"","agency","model","region","rawdelt","controldelt","prop","ratio"
"42","MOHC","HadGem2-CC","DFO_NewfoundlandSpring",0.068595844930371,0.00353891773856211,0.950940190171496,0.0515908469697301
"43","MOHC","HadGem2-CC","DFO_ScotianShelf",0.0542038631394462,0.00544439281217323,0.90872502933549,0.100442892754099
"44","MOHC","HadGem2-CC","DFO_SoGulf",0.0838442971329255,0.0109936803318243,0.884079346421,0.131120191924265
"45","MOHC","HadGem2-CC","NEFSC_NEUSFall",0.0293206377667658,-0.00361159614474389,1.1404796101637,-0.123175906795505
"46","MOHC","HadGem2-CC","NEFSC_NEUSSpring",0.027835702130647,-0.00230437435746889,1.09025673783757,-0.0827848475548883
"47","MOHC","HadGem2-CC","NWFSC_WCAnn",0.0230669249960519,-0.00283060092469594,1.13987722842918,-0.122712538631847
"48","MOHC","HadGem2-CC","SEFSC_GOMex",0.0393650229903239,-0.000886300989056099,1.02303353497621,-0.0225149364011284
"49","MPI-M","MPI-ESM-LR","AFSC_Aleutians",0.0248760904436116,-0.00215392350802159,1.09479393026762,-0.0865860941012431
"50","MPI-M","MPI-ESM-LR","AFSC_EBS",0.0453453084993293,0.00150009957416148,0.967977660226417,0.0330816929866883
"51","MPI-M","MPI-ESM-LR","AFSC_GOA",0.026850396844662,-0.00016679114918138,1.00625069756632,-0.00621186905155701
"52","MPI-M","MPI-ESM-LR","AFSC_WCTri",0.021674993721732,-0.000645305565142308,1.03068545573939,-0.0297718916751198
"53","MPI-M","MPI-ESM-LR","DFO_NewfoundlandFall",0.0280756329985551,0.000215885950015822,0.992369234384048,0.00768944194515338
"54","MPI-M","MPI-ESM-LR","DFO_NewfoundlandSpring",0.0473845696979506,0.00146126610170737,0.970084121240124,0.03083843772397
"55","MPI-M","MPI-ESM-LR","DFO_ScotianShelf",0.0433040432305935,-0.0082087227982461,1.23389792989837,-0.189560193133347
"56","MPI-M","MPI-ESM-LR","DFO_SoGulf",0.0525274488297716,-0.00337909841306665,1.06875303818779,-0.0643301452544834
"57","MPI-M","MPI-ESM-LR","NEFSC_NEUSFall",0.0304318152516896,-0.00392005705784804,1.14786107466681,-0.128814434020014
"58","MPI-M","MPI-ESM-LR","NEFSC_NEUSSpring",0.0280427478334408,-0.0035880924352961,1.1467243098248,-0.127950814827687
"59","MPI-M","MPI-ESM-LR","NWFSC_WCAnn",0.0169858434741645,-0.000620905836541594,1.03794122839272,-0.0365543128597642
"60","MPI-M","MPI-ESM-LR","SEFSC_GOMex",0.0378397092338615,0.000615936954192774,0.983983185429241,0.0162775287300991
"61","MPI-M","MPI-ESM-MR","AFSC_Aleutians",0.0252783582549713,0.000616441553308786,0.976194388144616,0.0243861388105597
"62","MPI-M","MPI-ESM-MR","AFSC_EBS",0.0432390476396579,0.00145263961517259,0.967496424852128,0.0335955506531616
"63","MPI-M","MPI-ESM-MR","AFSC_GOA",0.0254898924787614,0.00128906951151129,0.951862603487785,0.050571790861235
"64","MPI-M","MPI-ESM-MR","AFSC_WCTri",0.0204078957096225,0.000976588629038937,0.95433190655557,0.0478534701928365
"65","MPI-M","MPI-ESM-MR","DFO_NewfoundlandFall",0.0238106321378007,0.00115962434683937,0.953559774303773,0.0487019555015678
"66","MPI-M","MPI-ESM-MR","DFO_NewfoundlandSpring",0.0402012864374596,0.00504028133045577,0.888591806625449,0.125376120445719
"67","MPI-M","MPI-ESM-MR","DFO_ScotianShelf",0.0389677924466234,0.00400177679919597,0.906869515579672,0.102694470175016
"68","MPI-M","MPI-ESM-MR","DFO_SoGulf",0.0483992949680628,0.00546996314855138,0.898458539438019,0.113017413831355
"69","MPI-M","MPI-ESM-MR","NEFSC_NEUSFall",0.0258231014941961,-0.000384080289187086,1.01509807653729,-0.0148735150684131
"70","MPI-M","MPI-ESM-MR","NEFSC_NEUSSpring",0.0247261078042065,-0.000207508078956608,1.00846329240992,-0.00839226620702937
"71","MPI-M","MPI-ESM-MR","NWFSC_WCAnn",0.0164880519719951,0.00122373373098253,0.9309085062622,0.0742194246513194
"72","MPI-M","MPI-ESM-MR","SEFSC_GOMex",0.0314701376930271,0.00148906867097092,0.954820857804469,0.0473168781622729
"73","MRI","MRI-CGCM3","AFSC_Aleutians",0.0240770867942134,-0.00332512259691281,1.16023170458945,-0.138103194349574
"74","MRI","MRI-CGCM3","AFSC_EBS",0.0326575880835178,-0.00265565175203039,1.08851601185632,-0.0813180613717977
"75","MRI","MRI-CGCM3","AFSC_GOA",0.0200415024341384,-0.00181143330335993,1.09936513626828,-0.0903841071452985
"76","MRI","MRI-CGCM3","AFSC_WCTri",0.0190068735258311,-0.000576525988530362,1.03128134113389,-0.0303324998583718
"77","MRI","MRI-CGCM3","DFO_NewfoundlandFall",0.013046541766446,0.00135087070270719,0.906172674735723,0.103542434990816
"78","MRI","MRI-CGCM3","DFO_NewfoundlandSpring",0.0152049301672086,0.00174086982576854,0.897268359918681,0.114493773179107
"79","MRI","MRI-CGCM3","DFO_ScotianShelf",0.0228030194594401,0.00125950876769496,0.947656839887896,0.0552342978058347
"80","MRI","MRI-CGCM3","DFO_SoGulf",0.0308433307020842,0.00326496549986255,0.904276499754444,0.105856450180392
"81","MRI","MRI-CGCM3","NEFSC_NEUSFall",0.0232889282740954,-0.000374361011865385,1.01633724990663,-0.0160746345842712
"82","MRI","MRI-CGCM3","NEFSC_NEUSSpring",0.0213183365053689,-0.000191165562406664,1.0090483275268,-0.00896718945957724
"83","MRI","MRI-CGCM3","NWFSC_WCAnn",0.0156814931880311,-0.000523585981035814,1.03454210227611,-0.0333887835015254
"84","MRI","MRI-CGCM3","SEFSC_GOMex",0.0263028588283798,-0.00165974851051176,1.06735142151713,-0.0631014492128497
"85","NCAR","CCSM4","AFSC_Aleutians",0.0289847975876622,-0.000105728531564608,1.00366107824872,-0.00364772364702016
"86","NCAR","CCSM4","AFSC_EBS",0.0435650194782399,-0.0017414615533512,1.04163829286066,-0.0399738499880858
"87","NCAR","CCSM4","AFSC_GOA",0.0297065108987494,-0.00130256592102669,1.04585862710438,-0.0438478260023976
"88","NCAR","CCSM4","AFSC_WCTri",0.0204798099352044,-0.00105119159070871,1.05410531886878,-0.0513281907417378
"89","NCAR","CCSM4","DFO_NewfoundlandFall",0.0194922632970143,-0.00104669627057217,1.05674513931026,-0.0536980367350411
"90","NCAR","CCSM4","DFO_NewfoundlandSpring",0.0307157742887964,-0.0011154885112409,1.03768505884111,-0.0363164705129303
"91","NCAR","CCSM4","DFO_ScotianShelf",0.0238448730949576,0.00221524680830099,0.914994757640236,0.0929024364893538
"92","NCAR","CCSM4","DFO_SoGulf",0.0297528616992583,0.00162683473359877,0.948156454060042,0.0546782608692503
"93","NCAR","CCSM4","NEFSC_NEUSFall",0.0276609831535271,0.000325936320940974,0.98835397653399,0.0117832514893605
"94","NCAR","CCSM4","NEFSC_NEUSSpring",0.0267321166480316,0.000811788594408958,0.970527469243609,0.0303675389830657
"95","NCAR","CCSM4","NWFSC_WCAnn",0.017063378782463,-0.000877317665575457,1.05420204824632,-0.0514152370852324
"96","NCAR","CCSM4","SEFSC_GOMex",0.0345361692215915,0.000513159529230425,0.985358934178778,0.0148586117336258
"97","NCC","NorESM1-M","AFSC_Aleutians",0.0357338950289806,0.000520516961738955,0.985642658833573,0.0145664770469833
"98","NCC","NorESM1-M","AFSC_EBS",0.0377121443697287,-0.00152465223786012,1.04213202264208,-0.040428680557448
"99","NCC","NorESM1-M","AFSC_GOA",0.0236122312339516,-0.00329962558575773,1.16244226087514,-0.13974221889769
"100","NCC","NorESM1-M","AFSC_WCTri",0.0189992936230311,-0.00135056788683598,1.07652495183072,-0.0710851631451609
"101","NCC","NorESM1-M","DFO_NewfoundlandFall",0.0207627438381666,0.000490650288197647,0.976914262010085,0.0236312836117412
"102","NCC","NorESM1-M","DFO_NewfoundlandSpring",0.031614381185444,-0.00058701934728409,1.01891940895091,-0.0185681112605287
"103","NCC","NorESM1-M","DFO_ScotianShelf",0.0399376556690479,0.000465537670949162,0.988477701080912,0.0116566098623049
"104","NCC","NorESM1-M","DFO_SoGulf",0.0627573360291808,0.000129775358692213,0.99793637589916,0.00206789145147701
"105","NCC","NorESM1-M","NEFSC_NEUSFall",0.0284844846474617,0.000692653553175466,0.976260401263057,0.0243168715091073
"106","NCC","NorESM1-M","NEFSC_NEUSSpring",0.0270040051050934,0.00124090100008698,0.956066378997118,0.0459524798361455
"107","NCC","NorESM1-M","NWFSC_WCAnn",0.0146156639227396,-0.000795305432304894,1.0575459336207,-0.0544145949516209
"108","NCC","NorESM1-M","SEFSC_GOMex",0.0316673284218529,0.000945150544569624,0.971018745752424,0.0298462355895294
"109","NCC","NorESM1-ME","AFSC_Aleutians",0.0389653685371136,0.000874162852663918,0.978057903239087,0.0224343535165412
"110","NCC","NorESM1-ME","AFSC_EBS",0.0455247009202042,0.00391105548619065,0.920886100051971,0.0859106244991252
"111","NCC","NorESM1-ME","AFSC_GOA",0.0317289028428973,0.00105397847213201,0.967849730412537,0.0332182451234033
"112","NCC","NorESM1-ME","AFSC_WCTri",0.0247444383672979,-0.000138925280631591,1.00564610378748,-0.00561440427822331
"113","NCC","NorESM1-ME","DFO_NewfoundlandFall",0.0211761002309157,0.000504215707995812,0.976743156814848,0.0238106026368203
"114","NCC","NorESM1-ME","DFO_NewfoundlandSpring",0.0305642928289668,-2.51813499192776e-05,1.00082456066008,-0.00082388131995033
"115","NCC","NorESM1-ME","DFO_ScotianShelf",0.0387011882782311,0.00121208043531421,0.969632143034608,0.0313189462452757
"116","NCC","NorESM1-ME","DFO_SoGulf",0.0617880933672989,0.00112854896881226,0.98206279091018,0.0182648291492604
"117","NCC","NorESM1-ME","NEFSC_NEUSFall",0.0284074861442793,0.000773206179234987,0.973502815811813,0.0272183950141852
"118","NCC","NorESM1-ME","NEFSC_NEUSSpring",0.028694606775821,0.00146153702641036,0.951534352800698,0.0509342064809859
"119","NCC","NorESM1-ME","NWFSC_WCAnn",0.0188065635516244,-0.000155197052795285,1.00832094810882,-0.00825228130430457
"120","NCC","NorESM1-ME","SEFSC_GOMex",0.0323978979675361,0.00105701241467283,0.968404864858495,0.0326259566510149
"121","NOAA-GFDL","GFDL-CM3","AFSC_Aleutians",0.0407929667812656,0.00386551878943714,0.913442680824514,0.0947594424834136
"122","NOAA-GFDL","GFDL-CM3","AFSC_EBS",0.0575526141356821,0.00659749388907523,0.89715537366626,0.114634130667313
"123","NOAA-GFDL","GFDL-CM3","AFSC_GOA",0.0318551698133397,0.00317801022570286,0.909285705089828,0.0997643473359237
"124","NOAA-GFDL","GFDL-CM3","AFSC_WCTri",0.0209287681024691,0.00175213902441186,0.922748282746802,0.083719166643408
"125","NOAA-GFDL","GFDL-CM3","DFO_NewfoundlandFall",0.0449300819255891,-0.00297988645050902,1.071033910969,-0.066322746872444
"126","NOAA-GFDL","GFDL-CM3","DFO_NewfoundlandSpring",0.0633283467591165,-0.00582740532794446,1.10134452033137,-0.0920189082167312
"127","NOAA-GFDL","GFDL-CM3","DFO_ScotianShelf",0.0427683134644268,0.00152597640741679,0.96554913936239,0.0356800697480401
"128","NOAA-GFDL","GFDL-CM3","DFO_SoGulf",0.0563383045390864,-0.000124752527917218,1.00221926072013,-0.00221434650790152
"129","NOAA-GFDL","GFDL-CM3","NEFSC_NEUSFall",0.0411795032139481,0.0033383250600485,0.9250115023693,0.0810676380116639
"130","NOAA-GFDL","GFDL-CM3","NEFSC_NEUSSpring",0.0378000964473008,0.00365014074576317,0.911939207277348,0.0965643236083281
"131","NOAA-GFDL","GFDL-CM3","NWFSC_WCAnn",0.0180384532485048,0.00127418552789904,0.934023229935008,0.0706371832631857
"132","NOAA-GFDL","GFDL-CM3","SEFSC_GOMex",0.0474135942712092,0.00132394217381078,0.972835266811151,0.0279232611271302
"133","NOAA-GFDL","GFDL-ESM2G","AFSC_Aleutians",0.0244708087456227,0.00118089427232722,0.953964293462275,0.0482572637710007
"134","NOAA-GFDL","GFDL-ESM2G","AFSC_EBS",0.0371931963135452,0.00291056565101442,0.927424124111186,0.0782553246157666
"135","NOAA-GFDL","GFDL-ESM2G","AFSC_GOA",0.0266032618256039,0.00197502249768994,0.930890795425388,0.0742398624137551
"136","NOAA-GFDL","GFDL-ESM2G","AFSC_WCTri",0.0224401434275876,-0.0010755070537644,1.0503405269786,-0.0479278154899038
"137","NOAA-GFDL","GFDL-ESM2G","DFO_NewfoundlandFall",0.02513698943298,0.00191449813584642,0.92922762081104,0.07616258665147
