"","region","network","temprng","size","temprngnet","sizenet","fractemp","fracsize","sizem2","sizenetm2","fracsizem2"
"1","AFSC_Aleutians","ak",1.89771669873903,462,1.74683781675146,0.869342359745731,0.92049451739144,0.00188169341936305,112228867991.538,9400053491.7068,0.0837578927768886
"2","AFSC_EBS","ak",8.79946721311475,1354,6.56066484036284,0.714693533983869,0.745575235576173,0.000527838651391336,294518512277.125,1524835704.44322,0.00517738492108246
"3","AFSC_GOA","ak",7.36955882352941,1588,6.45955882352941,17.3891239168155,0.876519066908786,0.0109503299224279,346464048586.945,25674562492.1888,0.0741045502322755
"4","DFO_ScotianShelf","eastcoast",9.373515266877,792,0,0.601874919163579,0,0.000759943079751994,220432577998.549,47938.5160132584,2.174747328572e-07
"5","NEFSC_NEUSSpring","eastcoast",13.1899396145052,1104,12.072838564442,183.744745374465,0.915306583448294,0.166435457766726,323815909780.954,1744284070.30362,0.00538665339662756
"6","NWFSC_WCAnn","mlpa",7.4264179104478,458,5.13195924764885,85.3344391152841,0.691040998437348,0.186319736059572,135671426285.595,763138552.21245,0.00562490255395417
