"","region","network","temprng","size","temprngnet","sizenet","fractemp","fracsize"
"1","AFSC_Aleutians","ak",1.89771669873903,462,1.74683781675146,0.869342359745731,0.92049451739144,0.00188169341936305
"2","AFSC_EBS","ak",8.79946721311475,1354,6.56066484036284,0.714693533983869,0.745575235576173,0.000527838651391336
"3","AFSC_GOA","ak",7.36955882352941,1588,6.45955882352941,17.3891239168155,0.876519066908786,0.0109503299224279
"4","DFO_ScotianShelf","eastcoast",9.373515266877,792,0,0.601874919163579,0,0.000759943079751994
"5","NEFSC_NEUSSpring","eastcoast",13.1899396145052,1104,12.072838564442,183.744745374465,0.915306583448294,0.166435457766726
"6","NWFSC_WCAnn","mlpa",7.4264179104478,458,5.13195924764885,85.3344391152841,0.691040998437348,0.186319736059572
