"","region","latstep","sizestep","repnum","latrng","size","meanturnIndiv","netwrkturn"
"638","NWFSC_WCAnn",0.858571428571429,0.01,2,0.26984126984127,0.0131004366812227,0.69628042191639,0.706880558853548
"639","SEFSC_GOMex",0.858571428571429,0.01,2,0.222222222222222,0.0122448979591837,0.789395704791217,0.883951890750684
"640","AFSC_Aleutians",1,0.01,2,0.307692307692308,0.012987012987013,0.531650719144418,0.672291353765689
"641","AFSC_EBS",1,0.01,2,0.633333333333333,0.0103397341211226,0.448571754335633,0.673386355115236
"642","AFSC_GOA",1,0.01,2,0.46875,0.0100755667506297,0.576703390520433,0.677820287077139
"643","DFO_NewfoundlandFall",1,0.01,2,0.786666666666667,0.0104321907600596,0.781770533018846,0.868323751668151
"644","DFO_ScotianShelf",1,0.01,2,0.5,0.0101010101010101,0.656273703510951,0.784524020644159
"645","DFO_SoGulf",1,0.01,2,0.142857142857143,0.010752688172043,0.643913330977212,0.659463003582083
"646","NEFSC_NEUSSpring",1,0.01,2,0.372093023255814,0.0108695652173913,0.71045872610544,0.819137562672062
"647","NWFSC_WCAnn",1,0.01,2,0.746031746031746,0.0131004366812227,0.676688164093811,0.759095242460793
"648","SEFSC_GOMex",1,0.01,2,0.222222222222222,0.0122448979591837,0.790145433541478,0.883901756972913
"649","AFSC_Aleutians",0.01,0.08,2,0,0.0822510822510823,0.43766860824845,0.578080008432707
"650","AFSC_EBS",0.01,0.08,2,0,0.0103397341211226,0.53467308739549,0.583869303378343
"651","AFSC_GOA",0.01,0.08,2,0.5625,0.0806045340050378,0.600548134894137,0.77904386052112
"652","DFO_NewfoundlandFall",0.01,0.08,2,0.466666666666667,0.0365126676602086,0.764177697991804,0.888481179215791
"653","DFO_ScotianShelf",0.01,0.08,2,0.230769230769231,0.0808080808080808,0.672676120297863,0.922563051254295
"654","DFO_SoGulf",0.01,0.08,2,0.357142857142857,0.0806451612903226,0.632930139422964,0.721849996505404
"655","NEFSC_NEUSSpring",0.01,0.08,2,0.395348837209302,0.072463768115942,0.781591897927593,0.885636609434069
"656","NWFSC_WCAnn",0.01,0.08,2,0.523809523809524,0.0393013100436681,0.694305308615502,0.812893076399773
"657","SEFSC_GOMex",0.01,0.08,2,0.0555555555555556,0.0816326530612245,0.715115275102322,0.896404615119087
"658","AFSC_Aleutians",0.151428571428571,0.08,2,0.0769230769230769,0.0822510822510823,0.438478180068808,0.605964299432043
"659","AFSC_EBS",0.151428571428571,0.08,2,0.133333333333333,0.0812407680945347,0.363289570069693,0.699152803731301
"660","AFSC_GOA",0.151428571428571,0.08,2,0.125,0.0390428211586902,0.460895961542713,0.519352644863517
"661","DFO_NewfoundlandFall",0.151428571428571,0.08,2,0.626666666666667,0.0804769001490313,0.794738541691319,0.918253473858403
"662","DFO_ScotianShelf",0.151428571428571,0.08,2,0.115384615384615,0.0808080808080808,0.695915820963817,0.920178364733004
"663","DFO_SoGulf",0.151428571428571,0.08,2,0.142857142857143,0.0806451612903226,0.461822213325668,0.64103769113392
"664","NEFSC_NEUSSpring",0.151428571428571,0.08,2,0.13953488372093,0.0815217391304348,0.796880206257026,0.889815675024368
"665","NWFSC_WCAnn",0.151428571428571,0.08,2,0.142857142857143,0.0829694323144105,0.720311711621959,0.910557892422786
"666","SEFSC_GOMex",0.151428571428571,0.08,2,0.111111111111111,0.0816326530612245,0.827504362004829,0.906211144226288
"667","AFSC_Aleutians",0.292857142857143,0.08,2,0.230769230769231,0.0822510822510823,0.425136939462949,0.616761451248307
"668","AFSC_EBS",0.292857142857143,0.08,2,0.266666666666667,0.0812407680945347,0.439324497635013,0.737008416034532
"669","AFSC_GOA",0.292857142857143,0.08,2,0.28125,0.0806045340050378,0.563763624519102,0.746179253542187
"670","DFO_NewfoundlandFall",0.292857142857143,0.08,2,0.28,0.0804769001490313,0.775433927514408,0.91300919923148
"671","DFO_ScotianShelf",0.292857142857143,0.08,2,0.269230769230769,0.0808080808080808,0.721925809877885,0.945526195508696
"672","DFO_SoGulf",0.292857142857143,0.08,2,0.285714285714286,0.0806451612903226,0.565802957551421,0.631892083791762
"673","NEFSC_NEUSSpring",0.292857142857143,0.08,2,0.27906976744186,0.0815217391304348,0.773517384830928,0.871348314520672
"674","NWFSC_WCAnn",0.292857142857143,0.08,2,0.285714285714286,0.0829694323144105,0.686043819861987,0.883579864857419
"675","SEFSC_GOMex",0.292857142857143,0.08,2,0.277777777777778,0.0816326530612245,0.834806907100122,0.913924260052042
"676","AFSC_Aleutians",0.434285714285714,0.08,2,0.384615384615385,0.0822510822510823,0.462771856124028,0.675657673504426
"677","AFSC_EBS",0.434285714285714,0.08,2,0.433333333333333,0.0812407680945347,0.459617665057152,0.773229633881751
"678","AFSC_GOA",0.434285714285714,0.08,2,0.40625,0.0806045340050378,0.623441546833207,0.780444220198207
"679","DFO_NewfoundlandFall",0.434285714285714,0.08,2,0.426666666666667,0.0804769001490313,0.761427199202221,0.905521337131862
"680","DFO_ScotianShelf",0.434285714285714,0.08,2,0.423076923076923,0.0808080808080808,0.713316015081309,0.939440356436072
"681","DFO_SoGulf",0.434285714285714,0.08,2,0.428571428571429,0.0806451612903226,0.461906122225582,0.659382018056831
"682","NEFSC_NEUSSpring",0.434285714285714,0.08,2,0.418604651162791,0.0815217391304348,0.761599239151994,0.869225755504038
"683","NWFSC_WCAnn",0.434285714285714,0.08,2,0.428571428571429,0.0829694323144105,0.691267471970319,0.874277152361522
"684","SEFSC_GOMex",0.434285714285714,0.08,2,0.388888888888889,0.0816326530612245,0.810789060969545,0.905723600355901
"685","AFSC_Aleutians",0.575714285714286,0.08,2,0.538461538461538,0.0822510822510823,0.440052415296307,0.707272467371824
"686","AFSC_EBS",0.575714285714286,0.08,2,0.566666666666667,0.0812407680945347,0.448643688471764,0.801103791465398
"687","AFSC_GOA",0.575714285714286,0.08,2,0.5625,0.0806045340050378,0.590615507112387,0.737126700041456
"688","DFO_NewfoundlandFall",0.575714285714286,0.08,2,0.573333333333333,0.0804769001490313,0.792723690417053,0.909062721808222
"689","DFO_ScotianShelf",0.575714285714286,0.08,2,0.538461538461538,0.0808080808080808,0.665222441728194,0.90139883081075
"690","DFO_SoGulf",0.575714285714286,0.08,2,0.428571428571429,0.0806451612903226,0.597546359416917,0.700163127613398
"691","NEFSC_NEUSSpring",0.575714285714286,0.08,2,0.558139534883721,0.0815217391304348,0.764680805422924,0.891785630819926
"692","NWFSC_WCAnn",0.575714285714286,0.08,2,0.444444444444444,0.0829694323144105,0.732796039064759,0.918478568591343
"693","SEFSC_GOMex",0.575714285714286,0.08,2,0.555555555555556,0.0816326530612245,0.811809649788938,0.92938414392642
"694","AFSC_Aleutians",0.717142857142857,0.08,2,0.615384615384615,0.0822510822510823,0.479947621856061,0.796065968368644
"695","AFSC_EBS",0.717142857142857,0.08,2,0.7,0.0812407680945347,0.444670958283421,0.792338989991595
"696","AFSC_GOA",0.717142857142857,0.08,2,0.6875,0.0806045340050378,0.57801403406628,0.712613782114198
"697","DFO_NewfoundlandFall",0.717142857142857,0.08,2,0.706666666666667,0.0804769001490313,0.783445559144864,0.903762905242616
"698","DFO_ScotianShelf",0.717142857142857,0.08,2,0.653846153846154,0.0808080808080808,0.685030933109198,0.914407993218703
"699","DFO_SoGulf",0.717142857142857,0.08,2,0.714285714285714,0.0806451612903226,0.529269424225458,0.729113318045027
"700","NEFSC_NEUSSpring",0.717142857142857,0.08,2,0.697674418604651,0.0815217391304348,0.780605265898055,0.87631204385587
"701","NWFSC_WCAnn",0.717142857142857,0.08,2,0.714285714285714,0.0829694323144105,0.67420207080056,0.861038277840476
"702","SEFSC_GOMex",0.717142857142857,0.08,2,0.666666666666667,0.0816326530612245,0.806753397877722,0.90085684526391
"703","AFSC_Aleutians",0.858571428571429,0.08,2,0.538461538461538,0.0822510822510823,0.509222807050632,0.733333336153905
"704","AFSC_EBS",0.858571428571429,0.08,2,0.833333333333333,0.0812407680945347,0.462137673281963,0.829777650277576
"705","AFSC_GOA",0.858571428571429,0.08,2,0.78125,0.0806045340050378,0.577546369041508,0.785811191380836
"706","DFO_NewfoundlandFall",0.858571428571429,0.08,2,0.826666666666667,0.0804769001490313,0.774995981760635,0.930360355611755
"707","DFO_ScotianShelf",0.858571428571429,0.08,2,0.807692307692308,0.0808080808080808,0.663490478518874,0.936222811235835
"708","DFO_SoGulf",0.858571428571429,0.08,2,0.857142857142857,0.0806451612903226,0.580957112213236,0.867985064591805
"709","NEFSC_NEUSSpring",0.858571428571429,0.08,2,0.837209302325581,0.0815217391304348,0.78266099777491,0.783165076832649
"710","NWFSC_WCAnn",0.858571428571429,0.08,2,0.825396825396825,0.0829694323144105,0.707709011552156,0.893086486835705
"711","SEFSC_GOMex",0.858571428571429,0.08,2,0.722222222222222,0.0816326530612245,0.81646302372931,0.921513428116887
"712","AFSC_Aleutians",1,0.08,2,0.769230769230769,0.0822510822510823,0.440924658107463,0.69859573196518
"713","AFSC_EBS",1,0.08,2,0.966666666666667,0.0812407680945347,0.440748215124589,0.864125539111609
"714","AFSC_GOA",1,0.08,2,0.84375,0.0806045340050378,0.566732557721028,0.763501473988275
"715","DFO_NewfoundlandFall",1,0.08,2,0.933333333333333,0.0804769001490313,0.77517186027048,0.927614693341268
"716","DFO_ScotianShelf",1,0.08,2,0.846153846153846,0.0808080808080808,0.668562481803945,0.915268933030893
"717","DFO_SoGulf",1,0.08,2,0.785714285714286,0.0806451612903226,0.583087745552931,0.947105724313891
"718","NEFSC_NEUSSpring",1,0.08,2,0.930232558139535,0.0815217391304348,0.771492586677483,0.964574085001546
"719","NWFSC_WCAnn",1,0.08,2,0.984126984126984,0.0829694323144105,0.687521632716573,0.902454961070516
"720","SEFSC_GOMex",1,0.08,2,0.777777777777778,0.0816326530612245,0.814072245846771,0.92530391094957
"721","AFSC_Aleutians",0.01,0.15,2,0,0.151515151515152,0.445474756678022,0.71238771505167
"722","AFSC_EBS",0.01,0.15,2,0.333333333333333,0.0782865583456425,0.448164426995847,0.738374281437853
"723","AFSC_GOA",0.01,0.15,2,0.625,0.0793450881612091,0.555178287910737,0.763562333047216
"724","DFO_NewfoundlandFall",0.01,0.15,2,0.44,0.0387481371087928,0.756518314392886,0.942509747554309
"725","DFO_ScotianShelf",0.01,0.15,2,0.0384615384615385,0.0277777777777778,0.765463783131511,0.917876944593793
"726","DFO_SoGulf",0.01,0.15,2,0.0714285714285714,0.150537634408602,0.624966717688365,0.776123101021431
"727","NEFSC_NEUSSpring",0.01,0.15,2,0.581395348837209,0.0615942028985507,0.774854400777723,0.955811262088865
"728","NWFSC_WCAnn",0.01,0.15,2,0.0476190476190476,0.0436681222707424,0.69929379876928,0.852724489692085
"729","SEFSC_GOMex",0.01,0.15,2,0.666666666666667,0.126530612244898,0.795066241119836,0.897806412012673
"730","AFSC_Aleutians",0.151428571428571,0.15,2,0.307692307692308,0.151515151515152,0.504243681335159,0.79902186575166
"731","AFSC_EBS",0.151428571428571,0.15,2,0.4,0.150664697193501,0.402696012079097,0.825639848410508
"732","AFSC_GOA",0.151428571428571,0.15,2,0.125,0.151133501259446,0.657547017140462,0.921891836793762
"733","DFO_NewfoundlandFall",0.151428571428571,0.15,2,0.853333333333333,0.150521609538003,0.783201504610657,0.924052597805414
"734","DFO_ScotianShelf",0.151428571428571,0.15,2,0.115384615384615,0.151515151515152,0.707807405248921,0.934647267776733
"735","DFO_SoGulf",0.151428571428571,0.15,2,0.214285714285714,0.150537634408602,0.440088477536083,0.922134981165932
"736","NEFSC_NEUSSpring",0.151428571428571,0.15,2,0.13953488372093,0.15036231884058,0.742399723659765,0.88314864537421
"737","NWFSC_WCAnn",0.151428571428571,0.15,2,0.142857142857143,0.152838427947598,0.690428118836437,0.851914222821045
"738","SEFSC_GOMex",0.151428571428571,0.15,2,0.111111111111111,0.151020408163265,0.815207220110748,0.931653104800512
"739","AFSC_Aleutians",0.292857142857143,0.15,2,0.230769230769231,0.151515151515152,0.464046277553126,0.784112083999843
"740","AFSC_EBS",0.292857142857143,0.15,2,0.266666666666667,0.150664697193501,0.441323919454191,0.779935176592997
"741","AFSC_GOA",0.292857142857143,0.15,2,0.28125,0.151133501259446,0.522505252796251,0.775309815919877
"742","DFO_NewfoundlandFall",0.292857142857143,0.15,2,0.28,0.150521609538003,0.755711021804897,0.909639833670225
"743","DFO_ScotianShelf",0.292857142857143,0.15,2,0.269230769230769,0.151515151515152,0.682231049796935,0.908984256079363
"744","DFO_SoGulf",0.292857142857143,0.15,2,0.285714285714286,0.150537634408602,0.593754750904443,0.649366680737157
"745","NEFSC_NEUSSpring",0.292857142857143,0.15,2,0.27906976744186,0.15036231884058,0.746493443218542,0.865664796653688
"746","NWFSC_WCAnn",0.292857142857143,0.15,2,0.285714285714286,0.152838427947598,0.692120467604614,0.890348685679981
"747","SEFSC_GOMex",0.292857142857143,0.15,2,0.277777777777778,0.151020408163265,0.816226686645411,0.927276148131666
"748","AFSC_Aleutians",0.434285714285714,0.15,2,0.384615384615385,0.151515151515152,0.457823983315725,0.760723813820326
"749","AFSC_EBS",0.434285714285714,0.15,2,0.433333333333333,0.150664697193501,0.446226140500015,0.856736779396615
"750","AFSC_GOA",0.434285714285714,0.15,2,0.40625,0.151133501259446,0.573201657083895,0.775727099173072
"751","DFO_NewfoundlandFall",0.434285714285714,0.15,2,0.426666666666667,0.150521609538003,0.758880682211934,0.941831120340302
"752","DFO_ScotianShelf",0.434285714285714,0.15,2,0.423076923076923,0.151515151515152,0.685066586125177,0.943612997949301
"753","DFO_SoGulf",0.434285714285714,0.15,2,0.428571428571429,0.150537634408602,0.491728355387197,0.892473888552887
"754","NEFSC_NEUSSpring",0.434285714285714,0.15,2,0.418604651162791,0.15036231884058,0.769690751928237,0.909944455409142
"755","NWFSC_WCAnn",0.434285714285714,0.15,2,0.428571428571429,0.152838427947598,0.704398253279909,0.855478559731285
"756","SEFSC_GOMex",0.434285714285714,0.15,2,0.388888888888889,0.151020408163265,0.821578152257039,0.918548970711999
"757","AFSC_Aleutians",0.575714285714286,0.15,2,0.538461538461538,0.151515151515152,0.477815743395683,0.809865467695868
"758","AFSC_EBS",0.575714285714286,0.15,2,0.566666666666667,0.150664697193501,0.451272106207235,0.863832752445011
"759","AFSC_GOA",0.575714285714286,0.15,2,0.5625,0.151133501259446,0.600002810748937,0.778389531625201
"760","DFO_NewfoundlandFall",0.575714285714286,0.15,2,0.573333333333333,0.150521609538003,0.768420160477111,0.960991309160011
"761","DFO_ScotianShelf",0.575714285714286,0.15,2,0.538461538461538,0.151515151515152,0.684153277765411,0.952959104197863
"762","DFO_SoGulf",0.575714285714286,0.15,2,0.571428571428571,0.150537634408602,0.564197864398976,0.69137362720564
"763","NEFSC_NEUSSpring",0.575714285714286,0.15,2,0.558139534883721,0.15036231884058,0.768506912894733,0.897527215951513
"764","NWFSC_WCAnn",0.575714285714286,0.15,2,0.523809523809524,0.152838427947598,0.696653539962886,0.914668740561517
"765","SEFSC_GOMex",0.575714285714286,0.15,2,0.555555555555556,0.151020408163265,0.790911228619908,0.923506208208154
"766","AFSC_Aleutians",0.717142857142857,0.15,2,0.615384615384615,0.151515151515152,0.472345163529948,0.747477639367657
"767","AFSC_EBS",0.717142857142857,0.15,2,0.7,0.150664697193501,0.445377147387549,0.816296855159278
"768","AFSC_GOA",0.717142857142857,0.15,2,0.6875,0.151133501259446,0.596728347920958,0.763551420990639
"769","DFO_NewfoundlandFall",0.717142857142857,0.15,2,0.706666666666667,0.150521609538003,0.767529120697372,0.908920314591763
"770","DFO_ScotianShelf",0.717142857142857,0.15,2,0.653846153846154,0.151515151515152,0.698674458776936,0.943489379974639
"771","DFO_SoGulf",0.717142857142857,0.15,2,0.714285714285714,0.150537634408602,0.583081091363222,0.673430319635333
"772","NEFSC_NEUSSpring",0.717142857142857,0.15,2,0.697674418604651,0.15036231884058,0.763420049971416,0.903812351280765
"773","NWFSC_WCAnn",0.717142857142857,0.15,2,0.714285714285714,0.152838427947598,0.690057392785694,0.903188250750836
"774","SEFSC_GOMex",0.717142857142857,0.15,2,0.666666666666667,0.151020408163265,0.776795768740997,0.942701199827472
"775","AFSC_Aleutians",0.858571428571429,0.15,2,0.769230769230769,0.151515151515152,0.450925646844125,0.821250055802081
"776","AFSC_EBS",0.858571428571429,0.15,2,0.833333333333333,0.150664697193501,0.430558328539676,0.818773042568374
"777","AFSC_GOA",0.858571428571429,0.15,2,0.8125,0.151133501259446,0.574327398497611,0.805721211246247
"778","DFO_NewfoundlandFall",0.858571428571429,0.15,2,0.853333333333333,0.150521609538003,0.772528538719075,0.908489182932991
"779","DFO_ScotianShelf",0.858571428571429,0.15,2,0.846153846153846,0.151515151515152,0.689227192053097,0.944455645820013
"780","DFO_SoGulf",0.858571428571429,0.15,2,0.857142857142857,0.150537634408602,0.568633639961272,0.657417947138388
"781","NEFSC_NEUSSpring",0.858571428571429,0.15,2,0.767441860465116,0.15036231884058,0.774355316805205,0.912910329778737
"782","NWFSC_WCAnn",0.858571428571429,0.15,2,0.857142857142857,0.152838427947598,0.670075451935042,0.880504957924519
"783","SEFSC_GOMex",0.858571428571429,0.15,2,0.833333333333333,0.151020408163265,0.796335488076662,0.940544935054242
"784","AFSC_Aleutians",1,0.15,2,0.846153846153846,0.151515151515152,0.467818565028441,0.804406085629975
"785","AFSC_EBS",1,0.15,2,0.933333333333333,0.150664697193501,0.441517405435629,0.864861628170931
"786","AFSC_GOA",1,0.15,2,0.96875,0.151133501259446,0.597559850333934,0.814649939197825
"787","DFO_NewfoundlandFall",1,0.15,2,0.973333333333333,0.150521609538003,0.771471654304398,0.966028727196198
"788","DFO_ScotianShelf",1,0.15,2,0.807692307692308,0.151515151515152,0.687267876985419,0.957654379380945
"789","DFO_SoGulf",1,0.15,2,0.928571428571429,0.150537634408602,0.577525202181242,0.759857409146254
"790","NEFSC_NEUSSpring",1,0.15,2,0.906976744186046,0.15036231884058,0.762846785732753,0.875151188412365
"791","NWFSC_WCAnn",1,0.15,2,0.984126984126984,0.152838427947598,0.710668744839842,0.912960877618074
"792","SEFSC_GOMex",1,0.15,2,0.888888888888889,0.151020408163265,0.774521287775586,0.921603190583453
"793","AFSC_Aleutians",0.01,0.22,2,0.615384615384615,0.194805194805195,0.454961692926322,0.719520384409097
"794","AFSC_EBS",0.01,0.22,2,0.266666666666667,0.0960118168389956,0.461323627567205,0.737847972707423
"795","AFSC_GOA",0.01,0.22,2,0.46875,0.10831234256927,0.651886474574856,0.793409774742824
"796","DFO_NewfoundlandFall",0.01,0.22,2,0.533333333333333,0.0283159463487332,0.791110630722561,0.895692288399963
"797","DFO_ScotianShelf",0.01,0.22,2,0.269230769230769,0.141414141414141,0.703169615822365,0.944701656816828
"798","DFO_SoGulf",0.01,0.22,2,0.357142857142857,0.161290322580645,0.46645084087967,0.730164119140444
"799","NEFSC_NEUSSpring",0.01,0.22,2,0.186046511627907,0.0978260869565217,0.777548821721221,0.874101112033956
"800","NWFSC_WCAnn",0.01,0.22,2,0.761904761904762,0.0524017467248908,0.740327745226348,0.906916919033696
"801","SEFSC_GOMex",0.01,0.22,2,0.277777777777778,0.187755102040816,0.821062586915321,0.939178239274896
"802","AFSC_Aleutians",0.151428571428571,0.22,2,0.0769230769230769,0.220779220779221,0.448236200632836,0.815470886517851
"803","AFSC_EBS",0.151428571428571,0.22,2,0.133333333333333,0.220088626292467,0.469560469344678,0.818773374336116
"804","AFSC_GOA",0.151428571428571,0.22,2,0.28125,0.220403022670025,0.520837689311355,0.792218856223032
"805","DFO_NewfoundlandFall",0.151428571428571,0.22,2,0.306666666666667,0.220566318926975,0.786113479262358,0.924865581131307
"806","DFO_ScotianShelf",0.151428571428571,0.22,2,0.115384615384615,0.222222222222222,0.672434407623589,0.925656839744835
"807","DFO_SoGulf",0.151428571428571,0.22,2,0.142857142857143,0.10752688172043,0.502979795721864,0.93371213330821
"808","NEFSC_NEUSSpring",0.151428571428571,0.22,2,0.13953488372093,0.221014492753623,0.744177333414309,0.86588592915847
"809","NWFSC_WCAnn",0.151428571428571,0.22,2,0.396825396825397,0.222707423580786,0.683788337160627,0.891502486405402
"810","SEFSC_GOMex",0.151428571428571,0.22,2,0.111111111111111,0.220408163265306,0.830500053220419,0.942234877342328
"811","AFSC_Aleutians",0.292857142857143,0.22,2,0.230769230769231,0.220779220779221,0.467883790214137,0.708922656238788
"812","AFSC_EBS",0.292857142857143,0.22,2,0.266666666666667,0.220088626292467,0.389379906994196,0.868165969883138
"813","AFSC_GOA",0.292857142857143,0.22,2,0.28125,0.220403022670025,0.641870549068997,0.881272783011463
"814","DFO_NewfoundlandFall",0.292857142857143,0.22,2,0.28,0.220566318926975,0.764290661507825,0.936497314726321
"815","DFO_ScotianShelf",0.292857142857143,0.22,2,0.269230769230769,0.222222222222222,0.669793323239286,0.956468767499754
"816","DFO_SoGulf",0.292857142857143,0.22,2,0.285714285714286,0.220430107526882,0.608823666106467,0.674642250236831
"817","NEFSC_NEUSSpring",0.292857142857143,0.22,2,0.27906976744186,0.221014492753623,0.733174285819592,0.871101160372917
"818","NWFSC_WCAnn",0.292857142857143,0.22,2,0.285714285714286,0.222707423580786,0.69978946613522,0.842498842776907
"819","SEFSC_GOMex",0.292857142857143,0.22,2,0.277777777777778,0.220408163265306,0.815333208562293,0.93664803698725
"820","AFSC_Aleutians",0.434285714285714,0.22,2,0.384615384615385,0.220779220779221,0.447171292642187,0.795537741245338
"821","AFSC_EBS",0.434285714285714,0.22,2,0.433333333333333,0.220088626292467,0.459642458374188,0.850674234539112
"822","AFSC_GOA",0.434285714285714,0.22,2,0.40625,0.220403022670025,0.617089664214693,0.767248038077391
"823","DFO_NewfoundlandFall",0.434285714285714,0.22,2,0.426666666666667,0.220566318926975,0.77879710376855,0.906851916761882
"824","DFO_ScotianShelf",0.434285714285714,0.22,2,0.423076923076923,0.222222222222222,0.688721414822409,0.952707909284729
"825","DFO_SoGulf",0.434285714285714,0.22,2,0.428571428571429,0.220430107526882,0.544317396994751,0.65001167604963
"826","NEFSC_NEUSSpring",0.434285714285714,0.22,2,0.418604651162791,0.221014492753623,0.75791997468086,0.896313421906813
"827","NWFSC_WCAnn",0.434285714285714,0.22,2,0.428571428571429,0.222707423580786,0.683615737894186,0.855729277226665
"828","SEFSC_GOMex",0.434285714285714,0.22,2,0.388888888888889,0.220408163265306,0.833849873994125,0.909872624510135
"829","AFSC_Aleutians",0.575714285714286,0.22,2,0.538461538461538,0.220779220779221,0.464534595677597,0.82684715487124
"830","AFSC_EBS",0.575714285714286,0.22,2,0.566666666666667,0.220088626292467,0.469648213192323,0.856283410610637
"831","AFSC_GOA",0.575714285714286,0.22,2,0.5625,0.220403022670025,0.585930114883695,0.77366351702164
"832","DFO_NewfoundlandFall",0.575714285714286,0.22,2,0.573333333333333,0.220566318926975,0.775463163146168,0.913852356636678
"833","DFO_ScotianShelf",0.575714285714286,0.22,2,0.538461538461538,0.222222222222222,0.679250054136173,0.958790735579366
"834","DFO_SoGulf",0.575714285714286,0.22,2,0.571428571428571,0.220430107526882,0.54316293121306,0.674565844339181
"835","NEFSC_NEUSSpring",0.575714285714286,0.22,2,0.558139534883721,0.221014492753623,0.776126304701778,0.905068185404561
"836","NWFSC_WCAnn",0.575714285714286,0.22,2,0.571428571428571,0.222707423580786,0.696371987134185,0.908509928963469
"837","SEFSC_GOMex",0.575714285714286,0.22,2,0.555555555555556,0.220408163265306,0.799389552431491,0.905795437670314
"838","AFSC_Aleutians",0.717142857142857,0.22,2,0.692307692307692,0.220779220779221,0.463120002130398,0.821791989929872
"839","AFSC_EBS",0.717142857142857,0.22,2,0.7,0.220088626292467,0.450043448235483,0.856772854568994
"840","AFSC_GOA",0.717142857142857,0.22,2,0.6875,0.220403022670025,0.566806564273038,0.785507345994928
"841","DFO_NewfoundlandFall",0.717142857142857,0.22,2,0.706666666666667,0.220566318926975,0.777669298064424,0.931665474725053
"842","DFO_ScotianShelf",0.717142857142857,0.22,2,0.692307692307692,0.222222222222222,0.686974203049008,0.955140422074162
"843","DFO_SoGulf",0.717142857142857,0.22,2,0.714285714285714,0.220430107526882,0.569987095033908,0.685944206296528
"844","NEFSC_NEUSSpring",0.717142857142857,0.22,2,0.697674418604651,0.221014492753623,0.788039476727195,0.967032938119137
"845","NWFSC_WCAnn",0.717142857142857,0.22,2,0.714285714285714,0.222707423580786,0.705852649245393,0.895319829771218
"846","SEFSC_GOMex",0.717142857142857,0.22,2,0.666666666666667,0.220408163265306,0.793768131206174,0.922041989643075
"847","AFSC_Aleutians",0.858571428571429,0.22,2,0.846153846153846,0.220779220779221,0.465172196138611,0.802543074851584
"848","AFSC_EBS",0.858571428571429,0.22,2,0.833333333333333,0.220088626292467,0.455565052763544,0.866481325179331
"849","AFSC_GOA",0.858571428571429,0.22,2,0.84375,0.220403022670025,0.599975820892951,0.799672777167643
"850","DFO_NewfoundlandFall",0.858571428571429,0.22,2,0.853333333333333,0.220566318926975,0.771978214060552,0.936916320576249
"851","DFO_ScotianShelf",0.858571428571429,0.22,2,0.807692307692308,0.222222222222222,0.685558434325211,0.960333065050716
"852","DFO_SoGulf",0.858571428571429,0.22,2,0.857142857142857,0.220430107526882,0.525690867672129,0.661591000122428
"853","NEFSC_NEUSSpring",0.858571428571429,0.22,2,0.837209302325581,0.221014492753623,0.776843302379908,0.922618434360973
"854","NWFSC_WCAnn",0.858571428571429,0.22,2,0.857142857142857,0.222707423580786,0.696608531342733,0.896917356587167
"855","SEFSC_GOMex",0.858571428571429,0.22,2,0.833333333333333,0.220408163265306,0.830162705656723,0.912531621732647
"856","AFSC_Aleutians",1,0.22,2,0.923076923076923,0.220779220779221,0.462879763998668,0.840750484794369
"857","AFSC_EBS",1,0.22,2,0.966666666666667,0.220088626292467,0.451376497838444,0.891615235204929
"858","AFSC_GOA",1,0.22,2,0.96875,0.220403022670025,0.578827661662874,0.829293954010872
"859","DFO_NewfoundlandFall",1,0.22,2,1,0.220566318926975,0.776583688665921,0.951371961538429
"860","DFO_ScotianShelf",1,0.22,2,0.730769230769231,0.222222222222222,0.700228728443624,0.958276063656417
"861","DFO_SoGulf",1,0.22,2,0.928571428571429,0.220430107526882,0.529852315288605,0.768094451625871
"862","NEFSC_NEUSSpring",1,0.22,2,0.953488372093023,0.221014492753623,0.765624958724392,0.968710745490654
"863","NWFSC_WCAnn",1,0.22,2,0.984126984126984,0.222707423580786,0.695493959650747,0.897299877385717
"864","SEFSC_GOMex",1,0.22,2,1,0.220408163265306,0.817100828961726,0.92501486082833
"865","AFSC_Aleutians",0.01,0.29,2,0.0769230769230769,0.29004329004329,0.447580525923455,0.751274767522506
"866","AFSC_EBS",0.01,0.29,2,0.366666666666667,0.113737075332349,0.464293798365581,0.787766539221158
"867","AFSC_GOA",0.01,0.29,2,0.4375,0.0894206549118388,0.621350797820303,0.806553112332825
"868","DFO_NewfoundlandFall",0.01,0.29,2,0.106666666666667,0.0447093889716841,0.777949687129074,0.857430437675722
"869","DFO_ScotianShelf",0.01,0.29,2,0.461538461538462,0.0934343434343434,0.691599053715872,0.945364079445989
"870","DFO_SoGulf",0.01,0.29,2,0.214285714285714,0.102150537634409,0.427505967906553,0.847807521532979
"871","NEFSC_NEUSSpring",0.01,0.29,2,0.511627906976744,0.0615942028985507,0.769624940779137,0.872642282343915
"872","NWFSC_WCAnn",0.01,0.29,2,0.587301587301587,0.0393013100436681,0.722696013200349,0.830924154740543
"873","SEFSC_GOMex",0.01,0.29,2,0.222222222222222,0.23265306122449,0.831078450471262,0.925217462837233
"874","AFSC_Aleutians",0.151428571428571,0.29,2,0.615384615384615,0.29004329004329,0.455040530236196,0.798091446829043
"875","AFSC_EBS",0.151428571428571,0.29,2,0.233333333333333,0.175775480059084,0.44000564414912,0.707660726306215
