area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
USA (West Coast),eez,1968,"Pandalus","Pandalid shrimps","Shrimps","Crustaceans","USA",Recreational,Landings,Unreported,23.0890832398,14638.4787740414
USA (West Coast),eez,1968,"Ostrea","Flat oysters","Other demersal invertebrates","Molluscs","USA",Industrial,Landings,Reported,187.4400000000,1041604.08
USA (West Coast),eez,1968,"Tresus","Gaper clams","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,122.5521607108,568887.130019647
USA (West Coast),eez,1968,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,0.0357335418,54.4221842225257
USA (West Coast),eez,1968,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,8.5120167536,12963.8015157328
USA (West Coast),eez,1968,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","USA",Artisanal,Landings,Reported,2.9000000000,12925.3
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Canada",Industrial,Landings,Reported,3.7474457406,5493.75545574181
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Chile",Industrial,Landings,Reported,0.3756094643,436.833806952181
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Colombia",Industrial,Landings,Reported,0.4710938270,690.62355031846
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Landings,Reported,15.6682412492,22969.6416713628
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Mexico",Industrial,Landings,Reported,2.4661726668,3615.40912946279
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,70.1259933524,113814.487210886
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,3131.1000000000,5081775.3
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Discards,Unreported,1.8221579978,2957.36243046266
USA (West Coast),eez,1968,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Landings,Unreported,34.5528241920,56079.233663616
USA (West Coast),eez,1968,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Industrial,Landings,Reported,1272.1000000000,842130.2
USA (West Coast),eez,1968,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Artisanal,Landings,Reported,149.6000000000,99035.2
USA (West Coast),eez,1968,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Recreational,Discards,Unreported,129.2488662921,85562.7494853521
USA (West Coast),eez,1968,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Recreational,Landings,Unreported,97.0000000000,64214
USA (West Coast),eez,1968,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,12414.6699865371,31198065.6761676
USA (West Coast),eez,1968,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,25086.2000000000,63041620.6
USA (West Coast),eez,1968,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Discards,Unreported,0.6679138218,1678.46743425911
USA (West Coast),eez,1968,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Landings,Unreported,3530.0074283634,8870908.66747712
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Canada",Industrial,Landings,Reported,0.6106377046,895.194874903982
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Chile",Industrial,Landings,Reported,0.1291733606,289.994194508262
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Colombia",Industrial,Landings,Reported,0.0508590334,74.5593429067701
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Landings,Reported,2.2000574264,3225.28418703279
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Mexico",Industrial,Landings,Reported,2.3485244538,3442.93684927886
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,49.4997505407,95287.0197908394
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,3755.1000000000,7228567.5
USA (West Coast),eez,1968,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Landings,Unreported,137.5258500000,264737.26125
USA (West Coast),eez,1968,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Discards,Unreported,3.0550251322,8664.05127484117
USA (West Coast),eez,1968,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Recreational,Landings,Unreported,3.4073831040,9663.338482944
USA (West Coast),eez,1968,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,90.4000000000,600346.4
USA (West Coast),eez,1968,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,0.3000000000,512.4
USA (West Coast),eez,1968,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,11.2000000000,19129.6
USA (West Coast),eez,1968,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1.0140000000,1731.912
USA (West Coast),eez,1968,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,1216.9000000000,2050476.5
USA (West Coast),eez,1968,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,1300.7000000000,2191679.5
USA (West Coast),eez,1968,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.1104000000,186.024
USA (West Coast),eez,1968,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,1193.7000000000,1439602.2
USA (West Coast),eez,1968,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,1233.9000000000,1488083.4
USA (West Coast),eez,1968,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.0902000000,108.7812
USA (West Coast),eez,1968,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,325.2000000000,1718682
USA (West Coast),eez,1968,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,6293.7000000000,33262204.5
USA (West Coast),eez,1968,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,3466.6745253535,18321374.8664934
USA (West Coast),eez,1968,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,368.6000000000,1417635.6
USA (West Coast),eez,1968,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Discards,Unreported,2853.3410000000,10973949.486
USA (West Coast),eez,1968,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,7260.1000000000,27922344.6
USA (West Coast),eez,1968,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Discards,Unreported,1976.4328136805,7601360.60141508
USA (West Coast),eez,1968,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,2268.8757090196,8726095.97688954
USA (West Coast),eez,1968,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,95.9012212229,191802.442445809
USA (West Coast),eez,1968,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,62.2000000000,88199.6
USA (West Coast),eez,1968,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,466.5000000000,661497
USA (West Coast),eez,1968,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Industrial,Landings,Reported,2686.0000000000,1912432
USA (West Coast),eez,1968,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Artisanal,Discards,Unreported,0.4882328683,347.621802245629
USA (West Coast),eez,1968,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Recreational,Discards,Unreported,5.9725604708,4252.4630551863
USA (West Coast),eez,1968,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Recreational,Landings,Unreported,194.0000000000,138128
USA (West Coast),eez,1968,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Industrial,Landings,Reported,158.1000000000,26244.6
USA (West Coast),eez,1968,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Artisanal,Discards,Unreported,0.6319634211,104.905927894737
USA (West Coast),eez,1968,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Recreational,Discards,Unreported,2.2592743793,375.039546963479
USA (West Coast),eez,1968,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Recreational,Landings,Unreported,114.0000000000,18924
USA (West Coast),eez,1968,"Merluccius productus","North Pacific hake","Large benthopelagics (>=90 cm)","Cod-likes","USA",Industrial,Discards,Unreported,3463.2230791103,405197.100255909
USA (West Coast),eez,1968,"Merluccius productus","North Pacific hake","Large benthopelagics (>=90 cm)","Cod-likes","USA",Industrial,Landings,Reported,4262.3000000000,498689.1
USA (West Coast),eez,1968,"Merluccius productus","North Pacific hake","Large benthopelagics (>=90 cm)","Cod-likes","USA",Artisanal,Discards,Unreported,1.2237015467,143.173080964127
USA (West Coast),eez,1968,"Merluccius productus","North Pacific hake","Large benthopelagics (>=90 cm)","Cod-likes","USA",Recreational,Discards,Unreported,2.2243151105,260.244867923272
USA (West Coast),eez,1968,"Merluccius productus","North Pacific hake","Large benthopelagics (>=90 cm)","Cod-likes","USA",Recreational,Landings,Unreported,15.2238626769,1781.19193319673
USA (West Coast),eez,1968,"Trachurus symmetricus","Pacific jack mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Industrial,Landings,Reported,25199.8000000000,11894305.6
USA (West Coast),eez,1968,"Trachurus symmetricus","Pacific jack mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Artisanal,Landings,Reported,50.9000000000,24024.8
USA (West Coast),eez,1968,"Trachurus symmetricus","Pacific jack mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Recreational,Landings,Unreported,37.2469364320,17580.553995904
USA (West Coast),eez,1968,"Seriola lalandi","Yellowtail amberjack","Large benthopelagics (>=90 cm)","Perch-likes","USA",Industrial,Landings,Reported,43.1000000000,59133.2
USA (West Coast),eez,1968,"Seriola lalandi","Yellowtail amberjack","Large benthopelagics (>=90 cm)","Perch-likes","USA",Artisanal,Landings,Reported,30.9000000000,42394.8
USA (West Coast),eez,1968,"Seriola lalandi","Yellowtail amberjack","Large benthopelagics (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,0.9497732108,1303.08884521154
USA (West Coast),eez,1968,"Seriola lalandi","Yellowtail amberjack","Large benthopelagics (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,645.6591941065,885844.41431415
USA (West Coast),eez,1968,"Genyonemus lineatus","White croaker","Medium benthopelagics (30 - 89 cm)","Perch-likes","USA",Industrial,Landings,Reported,147.8000000000,113953.8
USA (West Coast),eez,1968,"Genyonemus lineatus","White croaker","Medium benthopelagics (30 - 89 cm)","Perch-likes","USA",Artisanal,Landings,Reported,279.2000000000,215263.2
USA (West Coast),eez,1968,"Genyonemus lineatus","White croaker","Medium benthopelagics (30 - 89 cm)","Perch-likes","USA",Recreational,Discards,Unreported,30.5680710934,23567.9828130496
USA (West Coast),eez,1968,"Genyonemus lineatus","White croaker","Medium benthopelagics (30 - 89 cm)","Perch-likes","USA",Recreational,Landings,Unreported,18.7583200000,14462.66472
USA (West Coast),eez,1968,"Peprilus simillimus","Pacific pompano","Small benthopelagics (<30 cm)","Perch-likes","USA",Industrial,Landings,Reported,85.6000000000,140298.4
USA (West Coast),eez,1968,"Peprilus simillimus","Pacific pompano","Small benthopelagics (<30 cm)","Perch-likes","USA",Artisanal,Landings,Reported,36.6000000000,59987.4
USA (West Coast),eez,1968,"Sebastes flavidus","Yellowtail rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,0.5926970576,622.924607536661
USA (West Coast),eez,1968,"Sebastes flavidus","Yellowtail rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,124.0574120000,130384.340012
USA (West Coast),eez,1968,"Sebastes alutus","Pacific ocean perch","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,754.8000000000,474014.4
USA (West Coast),eez,1968,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,13.5207009601,10113.4843181469
USA (West Coast),eez,1968,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,3808.9000000000,2849057.2
USA (West Coast),eez,1968,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Discards,Unreported,33.5859909347,25122.321219188
USA (West Coast),eez,1968,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,257.7000000000,192759.6
USA (West Coast),eez,1968,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,4.2348660846,3167.67983130379
USA (West Coast),eez,1968,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,1249.3465479197,934511.217843971
USA (West Coast),eez,1968,"Pleurogrammus azonus","Okhostk atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","Russian Federation",Industrial,Landings,Reported,29.9467663566,13236.4707296201
USA (West Coast),eez,1968,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,1004.3789783630,1022457.7999735
USA (West Coast),eez,1968,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,799.4000000000,813789.2
USA (West Coast),eez,1968,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Discards,Unreported,451.6661019300,459796.091764711
USA (West Coast),eez,1968,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,1115.8000000000,1135884.4
USA (West Coast),eez,1968,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,0.6966595584,709.199430436743
USA (West Coast),eez,1968,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,14.6554360828,14919.2339323343
USA (West Coast),eez,1968,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,18.4337231154,37457.3253704142
USA (West Coast),eez,1968,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Discards,Unreported,64.4747300260,131012.65141276
USA (West Coast),eez,1968,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,5574.6000000000,11327587.2
USA (West Coast),eez,1968,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,1.8321988426,3723.02804824742
USA (West Coast),eez,1968,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,12.5534571429,25508.6249142857
USA (West Coast),eez,1968,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,1890.6651505425,1228932.34785265
USA (West Coast),eez,1968,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,37.6000000000,24440
USA (West Coast),eez,1968,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Discards,Unreported,88.5238404976,57540.4963234522
USA (West Coast),eez,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,3.0547114567,6042.21926138703
USA (West Coast),eez,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,0.5207236160,1029.991312448
USA (West Coast),eez,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,27.8728290379,41948.6077020239
USA (West Coast),eez,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,9.9524435088,14978.427480744
USA (West Coast),eez,1968,"Sardinops sagax","Pacific sardine","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,56.3000000000,85801.2
USA (West Coast),eez,1968,"Sardinops sagax","Pacific sardine","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Discards,Unreported,0.0857389239,130.666119982862
USA (West Coast),eez,1968,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,2618.4000000000,832651.199999999
USA (West Coast),eez,1968,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Reported,487.2000000000,154929.6
USA (West Coast),eez,1968,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Discards,Unreported,0.2689431338,85.5239165394151
USA (West Coast),eez,1968,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Landings,Unreported,45.2496895780,14389.4012858065
USA (West Coast),eez,1968,"Alosa sapidissima","American shad","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Reported,419.3000000000,640690.4
USA (West Coast),eez,1968,"Engraulis mordax","Californian anchovy","Small pelagics (<30 cm)","Anchovies","USA",Industrial,Landings,Reported,14096.0000000000,1663328
USA (West Coast),eez,1968,"Engraulis mordax","Californian anchovy","Small pelagics (<30 cm)","Anchovies","USA",Artisanal,Landings,Reported,154.9000000000,18278.2
USA (West Coast),eez,1968,"Microgadus proximus","Pacific tomcod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Industrial,Landings,Reported,102.9000000000,135930.9
USA (West Coast),eez,1968,"Notorynchus cepedianus","Broadnose sevengill shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,2.3822943923,2403.735041803
USA (West Coast),eez,1968,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,14.8526821398,26111.0152017966
USA (West Coast),eez,1968,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,0.0677666448,119.1337615584
USA (West Coast),eez,1968,"Mustelus henlei","Brown smooth-hound","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,13.6182214335,10594.9762752922
USA (West Coast),eez,1968,"Mustelus henlei","Brown smooth-hound","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,0.0231331920,17.997623376
USA (West Coast),eez,1968,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Industrial,Discards,Unreported,672.0883329153,340748.784788053
USA (West Coast),eez,1968,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Industrial,Landings,Reported,362.4000000000,183736.8
USA (West Coast),eez,1968,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Artisanal,Discards,Unreported,5.5787115789,2828.40677052632
USA (West Coast),eez,1968,"Stereolepis gigas","Giant seabass","Large demersals (>=90 cm)","Perch-likes","USA",Artisanal,Landings,Reported,71.8000000000,279732.8
USA (West Coast),eez,1968,"Stereolepis gigas","Giant seabass","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,0.5121134848,1995.19413697259
USA (West Coast),eez,1968,"Stereolepis gigas","Giant seabass","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,2.3848052992,9291.2014456832
USA (West Coast),eez,1968,"Caulolatilus princeps","Ocean whitefish","Large reef assoc. fish (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,0.7125301860,3545.55020564556
USA (West Coast),eez,1968,"Caulolatilus princeps","Ocean whitefish","Large reef assoc. fish (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,30.1209626390,149881.910091545
USA (West Coast),eez,1968,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Artisanal,Landings,Reported,390.9000000000,1454538.9
USA (West Coast),eez,1968,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,4.3806437312,16300.3753236634
USA (West Coast),eez,1968,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,71.1511680675,264753.496379242
USA (West Coast),eez,1968,"Sebastes goodei","Chilipepper rockfish","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,202.4381096000,252035.446452
USA (West Coast),eez,1968,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,5.3729666397,15253.8522902382
USA (West Coast),eez,1968,"Sebastes paucispinis","Bocaccio rockfish","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,10.6527235566,19814.0658152825
USA (West Coast),eez,1968,"Sebastes paucispinis","Bocaccio rockfish","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,936.1231696000,1741189.095456
USA (West Coast),eez,1968,"Sebastes pinniger","Canary rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,1.0641607763,1352.54834665999
USA (West Coast),eez,1968,"Sebastes pinniger","Canary rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,76.1127376000,96739.2894896
USA (West Coast),eez,1968,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,9.1000000000,84502.6
USA (West Coast),eez,1968,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,3.1008631886,28794.6155693259
USA (West Coast),eez,1968,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,120.2509995374,1116650.78170424
USA (West Coast),eez,1968,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,0.4432047128,404.645902780464
USA (West Coast),eez,1968,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,323.4000000000,295264.2
USA (West Coast),eez,1968,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,0.8000000000,730.4
USA (West Coast),eez,1968,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,0.7626392441,696.289629839242
USA (West Coast),eez,1968,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,37.5856088136,34315.6608468367
USA (West Coast),eez,1968,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,17.4389134211,121601.543285531
USA (West Coast),eez,1968,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Landings,Reported,100.8000000000,702878.4
USA (West Coast),eez,1968,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,203.9000000000,1421794.7
USA (West Coast),eez,1968,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,114.2989432219,797006.531086371
USA (West Coast),eez,1968,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,1346.8963200000,9391908.03936
USA (West Coast),eez,1968,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,51.7284890364,120941.207367168
USA (West Coast),eez,1968,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,1335.1000000000,3121463.8
USA (West Coast),eez,1968,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,1.5000000000,3507
