area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
East Bering Sea,lme,1950,"Cephalopoda","Cephalopods","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,2.5701178250,5965.24347192432
East Bering Sea,lme,1950,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,1.0666378650,8226.97785238651
East Bering Sea,lme,1950,"Gastropoda","Gastropods","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.6708519976,4318.94516081244
East Bering Sea,lme,1950,"Echinoidea","Sea urchins","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.8274738268,604.883367408136
East Bering Sea,lme,1950,"Holothuroidea","Sea cucumbers","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,3.3659065978,4284.79909900387
East Bering Sea,lme,1950,"Crustacea","Crustaceans","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.0058301706,13.1353744665091
East Bering Sea,lme,1950,"Rajiformes","Skates and rays","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,8.3668066648,16097.7360230865
East Bering Sea,lme,1950,"Rajiformes","Skates and rays","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Unreported,0.9161419588,1762.65712878633
East Bering Sea,lme,1950,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Taiwan",Industrial,Landings,Reported,0.2842665728,570.523011640831
East Bering Sea,lme,1950,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Taiwan",Industrial,Landings,Unreported,0.0311263957,62.4706761350247
East Bering Sea,lme,1950,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,0.7814140177,1147.89719203558
East Bering Sea,lme,1950,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,45.5401382425,66898.4630781975
East Bering Sea,lme,1950,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,0.0431746506,82.852154536386
East Bering Sea,lme,1950,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,1.0947706910,2100.86495607333
East Bering Sea,lme,1950,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.2557390067,708.141309651036
East Bering Sea,lme,1950,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,0.4914770796,769.653106644452
East Bering Sea,lme,1950,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.0410924779,24.3267469076806
East Bering Sea,lme,1950,"Decapoda","Crabs lobsters/shrimps","Lobsters, crabs","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.0771804102,441.780668042753
East Bering Sea,lme,1950,"Decapoda","Crabs lobsters/shrimps","Lobsters, crabs","Crustaceans","Russian Federation",Subsistence,Landings,Unreported,0.0000594481,0.168178773896157
East Bering Sea,lme,1950,"Rajidae","Skates","Small to medium rays (<90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.2615126308,134.679004863145
East Bering Sea,lme,1950,"Muraenidae","Moray eels","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.0075661386,11.0919591869732
East Bering Sea,lme,1950,"Salmonidae","Salmonids","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Russian Federation",Industrial,Landings,Reported,0.8879096100,1264.38328464746
East Bering Sea,lme,1950,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","Russian Federation",Industrial,Landings,Reported,3.5443319798,2945.33987525403
East Bering Sea,lme,1950,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,4.2025811375,5581.0277505772
East Bering Sea,lme,1950,"Gadidae","Cods/haddocks","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.4919948004,768.987873003548
East Bering Sea,lme,1950,"Macrouridae","Grenadiers/rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,1.3856148065,383.815301398747
East Bering Sea,lme,1950,"Cottidae","Sculpins","Small demersals (<30 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.1639847885,158.737275306119
East Bering Sea,lme,1950,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,8.4213237382,2509.55447399063
East Bering Sea,lme,1950,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.9221114261,274.7892049735
East Bering Sea,lme,1950,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Reported,16.2398635410,3361.65175298066
East Bering Sea,lme,1950,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Unreported,22.6114846432,4680.57732113576
East Bering Sea,lme,1950,"Bramidae","Pomfrets","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,0.0161578306,34.4484947817979
East Bering Sea,lme,1950,"Sparidae","Porgies","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,8.1027917841,13628.895780869
East Bering Sea,lme,1950,"Sparidae","Porgies","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.8872330669,1492.32601846509
East Bering Sea,lme,1950,"Sciaenidae","Drums/croakers","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,0.0002567428,0.420287988532615
East Bering Sea,lme,1950,"Sciaenidae","Drums/croakers","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.0000281126,0.0460203607555641
East Bering Sea,lme,1950,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Reported,22.5425025614,26532.5255148186
East Bering Sea,lme,1950,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Unreported,31.3869294037,36942.4159081923
East Bering Sea,lme,1950,"Gobiidae","Gobies","Small demersals (<30 cm)","Perch-likes","Russian Federation",Industrial,Discards,Unreported,0.1276255264,372.411286045639
East Bering Sea,lme,1950,"Gobiidae","Gobies","Small demersals (<30 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,0.1061547016,309.759419410182
East Bering Sea,lme,1950,"Scombridae","Mackerels/tunas/bonitos","Large pelagics (>=90 cm)","Perch-likes","USA",Subsistence,Landings,Unreported,0.0001140938,0.421234431080087
East Bering Sea,lme,1950,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,0.0436222114,86.2847341070496
East Bering Sea,lme,1950,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Subsistence,Landings,Unreported,0.0000293224,0.0579996950131464
East Bering Sea,lme,1950,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Recreational,Landings,Unreported,0.0001642054,0.32479829207362
East Bering Sea,lme,1950,"Ommastrephidae","Arrow squids","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,26.2288772789,72627.7611852989
East Bering Sea,lme,1950,"Loliginidae","Common squids","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.2656792819,735.665931704003
East Bering Sea,lme,1950,"Sepiidae","Cuttlefishes","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.0064885014,17.9666603969969
East Bering Sea,lme,1950,"Sepiidae","Cuttlefishes","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,6.6336215871,18368.4981746288
East Bering Sea,lme,1950,"Sepiidae","Cuttlefishes","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,0.7263630341,2011.29924146937
East Bering Sea,lme,1950,"Lithodidae","King crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,5.1822134286,50091.2750010313
East Bering Sea,lme,1950,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.0437165664,64.0884862739735
East Bering Sea,lme,1950,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","USA",Industrial,Landings,Reported,389.5111707288,482604.340532978
East Bering Sea,lme,1950,"Pectinidae","Scallops","Other demersal invertebrates","Molluscs","Taiwan",Industrial,Discards,Unreported,0.0059908327,8.78256073362539
East Bering Sea,lme,1950,"Pectinidae","Scallops","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.7745365301,23411.9156952215
East Bering Sea,lme,1950,"Cardiidae","Cockles","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,4.2731634684,9507.78871724432
East Bering Sea,lme,1950,"Veneridae","Venus clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,3.6324371921,18946.7923941267
East Bering Sea,lme,1950,"Solenidae","Razor/knife clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,4.1108571166,22112.3004300111
East Bering Sea,lme,1950,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Taiwan",Industrial,Landings,Reported,1.5864500092,2668.4089154156
East Bering Sea,lme,1950,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Taiwan",Industrial,Landings,Unreported,0.1737118446,292.183322582059
East Bering Sea,lme,1950,"Squalus","Dogfishes","Large sharks (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0976786320,43.4669912447796
East Bering Sea,lme,1950,"Raja","Skates","Small to medium rays (<90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,0.2428207229,67.0185195216333
East Bering Sea,lme,1950,"Epinephelus","Groupers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,0.0017637237,3.28405352169798
East Bering Sea,lme,1950,"Epinephelus","Groupers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.0001931228,0.359594687292362
East Bering Sea,lme,1950,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,1.1940660430,2297.38306681332
East Bering Sea,lme,1950,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Hong Kong",Industrial,Landings,Reported,3.1404921799,6959.33067067267
East Bering Sea,lme,1950,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Hong Kong",Industrial,Landings,Unreported,4.3726470065,9689.78576634329
East Bering Sea,lme,1950,"Sebastes","Redfishes","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,3.9583390652,2964.79595982637
East Bering Sea,lme,1950,"Sebastes","Redfishes","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,0.0275216749,20.6137344729411
East Bering Sea,lme,1950,"Sebastes","Redfishes","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,3.8325815401,2870.60357352021
East Bering Sea,lme,1950,"Oncorhynchus","Salmons/trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Japan",Industrial,Discards,Unreported,61.9195284479,32012.3962075608
East Bering Sea,lme,1950,"Oncorhynchus","Salmons/trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Japan",Industrial,Landings,Unreported,809.7169104725,418623.642714257
East Bering Sea,lme,1950,"Oncorhynchus","Salmons/trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.4172165219,3626.86322502104
East Bering Sea,lme,1950,"Oncorhynchus","Salmons/trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.1764866897,1534.19879314959
East Bering Sea,lme,1950,"Sepia","Cuttlefishes","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,5.7158083129,12666.2312212938
East Bering Sea,lme,1950,"Sepia","Cuttlefishes","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,7.9583742538,17635.7573463948
East Bering Sea,lme,1950,"Chionoecetes","Tanner/snow crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,4.7749038820,11306.9723925273
East Bering Sea,lme,1950,"Paralithodes","King crabs","Lobsters, crabs","Crustaceans","Korea (South)",Industrial,Landings,Reported,6.7667484480,7098.31912197661
East Bering Sea,lme,1950,"Parapenaeopsis","Shrimps","Shrimps","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.0141218680,20.7026584235971
East Bering Sea,lme,1950,"Strongylocentrotus","Sea urchins","Other demersal invertebrates","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,1.1344690830,517.317901857569
East Bering Sea,lme,1950,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,0.0482136595,38.378072928252
East Bering Sea,lme,1950,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.0052792610,4.202291784326
East Bering Sea,lme,1950,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,5.7468382104,19608.2119739731
East Bering Sea,lme,1950,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.0892147659,3704.17777988065
East Bering Sea,lme,1950,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Japan",Industrial,Discards,Unreported,240.3922313558,124282.783610951
East Bering Sea,lme,1950,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,10787.5491663990,15221231.873789
East Bering Sea,lme,1950,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,15.6819865264,22127.2829887976
East Bering Sea,lme,1950,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,4911.2452917907,6929767.1067167
East Bering Sea,lme,1950,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,6.2596541921,8832.37206502138
East Bering Sea,lme,1950,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,9085.8317987584,12883709.4906394
East Bering Sea,lme,1950,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,300.6549626205,426328.736995896
East Bering Sea,lme,1950,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,5453.1935410724,7732628.44124059
East Bering Sea,lme,1950,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1.3412882045,1901.94667399862
East Bering Sea,lme,1950,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,11972.6404678590,21694424.5277605
East Bering Sea,lme,1950,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,184.8862282361,335013.845563761
East Bering Sea,lme,1950,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,7616.8302154960,13801696.3504788
East Bering Sea,lme,1950,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1.5010684078,2719.93595489927
East Bering Sea,lme,1950,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,1718.0722457587,6992554.04023792
East Bering Sea,lme,1950,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,428.5747865918,1744299.38142848
East Bering Sea,lme,1950,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,1062.1704957026,4323033.91750974
East Bering Sea,lme,1950,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,24.5479396185,99910.1142472724
East Bering Sea,lme,1950,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,3465.9641372073,11007902.0997705
East Bering Sea,lme,1950,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,95.3879230322,302952.043550362
East Bering Sea,lme,1950,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,2089.1241335650,6635058.24820238
East Bering Sea,lme,1950,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,21.7082654351,68945.4510218864
East Bering Sea,lme,1950,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","Russian Federation",Industrial,Discards,Unreported,21.1701398367,17592.3862043308
East Bering Sea,lme,1950,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.3641769046,959.606143536153
East Bering Sea,lme,1950,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.0411273780,3316.83198917305
East Bering Sea,lme,1950,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.6654416170,1081.34262755149
East Bering Sea,lme,1950,"Cololabis saira","Pacific saury","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,1.7702081542,747.027841063015
East Bering Sea,lme,1950,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,0.1167780529,48.4628919659028
East Bering Sea,lme,1950,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Russian Federation",Industrial,Landings,Reported,8.2341369196,3417.16682162466
East Bering Sea,lme,1950,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,3.2298419382,2144.61504699685
East Bering Sea,lme,1950,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Artisanal,Landings,Reported,90.8488250866,60323.6198574865
East Bering Sea,lme,1950,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,0.0302493359,22.2332618769877
East Bering Sea,lme,1950,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Russian Federation",Industrial,Landings,Reported,3.0249335887,2223.32618769877
East Bering Sea,lme,1950,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.4268697629,667.197439384119
East Bering Sea,lme,1950,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,195.7636096433,313417.539038965
East Bering Sea,lme,1950,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,349.0222403667,656161.811889472
East Bering Sea,lme,1950,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Russian Federation",Industrial,Landings,Reported,28.1762963594,52971.4371556404
East Bering Sea,lme,1950,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.0634882990,25.5222961910765
East Bering Sea,lme,1950,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,1.5968589941,2058.35124337404
East Bering Sea,lme,1950,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,3.6980506757,4766.78732101417
East Bering Sea,lme,1950,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.7697667553,1096.91762625307
East Bering Sea,lme,1950,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,133.8403231008,190722.460418693
East Bering Sea,lme,1950,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,41.7957429170,111928.999531718
