area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
Aleutian Islands,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Industrial,Discards,Unreported,77.0097850759,119288.157082608
Aleutian Islands,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,0.0400201649,14.007057705695
Aleutian Islands,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,1.5216409621,532.574336751815
Aleutian Islands,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Landings,Reported,4521.1732551166,1582410.63929082
Aleutian Islands,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,46.7594549118,16365.8092191223
Aleutian Islands,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Recreational,Landings,Unreported,0.4560755525,159.626443384399
Aleutian Islands,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.0251875686,53.0702069364124
Aleutian Islands,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","Taiwan",Industrial,Landings,Reported,0.4960708079,1045.22119229737
Aleutian Islands,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","Taiwan",Industrial,Landings,Unreported,0.1648950451,347.433860009597
Aleutian Islands,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","USA",Subsistence,Landings,Unreported,0.0587816973,175.816056758146
Aleutian Islands,lme,1958,"Miscellaneous marine crustaceans","Marine crustaceans","Lobsters, crabs","Crustaceans","China",Industrial,Landings,Reported,27.0557527255,60956.6108905271
Aleutian Islands,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","China",Industrial,Landings,Reported,17.6834001129,100795.380643507
Aleutian Islands,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","Taiwan",Industrial,Landings,Reported,4.3724655947,18128.2423556676
Aleutian Islands,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","Taiwan",Industrial,Landings,Unreported,1.4534173346,6025.86826906503
Aleutian Islands,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.6334973791,2601.14023871772
Aleutian Islands,lme,1958,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.0008092278,1.8725530333048
Aleutian Islands,lme,1958,"Marine fishes not identified","Groundfishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.0466137478,68.3357542582932
Aleutian Islands,lme,1958,"Shrimps and prawns","Natantian decapods","Shrimps","Crustaceans","Hong Kong",Industrial,Landings,Reported,23.3616391777,22707.5132807169
Aleutian Islands,lme,1958,"Shrimps and prawns","Natantian decapods","Shrimps","Crustaceans","Hong Kong",Industrial,Landings,Unreported,33.3964734989,32461.3722409471
Aleutian Islands,lme,1958,"Sharks rays and chimaeras","Various sharks","Small to medium rays (<90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0012157107,1.78223193941396
Aleutian Islands,lme,1958,"Cephalopoda","Cephalopods","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,3.1282324673,7260.62755665123
Aleutian Islands,lme,1958,"Cephalopoda","Cephalopods","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,4.4719435952,10379.3810843867
Aleutian Islands,lme,1958,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.1070557343,757.419320112226
Aleutian Islands,lme,1958,"Gastropoda","Gastropods","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.0747885734,476.478001380426
Aleutian Islands,lme,1958,"Echinoidea","Sea urchins","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.0850856057,84.7452632586761
Aleutian Islands,lme,1958,"Holothuroidea","Sea cucumbers","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.3464085335,440.978063129139
Aleutian Islands,lme,1958,"Crustacea","Crustaceans","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.0027033608,6.09067186741992
Aleutian Islands,lme,1958,"Rajiformes","Skates and rays","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,11.6588530891,16334.0531778929
Aleutian Islands,lme,1958,"Rajiformes","Skates and rays","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Unreported,3.8754288201,5429.47577701121
Aleutian Islands,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Taiwan",Industrial,Landings,Reported,1.1429059662,1328.0567327161
Aleutian Islands,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Taiwan",Industrial,Landings,Unreported,0.3799044971,441.449025679544
Aleutian Islands,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,1186.7527889878,1338657.14597828
Aleutian Islands,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,146.5396109354,165296.681135133
Aleutian Islands,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,0.1244606179,137.404522206937
Aleutian Islands,lme,1958,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.4859369498,131.202976438887
Aleutian Islands,lme,1958,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.0046915733,2.09244168069137
Aleutian Islands,lme,1958,"Sepiida","Cuttlefishes","Cephalopods","Other fishes & inverts","China",Industrial,Landings,Reported,2.4377859444,2023.36233384984
Aleutian Islands,lme,1958,"Decapoda","Crabs lobsters/shrimps","Lobsters, crabs","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.0088485083,33.1642092290999
Aleutian Islands,lme,1958,"Rajidae","Skates","Small to medium rays (<90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0362752146,17.303277346475
Aleutian Islands,lme,1958,"Muraenidae","Moray eels","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.3599763761,527.725367311108
Aleutian Islands,lme,1958,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.4685476881,2234.03565769529
Aleutian Islands,lme,1958,"Gadidae","Cods/haddocks","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.0536325510,84.9539607740865
Aleutian Islands,lme,1958,"Cottidae","Sculpins","Small demersals (<30 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.0047886625,4.63542528113145
Aleutian Islands,lme,1958,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,7.6456543888,1827.31139892274
Aleutian Islands,lme,1958,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,2.5414326041,607.402392379583
Aleutian Islands,lme,1958,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Reported,11.9556527555,2642.19925896406
Aleutian Islands,lme,1958,"Carangidae","Jacks/pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Unreported,17.0911226466,3777.13810489419
Aleutian Islands,lme,1958,"Bramidae","Pomfrets","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,0.0453415785,69.7353477842155
Aleutian Islands,lme,1958,"Sparidae","Porgies","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,39.4130649263,79890.2826056958
Aleutian Islands,lme,1958,"Sparidae","Porgies","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,13.1009908554,26555.7084639147
Aleutian Islands,lme,1958,"Sciaenidae","Drums/croakers","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,0.5917270120,411.842000385015
Aleutian Islands,lme,1958,"Sciaenidae","Drums/croakers","Medium demersals (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.1966913811,136.897201245351
Aleutian Islands,lme,1958,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,2.0385162867,3135.23804895804
Aleutian Islands,lme,1958,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.6776073690,1042.1601335926
Aleutian Islands,lme,1958,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Reported,11.1429906603,12736.4383246927
Aleutian Islands,lme,1958,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Hong Kong",Industrial,Landings,Unreported,15.9293870372,18207.2893835014
Aleutian Islands,lme,1958,"Scombridae","Mackerels/tunas/bonitos","Large pelagics (>=90 cm)","Perch-likes","USA",Subsistence,Landings,Unreported,0.0000267444,0.0531411479028708
Aleutian Islands,lme,1958,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","Japan",Industrial,Landings,Reported,11138.9954134288,31879804.8732332
Aleutian Islands,lme,1958,"Ommastrephidae","Arrow squids","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,50.1933391065,13552.2015587591
Aleutian Islands,lme,1958,"Loliginidae","Common squids","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.5685469430,153.507674621233
Aleutian Islands,lme,1958,"Sepiidae","Cuttlefishes","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,0.0091484109,23.9962818134364
Aleutian Islands,lme,1958,"Sepiidae","Cuttlefishes","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,6.9144408677,18136.5783960542
Aleutian Islands,lme,1958,"Sepiidae","Cuttlefishes","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,2.2983755957,6028.63918751755
Aleutian Islands,lme,1958,"Lithodidae","King crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.9109964882,8805.69205495298
Aleutian Islands,lme,1958,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.2002421069,293.554928717407
Aleutian Islands,lme,1958,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","USA",Industrial,Landings,Reported,969.9726369434,1201796.09717288
Aleutian Islands,lme,1958,"Pectinidae","Scallops","Other demersal invertebrates","Molluscs","Taiwan",Industrial,Discards,Unreported,0.0183088036,26.8407060994889
Aleutian Islands,lme,1958,"Pectinidae","Scallops","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.0789574589,2386.64710907638
Aleutian Islands,lme,1958,"Cardiidae","Cockles","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.0542948299,120.80599651379
Aleutian Islands,lme,1958,"Veneridae","Venus clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.3603195593,1822.13601123631
Aleutian Islands,lme,1958,"Solenidae","Razor/knife clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.0301346331,156.127534122924
Aleutian Islands,lme,1958,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Taiwan",Industrial,Landings,Reported,2.2114956775,4060.30606392179
Aleutian Islands,lme,1958,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Taiwan",Industrial,Landings,Unreported,0.7351061051,1349.65480895777
Aleutian Islands,lme,1958,"Squalus","Dogfishes","Large sharks (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0158871519,7.06978260067542
Aleutian Islands,lme,1958,"Epinephelus","Groupers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,0.4623471378,674.102126925961
Aleutian Islands,lme,1958,"Epinephelus","Groupers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.1536852218,224.073053363744
Aleutian Islands,lme,1958,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,2.4207569506,3391.4804877406
Aleutian Islands,lme,1958,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Hong Kong",Industrial,Landings,Reported,3.4753231879,7701.31618442251
Aleutian Islands,lme,1958,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Hong Kong",Industrial,Landings,Unreported,4.9681247905,11009.3645357488
Aleutian Islands,lme,1958,"Sebastes","Redfishes","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.4483045875,280.638671764576
Aleutian Islands,lme,1958,"Sebastes","Redfishes","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,0.4636368284,290.236654565592
Aleutian Islands,lme,1958,"Sebastes","Redfishes","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,0.5726731620,358.493399395897
Aleutian Islands,lme,1958,"Oncorhynchus","Salmons/trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.0484006143,420.746540322618
Aleutian Islands,lme,1958,"Oncorhynchus","Salmons/trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.0270119893,234.815223198629
Aleutian Islands,lme,1958,"Sepia","Cuttlefishes","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,0.1440232286,319.155474508715
Aleutian Islands,lme,1958,"Sepia","Cuttlefishes","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,0.2058874336,456.246552966298
Aleutian Islands,lme,1958,"Chionoecetes","Tanner/snow crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.3329819332,788.501217867656
Aleutian Islands,lme,1958,"Paralithodes","King crabs","Lobsters, crabs","Crustaceans","Korea (South)",Industrial,Landings,Reported,37.2100575075,61731.4854048681
Aleutian Islands,lme,1958,"Parapenaeopsis","Shrimps","Shrimps","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.0088589017,12.987149924818
Aleutian Islands,lme,1958,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","China",Industrial,Landings,Reported,1.0991849646,355.036743563658
Aleutian Islands,lme,1958,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,2.8315810520,665.421547218425
Aleutian Islands,lme,1958,"Scomber japonicus","Chub mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,0.9412238692,221.187609271014
Aleutian Islands,lme,1958,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.0076174106,13.505669062961
Aleutian Islands,lme,1958,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,2185.3838214285,2983048.91624985
Aleutian Islands,lme,1958,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.8966092942,1223.87168663512
Aleutian Islands,lme,1958,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,8755.7898978686,11951653.2105907
Aleutian Islands,lme,1958,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.4920788782,671.687668729699
Aleutian Islands,lme,1958,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,151.7490872161,519740.623715084
Aleutian Islands,lme,1958,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.5493884815,1881.65554928266
Aleutian Islands,lme,1958,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,2430.4195264535,8324186.8781031
Aleutian Islands,lme,1958,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.0061327844,21.0047864091388
Aleutian Islands,lme,1958,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,12.6635522708,61798.1350817158
Aleutian Islands,lme,1958,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,1.5696786518,7660.03182058394
Aleutian Islands,lme,1958,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,774.3938137377,3779041.81103987
Aleutian Islands,lme,1958,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.1236179117,603.255409082556
Aleutian Islands,lme,1958,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,54.0797741497,179436.690628666
Aleutian Islands,lme,1958,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.2474304152,820.974117616263
Aleutian Islands,lme,1958,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,923.2870876647,3063466.55687162
Aleutian Islands,lme,1958,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.0774224725,256.887763862926
Aleutian Islands,lme,1958,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.0013573729,2.90749273477826
Aleutian Islands,lme,1958,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,0.0130975454,7.77994198630136
Aleutian Islands,lme,1958,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.2214492490,131.54085393377
Aleutian Islands,lme,1958,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.0952509463,56.5790620760865
Aleutian Islands,lme,1958,"Cololabis saira","Pacific saury","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,1.9605397607,827.347779013079
Aleutian Islands,lme,1958,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Japan",Industrial,Landings,Reported,79.9120120543,26211.1399538048
Aleutian Islands,lme,1958,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,1.6630511060,1084.30932110117
Aleutian Islands,lme,1958,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Artisanal,Landings,Reported,2.1453293758,1398.7547530373
Aleutian Islands,lme,1958,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.0012130054,1.92140052102954
Aleutian Islands,lme,1958,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Japan",Industrial,Landings,Reported,63.0024979662,66845.6503420971
Aleutian Islands,lme,1958,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.0002755866,0.110785805632322
Aleutian Islands,lme,1958,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.0648192472,50.4941935741477
Aleutian Islands,lme,1958,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Japan",Industrial,Landings,Reported,14.8529760816,18194.8956999634
Aleutian Islands,lme,1958,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.3659176376,409.46183644056
Aleutian Islands,lme,1958,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,283.7628528505,317530.632339726
Aleutian Islands,lme,1958,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,18.2717853451,57811.9288318622
Aleutian Islands,lme,1958,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Japan",Industrial,Landings,Reported,31.7694106342,147537.142985277
Aleutian Islands,lme,1958,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,4.9540609693,10567.0120474853
Aleutian Islands,lme,1958,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,3791.0757233287,8086364.51786017
Aleutian Islands,lme,1958,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,0.4084683617,871.263015559435
Aleutian Islands,lme,1958,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,3657.2193851078,998420.892134434
Aleutian Islands,lme,1958,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,8.4578794911,2309.0011010691
Aleutian Islands,lme,1958,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.0012402062,5.21630728658344
Aleutian Islands,lme,1958,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,0.0225285011,94.7548755522562
Aleutian Islands,lme,1958,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.0229958294,96.7204585218445
Aleutian Islands,lme,1958,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.0083185864,34.9879745118727
Aleutian Islands,lme,1958,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,1.1898184105,3377.89446732912
Aleutian Islands,lme,1958,"Platichthys stellatus","Starry flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,0.0264493775,25.655896135315
Aleutian Islands,lme,1958,"Todarodes pacificus","Japanese flying squid","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,2.4850595747,670.966085181605
Aleutian Islands,lme,1958,"Todarodes pacificus","Japanese flying squid","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,0.8260393559,223.030626080005
Aleutian Islands,lme,1958,"Paralithodes camtschaticus","Red king crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,1603.4874261768,15499309.4614251
Aleutian Islands,lme,1959,"Clupeoids","Herrings/sardines/anchovies","Small pelagics (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,1.8585494276,817.761748139721
Aleutian Islands,lme,1959,"Clupeoids","Herrings/sardines/anchovies","Small pelagics (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,0.6177859829,271.825832482303
Aleutian Islands,lme,1959,"Sharks or rays and chimaeras","Sharks/rays/skates/chimaeras","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,47.8090320101,49864.820386515
Aleutian Islands,lme,1959,"Sharks or rays and chimaeras","Sharks/rays/skates/chimaeras","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Unreported,15.8918290760,16575.1777262502
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,29.6128293545,28724.4444738931
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","China",Industrial,Discards,Unreported,24.2934251581,59591.7719128504
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","China",Industrial,Landings,Reported,191.4216175514,469557.227853673
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,10.1106394818,14508.7676563623
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,111.0129536076,159303.58842695
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,36.9009538528,52952.8687788111
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Hong Kong",Industrial,Discards,Unreported,74.8401285989,183582.835453208
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,170.5825768949,418439.061123247
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,244.6622548843,600156.511231298
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,3426.3456383475,9888433.51227084
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,683.3371997932,1972111.15860325
Aleutian Islands,lme,1959,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,19.0957053654,57268.0203908825
