"ID","TYPE","LATI","LONG"
594,"GRID",40.0115013122559,-75.0149002075195
595,"GRID",40.0070495605468,-75.0282287597656
596,"GRID",40.0698318481446,-75.3162994384766
597,"GRID",40.0084419250488,-75.2604598999023
598,"GRID",39.9473342895508,-75.0665588378906
599,"GRID",40.0362167358398,-75.5138092041016
600,"GRID",39.952335357666,-75.1637878417969
601,"GRID",39.8584442138672,-74.8029327392578
602,"GRID",39.9181747436523,-75.0712890625
603,"GRID",39.9259452819825,-75.1196212768555
604,"GRID",39.9173355102539,-75.0962905883789
605,"GRID",39.9456748962402,-75.2612991333008
606,"GRID",39.8915061950684,-75.0376815795898
607,"GRID",39.9009437561035,-75.0846176147461
608,"GRID",39.9390029907226,-75.2554550170898
609,"GRID",39.8965034484863,-75.0876770019531
610,"GRID",39.9381752014161,-75.271842956543
611,"GRID",39.8909454345703,-75.0729522705078
612,"GRID",39.6620597839355,-74.1651382446289
613,"GRID",39.8917846679688,-75.1162872314453
614,"GRID",39.8773345947265,-75.0646209716797
615,"GRID",39.8665046691894,-75.0282211303711
616,"GRID",39.9292793273926,-75.2963027954102
617,"GRID",39.9184455871582,-75.2590637207031
618,"GRID",39.8784446716308,-75.0926818847656
619,"GRID",39.9215011596679,-75.287956237793
620,"GRID",39.9123344421387,-75.2537994384766
621,"GRID",39.8648338317871,-75.05517578125
622,"GRID",39.878173828125,-75.1207275390625
623,"GRID",39.8381729125977,-74.9648895263672
624,"GRID",39.9117851257324,-75.2771224975586
625,"GRID",39.8545532226562,-75.0390472412109
626,"GRID",39.8676147460937,-75.0946197509766
627,"GRID",39.9065055847168,-75.2715682983398
628,"GRID",40.0064964294433,-75.7032775878906
629,"GRID",39.6428985595703,-74.1804122924805
630,"GRID",39.8440055847168,-75.0226745605469
631,"GRID",39.8678932189941,-75.1315612792969
632,"GRID",39.8523330688477,-75.0679473876953
633,"GRID",39.9098320007325,-75.3235244750977
634,"GRID",39.9001159667969,-75.2890701293945
635,"GRID",39.8356742858887,-75.0243301391602
636,"GRID",39.9167823791504,-75.3876953125
637,"GRID",39.8242835998535,-74.997673034668
638,"GRID",39.8909454345703,-75.2837982177734
639,"GRID",39.8659439086914,-75.1787948608398
640,"GRID",39.8267860412597,-75.0154418945312
641,"GRID",39.8917846679688,-75.2996368408203
642,"GRID",39.9020500183105,-75.3499145507812
643,"GRID",39.8201141357422,-75.0062789916992
644,"GRID",39.9606666564942,-75.6054840087891
645,"GRID",39.8115043640137,-74.9829406738281
646,"GRID",39.8878936767578,-75.3082427978516
647,"GRID",39.7912254333496,-74.9290542602539
648,"GRID",39.8812217712402,-75.3238067626953
649,"GRID",39.8381729125977,-75.1526794433594
650,"GRID",39.9831657409668,-75.823844909668
651,"GRID",39.7842826843262,-74.9921112060547
652,"GRID",39.8170547485351,-75.1551818847656
653,"GRID",39.8692817687988,-75.3824157714844
654,"GRID",39.8601150512696,-75.344352722168
655,"GRID",39.8901100158691,-75.475471496582
656,"GRID",39.8642807006836,-75.3785247802734
657,"GRID",39.830394744873,-75.2404556274414
658,"GRID",39.6031799316406,-74.3401489257812
659,"GRID",39.852611541748,-75.3826904296875
660,"GRID",39.7323341369629,-74.8810043334961
661,"GRID",39.7945556640625,-75.1487884521484
662,"GRID",39.9587173461914,-75.9193954467773
663,"GRID",39.5592880249023,-74.2431945800781
664,"GRID",39.8276138305664,-75.4143600463867
665,"GRID",39.9548225402832,-75.9968948364258
666,"GRID",39.9492721557617,-75.9735641479492
667,"GRID",39.8192863464355,-75.4185333251953
668,"GRID",39.9831581115722,-76.1841201782227
669,"GRID",39.7328948974609,-75.1315612792969
670,"GRID",39.6365089416504,-74.8023910522461
671,"GRID",39.8467788696289,-75.7115936279297
672,"GRID",39.702896118164,-75.1118392944336
673,"GRID",39.747615814209,-75.3104629516602
674,"GRID",39.7662239074707,-75.5093612670898
675,"GRID",39.5206794738769,-74.4857025146484
676,"GRID",39.8234405517578,-75.7832717895508
677,"GRID",39.6020584106445,-74.8426742553711
678,"GRID",39.6601142883301,-75.0921173095703
679,"GRID",39.8220520019531,-75.8274459838867
680,"GRID",39.8970413208008,-76.1635665893555
681,"GRID",39.7295532226562,-75.4679718017578
682,"GRID",39.7459449768066,-75.5465850830078
683,"GRID",39.5287284851074,-74.6479339599609
684,"GRID",39.7392845153808,-75.5979766845703
685,"GRID",39.6515045166016,-75.3282470703125
686,"GRID",39.7137260437012,-75.6093673706055
687,"GRID",39.4101181030273,-74.3645858764648
688,"GRID",39.7853851318359,-75.9788436889648
689,"GRID",39.5951156616211,-75.1701889038086
690,"GRID",39.4284477233886,-74.4957046508789
691,"GRID",39.5465049743653,-75.02490234375
692,"GRID",39.5137252807617,-74.9246215820312
693,"GRID",39.6620559692383,-75.5663223266602
694,"GRID",39.6837196350098,-75.7496566772461
695,"GRID",39.3898391723633,-74.5240325927735
696,"GRID",39.3642883300782,-74.4229278564453
697,"GRID",39.4862251281738,-75.0257263183594
698,"GRID",39.3703994750977,-74.5501556396484
699,"GRID",39.4120559692383,-74.7423934936523
700,"GRID",39.3403968811035,-74.4773788452148
701,"GRID",39.5717849731445,-75.4671401977539
702,"GRID",39.6978912353515,-76.0627288818359
703,"GRID",39.3278961181641,-74.5034866333008
704,"GRID",39.3398361206055,-74.5751647949219
705,"GRID",39.5778923034668,-75.5888214111328
706,"GRID",39.3134727478027,-74.5236587524414
707,"GRID",39.3176155090332,-74.5946044921875
708,"GRID",39.6067810058593,-75.8332748413086
709,"GRID",39.4020538330079,-75.0393371582031
710,"GRID",39.7537117004395,-76.5913543701172
711,"GRID",39.7687110900879,-76.6796951293945
712,"GRID",39.2776145935059,-74.5746002197265
713,"GRID",39.600112915039,-75.9413375854492
714,"GRID",39.4273338317871,-75.2340774536133
715,"GRID",39.7378845214844,-76.7013626098633
716,"GRID",39.5737228393555,-75.9749450683594
717,"GRID",39.560115814209,-76.0713424682617
718,"GRID",39.5492858886719,-76.0916137695312
719,"GRID",39.2417831420898,-74.8151702880859
720,"GRID",39.4495506286621,-75.7163238525391
721,"GRID",39.5095520019531,-76.1641082763672
722,"GRID",39.6612129211426,-76.8849792480469
723,"GRID",39.1534461975097,-74.6929321289062
724,"GRID",39.5359382629394,-76.3482894897461
725,"GRID",39.6048240661621,-76.849983215332
726,"GRID",39.1012229919434,-74.7176666259765
727,"GRID",39.4457206726075,-123.805297851562
728,"GRID",39.2998313903809,-75.6046524047852
729,"GRID",39.2906723022461,-75.6343688964844
730,"GRID",39.575382232666,-76.9958114624023
731,"GRID",39.0509452819824,-74.757942199707
732,"GRID",39.000675201416,-74.7993316650391
733,"GRID",38.9917831420898,-74.8148880004883
734,"GRID",39.1581687927246,-75.5243682861328
735,"GRID",39.4096069335938,-123.355560302734
736,"GRID",38.9748344421387,-74.8335037231445
737,"GRID",39.1181716918945,-75.5588226318359
738,"GRID",39.1134414672852,-75.5418701171875
739,"GRID",39.2089996337891,-76.0666122436523
740,"GRID",38.935115814209,-74.906005859375
741,"GRID",38.938720703125,-74.9418411254883
742,"GRID",39.3737144470215,-76.9677658081055
743,"GRID",39.2903861999511,-76.612190246582
744,"GRID",39.3762130737305,-77.1547012329102
745,"GRID",39.1381721496582,-76.2349624633789
746,"GRID",38.9126129150391,-75.4279708862305
747,"GRID",39.0417823791503,-76.0663375854492
748,"GRID",38.9237251281738,-75.5777053833008
749,"GRID",38.9737243652343,-75.8049392700195
750,"GRID",38.7745513916016,-75.1393432617188
751,"GRID",38.9478950500489,-75.8843765258789
752,"GRID",39.1501731872559,-123.207786560059
753,"GRID",38.7776107788086,-75.3099136352539
754,"GRID",38.7209396362305,-75.0760192871094
755,"GRID",38.8845558166504,-75.8271560668945
756,"GRID",39.0992774963379,-76.8483047485352
757,"GRID",39.1434364318847,-77.2013702392578
758,"GRID",38.9784393310547,-76.4921798706055
759,"GRID",38.7426147460938,-75.6043701171875
760,"GRID",38.690113067627,-75.3854751586914
761,"GRID",39.0067825317383,-76.7791366577148
762,"GRID",39.0839958190919,-77.1527633666992
763,"GRID",39.0045509338379,-76.8755264282227
764,"GRID",38.9939994812012,-76.9105224609375
765,"GRID",39.0256690979004,-77.0763702392578
766,"GRID",38.9698295593262,-76.8799743652344
767,"GRID",38.9806709289551,-76.9369125366211
768,"GRID",38.545108795166,-75.0890655517578
769,"GRID",38.9703903198242,-76.9419174194336
770,"GRID",38.5915031433105,-75.2913055419922
771,"GRID",38.7742843627929,-76.0763320922852
772,"GRID",38.9634399414062,-76.9316329956055
773,"GRID",38.9778900146484,-77.0074844360352
774,"GRID",38.6942863464356,-75.7721557617188
775,"GRID",38.955940246582,-76.9455261230469
776,"GRID",38.943172454834,-76.8921966552734
777,"GRID",38.9792098999023,-77.0741729736328
778,"GRID",38.9292793273926,-76.8616333007812
779,"GRID",38.7851181030274,-76.2243881225586
780,"GRID",38.6412239074707,-75.6110382080078
781,"GRID",38.9712219238282,-77.0763702392578
782,"GRID",38.939281463623,-76.9338684082031
783,"GRID",38.943172454834,-76.9566345214844
784,"GRID",38.9381713867187,-76.9483032226562
785,"GRID",38.9415016174317,-76.964973449707
786,"GRID",38.9281692504883,-76.9158020019531
787,"GRID",38.9331703186035,-76.9458084106445
788,"GRID",38.9659423828125,-77.0960922241211
789,"GRID",38.9009399414062,-76.91552734375
790,"GRID",38.8962211608886,-76.9066314697266
791,"GRID",38.8851089477539,-76.9158020019531
792,"GRID",38.8951110839844,-77.0363693237305
793,"GRID",38.9695510864258,-77.386100769043
794,"GRID",38.624282836914,-75.854377746582
795,"GRID",38.8576126098632,-76.8894119262695
796,"GRID",38.5565032958984,-75.5713195800781
797,"GRID",38.658447265625,-76.057991027832
798,"GRID",38.4603958129883,-75.2207412719727
799,"GRID",38.8301162719727,-76.8913650512695
800,"GRID",38.8823318481445,-77.1710891723633
801,"GRID",38.9012222290039,-77.2652587890625
802,"GRID",38.7073364257812,-76.5310668945312
803,"GRID",38.8095550537109,-76.9980239868164
804,"GRID",38.8054695129395,-123.017227172852
805,"GRID",38.8048362731933,-77.0469207763672
806,"GRID",38.6862297058106,-76.534683227539
807,"GRID",38.4565048217773,-75.5771484375
808,"GRID",38.4559440612793,-75.5774307250977
809,"GRID",38.8462219238282,-77.3063812255859
810,"GRID",38.3365058898925,-75.0849075317383
811,"GRID",38.5631790161133,-76.0788345336914
812,"GRID",38.395393371582,-75.412971496582
813,"GRID",38.3226127624512,-75.2176971435547
814,"GRID",38.7840042114258,-77.4697113037109
815,"GRID",38.3606796264648,-75.599365234375
816,"GRID",38.7509460449219,-77.4752731323242
817,"GRID",38.3220596313476,-75.6202087402344
818,"GRID",38.6104698181153,-122.869163513184
819,"GRID",38.6001167297363,-77.1622009277344
820,"GRID",38.1770591735839,-75.3927001953125
821,"GRID",38.7134475708008,-77.795280456543
822,"GRID",38.5292930603028,-76.9752578735352
823,"GRID",38.5471305847168,-122.816375732422
824,"GRID",38.2029037475585,-75.6924285888672
825,"GRID",38.5676231384277,-77.3280334472656
826,"GRID",38.578800201416,-122.579704284668
827,"GRID",38.07568359375,-75.5679779052734
828,"GRID",38.5051879882812,-122.470260620117
829,"GRID",38.4404716491699,-122.714431762695
830,"GRID",38.2912368774414,-76.6357879638672
831,"GRID",38.4021339416504,-122.823883056641
832,"GRID",37.9331817626953,-75.3788146972656
833,"GRID",38.3396377563476,-122.701095581055
834,"GRID",38.2545700073242,-76.9635848999023
835,"GRID",38.3268547058105,-122.707206726074
836,"GRID",38.4015808105468,-122.360809326172
837,"GRID",37.983455657959,-75.8538284301758
838,"GRID",38.3031883239746,-77.4605407714844
839,"GRID",38.2918548583984,-122.458030700684
840,"GRID",38.2324142456055,-122.636657714844
841,"GRID",38.297134399414,-122.285522460937
842,"GRID",38.3565826416016,-121.987747192383
843,"GRID",38.2493515014649,-122.039962768555
844,"GRID",38.2382431030273,-122.040245056152
845,"GRID",38.1749153137207,-122.260803222656
846,"GRID",38.1074180603027,-122.569702148438
847,"GRID",37.9587440490722,-76.7580108642578
848,"GRID",37.711799621582,-75.7490921020508
849,"GRID",37.9254188537598,-76.859130859375
850,"GRID",38.1040916442871,-122.256645202637
851,"GRID",37.9871444702149,-122.588874816895
852,"GRID",37.9746437072754,-122.561653137207
853,"GRID",38.1557464599609,-121.691345214844
854,"GRID",37.9735336303711,-122.531089782715
855,"GRID",38.0493583679199,-122.158576965332
856,"GRID",37.9624252319336,-122.554977416992
857,"GRID",38.0171432495117,-122.288581848145
858,"GRID",38.0043640136719,-122.298866271973
859,"GRID",37.7104187011719,-76.3796691894531
860,"GRID",37.9340934753418,-122.535255432129
861,"GRID",38.0193595886231,-122.134132385254
862,"GRID",37.9254837036133,-122.527473449707
863,"GRID",37.962142944336,-122.345520019531
864,"GRID",37.9060363769531,-122.544982910156
865,"GRID",37.5318031311035,-75.8229827880859
866,"GRID",37.9357528686523,-122.347755432129
867,"GRID",38.0279808044434,-121.88468170166
868,"GRID",37.9779853820801,-122.031074523926
869,"GRID",37.9157524108887,-122.311645507812
870,"GRID",37.8727073669434,-122.464416503906
871,"GRID",37.8735389709472,-122.456642150879
872,"GRID",38.0049209594726,-121.805786132812
873,"GRID",37.8573684692383,-122.488159179688
874,"GRID",37.9479827880859,-122.06079864502
875,"GRID",37.8868637084961,-122.297752380371
876,"GRID",37.871597290039,-122.272750854492
877,"GRID",37.941032409668,-121.935791015625
878,"GRID",37.9063148498535,-122.064964294434
879,"GRID",37.8771438598633,-122.1796875
880,"GRID",37.8857536315918,-122.118019104004
881,"GRID",37.8313179016114,-122.285255432129
882,"GRID",37.8243675231934,-122.231636047363
883,"GRID",37.9318618774415,-121.695777893066
884,"GRID",37.7749328613281,-122.419410705566
885,"GRID",37.8043670654297,-122.270805358887
886,"GRID",37.8215980529785,-121.999961853027
887,"GRID",37.7652091979981,-122.241645812988
888,"GRID",37.7057609558106,-122.4619140625
889,"GRID",37.5315361022949,-76.7963562011719
890,"GRID",37.6768760681152,-122.459693908691
891,"GRID",37.7799263000489,-121.978004455566
892,"GRID",37.6807594299316,-122.399971008301
893,"GRID",37.7249298095703,-122.156074523926
894,"GRID",37.654655456543,-122.407752990723
895,"GRID",37.6304969787597,-122.411087036133
896,"GRID",37.613826751709,-122.486915588379
897,"GRID",37.2679176330566,-76.0174331665039
898,"GRID",37.7021522521972,-121.935791015625
899,"GRID",37.6688232421875,-122.080795288086
900,"GRID",37.5985450744629,-122.387191772461
901,"GRID",37.5841064453125,-122.366081237793
902,"GRID",37.574104309082,-122.379409790039
903,"GRID",37.6624298095703,-121.87467956543
904,"GRID",37.5629959106445,-122.325523376465
905,"GRID",37.6818695068359,-121.768005371094
906,"GRID",37.5585441589355,-122.271072387695
907,"GRID",37.5957641601563,-122.019134521484
908,"GRID",37.5202140808105,-122.27579498291
909,"GRID",37.5071563720703,-122.260513305664
910,"GRID",37.463550567627,-122.428581237793
911,"GRID",37.2707061767578,-76.7074584960938
912,"GRID",37.5482635498047,-121.988571166992
913,"GRID",37.5296592712402,-122.040245056152
914,"GRID",37.4852180480957,-122.236358642578
915,"GRID",37.4613304138184,-122.197746276855
916,"GRID",37.4688301086426,-122.141075134277
917,"GRID",37.4538307189942,-122.182182312012
918,"GRID",37.1223640441895,-76.3457717895508
919,"GRID",37.4299392700196,-122.253852844238
920,"GRID",37.4418792724609,-122.143013000488
921,"GRID",37.3043174743653,-77.2872009277344
922,"GRID",37.3841094970703,-122.235244750977
923,"GRID",37.3852195739746,-122.114135742188
924,"GRID",37.3796577453613,-122.137466430664
925,"GRID",37.4282684326172,-121.906631469727
926,"GRID",37.3860473632812,-122.083854675293
927,"GRID",37.0298652648926,-76.3452224731445
928,"GRID",37.3688316345215,-122.036346435547
929,"GRID",37.2440376281738,-77.4102630615234
930,"GRID",37.2279281616211,-77.4019241333008
931,"GRID",37.3541145324707,-121.955238342285
932,"GRID",37.3230018615723,-122.032180786133
933,"GRID",36.978759765625,-76.4280014038086
934,"GRID",37.3393821716308,-121.894958496094
935,"GRID",36.8529281616211,-75.9779815673828
936,"GRID",36.9823684692383,-76.6310729980469
937,"GRID",37.2871627807617,-121.94995880127
938,"GRID",37.2638320922851,-122.023010253906
939,"GRID",37.2363319396973,-121.992454528809
940,"GRID",37.0359802246094,-77.0952453613281
941,"GRID",36.8483161926269,-76.2833404541016
942,"GRID",37.2266120910644,-121.974678039551
943,"GRID",36.8354301452637,-76.2982711791992
944,"GRID",36.8190383911133,-76.2749481201172
945,"GRID",36.9682121276855,-76.9896774291992
946,"GRID",37.1305084228515,-121.654388427734
947,"GRID",37.0510559082031,-122.014686584473
948,"GRID",36.7282104492188,-76.5835647583008
949,"GRID",36.97412109375,-122.030792236328
950,"GRID",36.9752311706542,-121.953285217285
951,"GRID",36.7162590026855,-77.0680160522461
952,"GRID",36.6776542663574,-76.9224624633789
953,"GRID",37.0057754516602,-121.56827545166
954,"GRID",36.9102325439453,-121.756889343262
955,"GRID",36.8455123901367,-121.537994384766
956,"GRID",36.8524551391601,-121.40160369873
957,"GRID",36.2945976257324,-76.2510452270508
958,"GRID",36.1390533447266,-75.7315673828125
959,"GRID",36.6843986511231,-121.802169799805
960,"GRID",36.4423713684082,-77.0985794067383
961,"GRID",36.6777381896973,-121.655502319336
962,"GRID",36.6177368164062,-121.916625976562
963,"GRID",36.0646057128906,-75.7057342529297
964,"GRID",36.6110687255859,-121.851623535156
965,"GRID",36.6002426147461,-121.894676208496
966,"GRID",36.0307273864746,-75.6760101318359
967,"GRID",36.5932922363281,-121.834953308105
968,"GRID",36.5552406311035,-121.923286437988
969,"GRID",36.1901550292969,-76.4660568237305
970,"GRID",36.2868270874024,-76.9846801757812
971,"GRID",35.957389831543,-75.6240615844727
972,"GRID",35.9082298278809,-75.6757278442383
973,"GRID",36.506633758545,-121.444374084473
974,"GRID",36.059986114502,-76.6081237792969
975,"GRID",36.4246864318847,-121.326316833496
976,"GRID",35.9984893798828,-76.9460601806641
977,"GRID",36.3207969665527,-121.24382019043
978,"GRID",35.8668289184571,-76.7485580444336
979,"GRID",35.8545989990235,-77.0555114746094
980,"GRID",36.2127456665039,-121.126029968262
981,"GRID",35.8251609802246,-77.2491302490234
982,"GRID",35.8070983886719,-77.3788604736328
983,"GRID",35.5401649475097,-76.6229858398438
984,"GRID",35.5465545654297,-77.0521697998047
985,"GRID",35.6126594543457,-77.3663558959961
986,"GRID",35.529052734375,-77.4010772705078
987,"GRID",35.4726638793945,-77.4155197143555
988,"GRID",35.3726654052735,-77.4374694824219
989,"GRID",35.1084899902344,-77.0441131591797
990,"GRID",35.0820999145508,-77.0863418579102
991,"GRID",35.069049835205,-77.1468887329102
992,"GRID",35.4894142150879,-120.67073059082
993,"GRID",34.8790512084961,-76.9013366699219
994,"GRID",35.3658027648926,-120.849906921387
995,"GRID",34.9048805236816,-77.2313461303711
996,"GRID",34.786548614502,-76.8591079711914
997,"GRID",34.7182197570801,-76.663818359375
998,"GRID",34.7229385375977,-76.7260437011719
999,"GRID",35.2827529907226,-120.659614562988
1000,"GRID",34.6990509033203,-76.7402191162109
1001,"GRID",34.697380065918,-76.8132629394531
1002,"GRID",34.6791572570801,-76.9514465332031
1003,"GRID",34.6915512084961,-77.0630035400391
1004,"GRID",34.6898307800293,-77.1239013671875
1005,"GRID",34.7540550231933,-77.4302444458008
1006,"GRID",35.1427574157714,-120.641288757324
1007,"GRID",35.1216468811035,-120.621284484863
1008,"GRID",35.1185874938965,-120.590721130371
1009,"GRID",34.9716453552246,-120.571830749512
1010,"GRID",34.9530372619629,-120.435722351074
1011,"GRID",34.5521087646485,-77.9261016845703
1012,"GRID",34.4271087646485,-77.5460815429688
1013,"GRID",34.6391563415528,-120.457939147949
1014,"GRID",34.2084999084473,-77.7963714599609
1015,"GRID",34.2562789916992,-78.0447158813477
1016,"GRID",34.2257308959961,-77.944709777832
1017,"GRID",34.6135940551758,-120.192657470703
1018,"GRID",34.3190574645996,-78.500015258789
1019,"GRID",34.595817565918,-120.137657165527
1020,"GRID",34.0351715087891,-77.8936004638672
1021,"GRID",33.9968414306641,-77.9072113037109
1022,"GRID",34.0304527282715,-78.0672149658203
1023,"GRID",34.4358253479004,-119.82763671875
1024,"GRID",34.1487770080566,-78.8766860961914
1025,"GRID",34.4208259582519,-119.698188781738
1026,"GRID",33.9215660095215,-78.0202713012695
1027,"GRID",33.9732322692872,-78.3858337402344
1028,"GRID",34.3988876342773,-119.518455505371
1029,"GRID",34.4480514526367,-119.242889404297
1030,"GRID",33.9168548583984,-78.1610794067383
1031,"GRID",34.056282043457,-78.8903045654297
1032,"GRID",33.9010009765625,-78.58056640625
1033,"GRID",34.3991661071777,-118.918151855469
1034,"GRID",33.8748626708984,-78.5097045898438
1035,"GRID",34.3541717529297,-119.059265136719
1036,"GRID",34.3916664123535,-118.542587280273
1037,"GRID",33.8160018920898,-78.6800231933594
1038,"GRID",34.2855644226074,-118.882041931152
1039,"GRID",34.1975021362304,-119.177047729492
1040,"GRID",34.2694435119629,-118.78148651123
1041,"GRID",33.8360023498535,-79.0478134155273
1042,"GRID",34.2163925170898,-119.037605285645
1043,"GRID",34.1477851867676,-119.195106506348
1044,"GRID",34.2819404602051,-118.438972473145
1045,"GRID",34.1705627441406,-118.837600708008
1046,"GRID",33.817943572998,-79.44921875
1047,"GRID",33.6890602111816,-78.8866882324219
1048,"GRID",34.1458320617676,-118.805641174316
1049,"GRID",34.1602821350098,-118.652313232422
1050,"GRID",34.1430625915527,-118.737861633301
1051,"GRID",34.1577835083008,-118.63842010498
1052,"GRID",34.1808357238769,-118.308967590332
1053,"GRID",34.1991729736328,-118.187850952148
1054,"GRID",33.6060028076172,-78.9730834960938
1055,"GRID",34.1425094604492,-118.255081176758
1056,"GRID",34.1477890014649,-118.144515991211
1057,"GRID",34.161678314209,-118.052841186523
1058,"GRID",34.0900077819824,-118.361740112305
1059,"GRID",34.0050086975098,-118.810096740723
1060,"GRID",34.1480674743652,-117.998962402344
1061,"GRID",34.1397285461426,-118.035339355469
1062,"GRID",34.073616027832,-118.400352478027
1063,"GRID",34.1161193847656,-118.150344848633
1064,"GRID",34.1213989257813,-118.106460571289
1065,"GRID",34.1394462585449,-117.97728729248
1066,"GRID",34.095287322998,-118.127006530762
1067,"GRID",34.1072273254394,-118.057838439941
1068,"GRID",34.133617401123,-117.907562255859
1069,"GRID",34.096118927002,-118.105903625488
1070,"GRID",34.0194511413575,-118.491195678711
1071,"GRID",34.0522308349609,-118.243690490723
1072,"GRID",34.1069488525391,-117.935340881348
1073,"GRID",34.08056640625,-118.07283782959
1074,"GRID",34.0211219787598,-118.396469116211
1075,"GRID",34.0625114440918,-118.122840881348
1076,"GRID",34.0852890014649,-117.960899353027
1077,"GRID",34.0686225891113,-118.027572631836
1078,"GRID",34.1066780090333,-117.80672454834
1079,"GRID",34.0900077819824,-117.890335083008
1080,"GRID",34.0519523620606,-118.046730041504
1081,"GRID",34.0686225891113,-117.938957214355
1082,"GRID",34.0005760192871,-118.159790039062
1083,"GRID",34.0094528198243,-118.105339050293
1084,"GRID",33.9616851806641,-118.353126525879
1085,"GRID",33.9816856384278,-118.225074768066
1086,"GRID",33.986686706543,-118.185348510742
1087,"GRID",34.055290222168,-117.752281188965
1088,"GRID",33.9775161743164,-118.187019348145
1089,"GRID",34.0200119018555,-117.949508666992
1090,"GRID",33.9830703735351,-118.096733093262
1091,"GRID",34.0202903747559,-117.865333557129
1092,"GRID",34.028621673584,-117.810333251953
1093,"GRID",33.9191818237305,-118.416465759277
1094,"GRID",33.9605751037598,-118.185348510742
1095,"GRID",33.9547348022461,-118.212020874023
1096,"GRID",33.9652938842774,-118.151458740234
1097,"GRID",33.9791831970215,-118.032836914062
1098,"GRID",33.9164047241211,-118.352577209473
1099,"GRID",33.9302940368652,-118.211471557617
1100,"GRID",33.940013885498,-118.132568359375
1101,"GRID",33.9472351074219,-118.085342407227
1102,"GRID",33.8847351074219,-118.410911560059
1103,"GRID",34.0122299194336,-117.688941955566
1104,"GRID",33.9608421325683,-117.950614929199
1105,"GRID",33.8872337341309,-118.352577209473
1106,"GRID",33.8883438110352,-118.308967590332
1107,"GRID",33.8958435058594,-118.220077514648
1108,"GRID",33.8622360229492,-118.399520874023
1109,"GRID",33.9748001098633,-117.749542236328
1110,"GRID",33.9319534301758,-117.946174621582
1111,"GRID",33.8491859436035,-118.388404846191
1112,"GRID",33.917236328125,-118.012008666992
1113,"GRID",33.4512786865234,-79.5608978271484
1114,"GRID",33.8894538879394,-118.159790039062
1115,"GRID",33.9022369384766,-118.081733703613
1116,"GRID",33.8816871643066,-118.117012023926
1117,"GRID",33.3768386840821,-79.2944946289062
1118,"GRID",33.9166870117188,-117.900062561035
1119,"GRID",33.8358459472656,-118.340629577637
1120,"GRID",33.8314056396485,-118.282020568848
1121,"GRID",33.8658447265625,-118.083122253418
1122,"GRID",33.8536262512208,-118.13395690918
1123,"GRID",33.8005752563476,-118.390075683594
1124,"GRID",33.8583450317383,-118.064788818359
1125,"GRID",33.8675155639648,-117.998115539551
1126,"GRID",33.8702964782715,-117.925331115723
1127,"GRID",33.8886260986328,-117.813110351562
1128,"GRID",33.8464050292969,-118.046730041504
1129,"GRID",33.7877960205078,-118.358131408691
1130,"GRID",33.9311256408692,-117.548667907715
1131,"GRID",33.792236328125,-118.315078735352
1132,"GRID",33.8722343444824,-117.870330810547
1133,"GRID",33.8314056396485,-118.07283782959
1134,"GRID",33.8044548034668,-118.167839050293
1135,"GRID",33.8169555664063,-118.037284851074
1136,"GRID",33.7569541931152,-118.353965759277
1137,"GRID",33.8352966308593,-117.914505004883
1138,"GRID",33.8030738830566,-118.072570800781
1139,"GRID",33.7444534301758,-118.387016296387
1140,"GRID",33.8025169372558,-117.993110656738
1141,"GRID",33.766960144043,-118.189231872559
1142,"GRID",33.8752937316894,-117.566444396973
1143,"GRID",33.8144569396973,-117.813110351562
1144,"GRID",33.7739067077636,-117.941452026367
1145,"GRID",33.7877960205078,-117.85311126709
1146,"GRID",33.7591857910156,-118.006721496582
1147,"GRID",33.7414093017578,-118.104789733887
1148,"GRID",33.7455787658691,-117.867835998535
1149,"GRID",33.745849609375,-117.826164245605
1150,"GRID",33.7091903686523,-117.953674316406
1151,"GRID",33.6602973937988,-117.999221801758
1152,"GRID",33.6694602966309,-117.823104858398
1153,"GRID",33.6411285400391,-117.918670654297
1154,"GRID",33.6189117431641,-117.928955078125
1155,"GRID",33.6469612121582,-117.68921661377
1156,"GRID",33.1959991455078,-80.0131301879883
1157,"GRID",33.6083526611328,-117.745323181152
1158,"GRID",33.6125221252442,-117.712821960449
1159,"GRID",33.6103019714356,-117.725326538086
1160,"GRID",33.668083190918,-117.327262878418
1161,"GRID",33.6000213623047,-117.671997070312
1162,"GRID",33.5422477722168,-117.783103942871
1163,"GRID",33.0376701354981,-79.6131210327148
1164,"GRID",33.5225257873535,-117.707557678223
1165,"GRID",33.5016975402832,-117.662551879883
1166,"GRID",33.5539169311524,-117.213928222656
1167,"GRID",33.0957260131836,-80.3153762817383
1168,"GRID",33.466968536377,-117.698104858398
1169,"GRID",33.3428115844726,-118.327850341797
1170,"GRID",33.0185012817382,-80.1756439208984
1171,"GRID",33.4269676208496,-117.611991882324
1172,"GRID",32.9810028076172,-80.0325927734375
1173,"GRID",33.4936370849609,-117.148361206055
1174,"GRID",32.9185066223145,-80.0220260620117
1175,"GRID",32.8546142578125,-79.9748077392578
1176,"GRID",32.7868461608887,-79.7947998046875
1177,"GRID",32.7940673828125,-79.8625869750977
1178,"GRID",32.7632369995117,-79.8367462158203
1179,"GRID",32.7765655517578,-79.9309158325195
1180,"GRID",32.9051704406738,-80.6667633056641
1181,"GRID",32.7632369995117,-80.2501068115234
1182,"GRID",33.1958694458008,-117.37947845459
