"","sppocean","period","zone","model","rcp","npres","sumwtcpue","totalpres","totalwtcpue","proppres","propwtcpue","metgoal"
"15","actinauge verrilli_Pac","2006-2020",2,4,45,46,0.202006701298018,477,2.40562625751539,0.0964360587002096,0.0839726040846662,FALSE
"16","actinauge verrilli_Pac","2006-2020",2,4,85,45,0.217713348948812,472,2.67469780169553,0.0953389830508475,0.0813973633996336,FALSE
"17","actinauge verrilli_Pac","2006-2020",2,5,45,51,0.237384547348434,498,2.58653607902174,0.102409638554217,0.0917770099067072,TRUE
"18","actinauge verrilli_Pac","2006-2020",2,5,85,51,0.272964509085194,486,3.02915616882576,0.104938271604938,0.0901123923204685,TRUE
"19","actinauge verrilli_Pac","2006-2020",2,6,45,47,0.270542921373554,475,3.0580076306311,0.0989473684210526,0.088470322527521,FALSE
"20","actinauge verrilli_Pac","2006-2020",2,6,85,49,0.32414550059615,477,3.5775690395496,0.10272536687631,0.0906049602433271,TRUE
"21","actinauge verrilli_Pac","2006-2020",2,7,45,50,0.266438643436128,496,2.86584047057287,0.100806451612903,0.0929705076650231,TRUE
"22","actinauge verrilli_Pac","2006-2020",2,7,85,51,0.328500308674355,485,3.50739096450966,0.105154639175258,0.0936594500009725,TRUE
"23","actinauge verrilli_Pac","2006-2020",2,8,45,45,0.342383396943198,460,3.75572354205794,0.0978260869565217,0.0911630989632398,FALSE
"24","actinauge verrilli_Pac","2006-2020",2,8,85,48,0.292717942325413,469,3.19444470608426,0.102345415778252,0.0916334353097087,TRUE
"25","actinauge verrilli_Pac","2006-2020",2,9,45,50,0.256438397256576,477,2.80084650252034,0.10482180293501,0.0915574620122237,TRUE
"26","actinauge verrilli_Pac","2006-2020",2,9,85,50,0.237994886912112,486,2.59875187624908,0.102880658436214,0.0915804579449203,TRUE
"27","actinauge verrilli_Pac","2021-2040",2,1,45,48,0.320814545703366,515,3.4972834101258,0.0932038834951456,0.0917324986515251,FALSE
"28","actinauge verrilli_Pac","2021-2040",2,1,85,55,0.352458567768561,531,3.84809489326358,0.103578154425612,0.0915930031729647,TRUE
"29","actinauge verrilli_Pac","2021-2040",2,10,45,47,0.307716103121707,465,3.33729465569769,0.101075268817204,0.0922052545154651,TRUE
"30","actinauge verrilli_Pac","2021-2040",2,10,85,54,0.3549513714928,541,3.8240839956973,0.099815157116451,0.0928199725456282,FALSE
"31","actinauge verrilli_Pac","2021-2040",2,11,45,47,0.343496011593361,493,3.70432104462457,0.0953346855983773,0.0927284669593681,FALSE
"32","actinauge verrilli_Pac","2021-2040",2,11,85,44,0.342368980336616,468,3.69402834710493,0.094017094017094,0.092681741493656,FALSE
"33","actinauge verrilli_Pac","2021-2040",2,12,45,52,0.28082216816858,506,3.07512214795017,0.102766798418972,0.0913206548090366,TRUE
"34","actinauge verrilli_Pac","2021-2040",2,12,85,52,0.31975728862683,509,3.4649857885502,0.102161100196464,0.0922824242695152,TRUE
"35","actinauge verrilli_Pac","2021-2040",2,13,45,49,0.351341875214613,479,3.8152711912693,0.102296450939457,0.0920883097428586,TRUE
"36","actinauge verrilli_Pac","2021-2040",2,13,85,52,0.292825505816083,501,3.21473338913607,0.103792415169661,0.091088581966288,TRUE
"37","actinauge verrilli_Pac","2021-2040",2,2,45,50,0.354306540570542,517,3.83189451631647,0.0967117988394584,0.0924624983965191,FALSE
"38","actinauge verrilli_Pac","2021-2040",2,2,85,50,0.336465817005664,523,3.63766088029135,0.0956022944550669,0.0924951027811902,FALSE
"39","actinauge verrilli_Pac","2021-2040",2,3,45,54,0.283090068803906,535,3.09080154726058,0.100934579439252,0.0915911502162968,TRUE
"40","actinauge verrilli_Pac","2021-2040",2,3,85,54,0.263916408504212,569,2.92437009155792,0.0949033391915641,0.0902472670152409,FALSE
"41","actinauge verrilli_Pac","2021-2040",2,4,45,56,0.27534937347209,554,3.05545842184094,0.101083032490975,0.0901172051643201,TRUE
"42","actinauge verrilli_Pac","2021-2040",2,4,85,59,0.293387293515956,571,3.29879797565496,0.103327495621716,0.0889376359756328,TRUE
"43","actinauge verrilli_Pac","2021-2040",2,5,45,53,0.254083825552218,514,2.81367020920791,0.103112840466926,0.0903033428440594,TRUE
"44","actinauge verrilli_Pac","2021-2040",2,5,85,50,0.251841298130315,482,2.76653462818233,0.103734439834025,0.0910313196751058,TRUE
"45","actinauge verrilli_Pac","2021-2040",2,6,45,51,0.286978170125171,516,3.24786946979555,0.0988372093023256,0.0883588989009574,FALSE
"46","actinauge verrilli_Pac","2021-2040",2,6,85,51,0.323498384258033,496,3.5366438974872,0.102822580645161,0.0914704430626674,TRUE
"47","actinauge verrilli_Pac","2021-2040",2,7,45,57,0.341114448301648,540,3.64910434123827,0.105555555555556,0.093478951655818,TRUE
"48","actinauge verrilli_Pac","2021-2040",2,7,85,50,0.347175871796523,485,3.65616755746749,0.103092783505155,0.0949562257034523,TRUE
"49","actinauge verrilli_Pac","2021-2040",2,8,45,47,0.345599462227175,468,3.72725091601004,0.10042735042735,0.0927223495318455,TRUE
"50","actinauge verrilli_Pac","2021-2040",2,8,85,52,0.334720577781861,519,3.6274002378708,0.10019267822736,0.0922756122380182,TRUE
"51","actinauge verrilli_Pac","2021-2040",2,9,45,53,0.307284615655175,507,3.33995873180409,0.104536489151874,0.0920025186925571,TRUE
"52","actinauge verrilli_Pac","2021-2040",2,9,85,53,0.292221439597862,510,3.20086202058977,0.103921568627451,0.0912946068022073,TRUE
"53","actinauge verrilli_Pac","2041-2060",2,1,45,51,0.318925157500165,519,3.50028964600817,0.0982658959537572,0.0911139333465947,FALSE
"54","actinauge verrilli_Pac","2041-2060",2,1,85,55,0.309358080043756,546,3.41332347061257,0.100732600732601,0.0906325118926502,TRUE
"55","actinauge verrilli_Pac","2041-2060",2,10,45,54,0.349033583358467,520,3.75778163928618,0.103846153846154,0.0928828806095207,TRUE
"56","actinauge verrilli_Pac","2041-2060",2,10,85,51,0.346139341611185,522,3.74957178579583,0.0977011494252874,0.0923143658490376,FALSE
"57","actinauge verrilli_Pac","2041-2060",2,11,45,42,0.29544756049922,424,3.04308492136573,0.0990566037735849,0.0970881747087832,FALSE
"58","actinauge verrilli_Pac","2041-2060",2,11,85,38,0.209779570540057,352,2.11777024224231,0.107954545454545,0.0990568128476205,TRUE
"59","actinauge verrilli_Pac","2041-2060",2,12,45,55,0.323711736006311,537,3.54349586225393,0.102420856610801,0.0913537784690416,TRUE
"60","actinauge verrilli_Pac","2041-2060",2,12,85,52,0.304712275611565,526,3.22884228990114,0.0988593155893536,0.0943719910274387,FALSE
"61","actinauge verrilli_Pac","2041-2060",2,13,45,46,0.308997507943034,458,3.38677101901868,0.100436681222707,0.0912366103902016,TRUE
"62","actinauge verrilli_Pac","2041-2060",2,13,85,57,0.36763571012051,548,3.95880955856742,0.104014598540146,0.0928652173542663,TRUE
"63","actinauge verrilli_Pac","2041-2060",2,2,45,53,0.369829452677582,542,4.00324404487119,0.0977859778597786,0.0923824399742489,FALSE
"64","actinauge verrilli_Pac","2041-2060",2,2,85,55,0.348308483958825,526,3.78584082368168,0.104562737642586,0.0920029394210239,TRUE
"65","actinauge verrilli_Pac","2041-2060",2,3,45,54,0.29034829336587,535,3.19725086310979,0.100934579439252,0.0908118586239003,TRUE
"66","actinauge verrilli_Pac","2041-2060",2,3,85,62,0.329812817671671,582,3.56531955555417,0.106529209621993,0.092505822418604,TRUE
"67","actinauge verrilli_Pac","2041-2060",2,4,45,60,0.268528190823653,589,3.11301908961596,0.101867572156197,0.0862597314996807,TRUE
"68","actinauge verrilli_Pac","2041-2060",2,4,85,57,0.266218540396156,554,2.78823359026258,0.102888086642599,0.095479281695005,TRUE
"69","actinauge verrilli_Pac","2041-2060",2,5,45,58,0.25889889668095,547,2.83736579106996,0.106032906764168,0.0912462177050917,TRUE
"70","actinauge verrilli_Pac","2041-2060",2,5,85,51,0.294077276487804,509,3.21708171661809,0.100196463654224,0.0914111926248951,TRUE
"71","actinauge verrilli_Pac","2041-2060",2,6,45,56,0.303618216825066,538,3.31693765160161,0.104089219330855,0.0915357021192309,TRUE
"72","actinauge verrilli_Pac","2041-2060",2,6,85,45,0.301864608130823,423,2.98281092086162,0.106382978723404,0.101201388938065,TRUE
"73","actinauge verrilli_Pac","2041-2060",2,7,45,51,0.316327727009207,509,3.3755679821498,0.100196463654224,0.0937109632162546,TRUE
"74","actinauge verrilli_Pac","2041-2060",2,7,85,44,0.316686054379505,447,3.30009129645704,0.0984340044742729,0.0959628161558735,FALSE
"75","actinauge verrilli_Pac","2041-2060",2,8,45,47,0.346236515854923,467,3.76648902823865,0.100642398286938,0.091925534166984,TRUE
"76","actinauge verrilli_Pac","2041-2060",2,8,85,49,0.313565605947158,499,3.37771726297199,0.0981963927855711,0.0928335859796794,FALSE
"77","actinauge verrilli_Pac","2041-2060",2,9,45,54,0.359375397410133,524,3.85632780573263,0.103053435114504,0.0931910915031403,TRUE
"78","actinauge verrilli_Pac","2041-2060",2,9,85,53,0.358980566732792,540,3.82764928751795,0.0981481481481482,0.0937861699877874,FALSE
"79","actinauge verrilli_Pac","2061-2080",2,1,45,51,0.323636357954153,530,3.51274422950247,0.0962264150943396,0.0921320588148803,FALSE
"80","actinauge verrilli_Pac","2061-2080",2,1,85,47,0.247448816947387,485,2.67639532317246,0.0969072164948454,0.0924560040906341,FALSE
"81","actinauge verrilli_Pac","2061-2080",2,10,45,55,0.350092531121445,535,3.69450826834986,0.102803738317757,0.0947602510787754,TRUE
"82","actinauge verrilli_Pac","2061-2080",2,10,85,57,0.29189309506635,550,2.97062504499329,0.103636363636364,0.0982598243283206,TRUE
"83","actinauge verrilli_Pac","2061-2080",2,11,45,33,0.15585037124395,292,1.56549821268297,0.113013698630137,0.0995532093114634,TRUE
"84","actinauge verrilli_Pac","2061-2080",2,11,85,19,0.0943278188154733,167,0.942357740593669,0.11377245508982,0.100097674961579,TRUE
"85","actinauge verrilli_Pac","2061-2080",2,12,45,54,0.309070820290997,543,3.35259450130647,0.0994475138121547,0.0921885483527921,FALSE
"86","actinauge verrilli_Pac","2061-2080",2,12,85,47,0.255096427246624,480,2.75391270969137,0.0979166666666667,0.0926305421188214,FALSE
"87","actinauge verrilli_Pac","2061-2080",2,13,45,48,0.357222877552552,497,3.8858789521322,0.096579476861167,0.0919284625056429,FALSE
"88","actinauge verrilli_Pac","2061-2080",2,13,85,61,0.352861006164451,573,3.80279822638548,0.106457242582897,0.0927898313710537,TRUE
"89","actinauge verrilli_Pac","2061-2080",2,2,45,59,0.361462526456406,561,3.89560705339193,0.105169340463458,0.0927872142909482,TRUE
"90","actinauge verrilli_Pac","2061-2080",2,2,85,44,0.249056987311904,414,2.64897153256332,0.106280193236715,0.094020258145583,TRUE
"91","actinauge verrilli_Pac","2061-2080",2,3,45,55,0.333583981876542,548,3.66567591409361,0.10036496350365,0.0910020388310911,TRUE
"92","actinauge verrilli_Pac","2061-2080",2,3,85,62,0.299704477873104,588,3.1748819762888,0.105442176870748,0.0943986202042812,TRUE
"93","actinauge verrilli_Pac","2061-2080",2,4,45,42,0.230535643979796,423,2.35808191256987,0.099290780141844,0.0977640525339322,FALSE
"94","actinauge verrilli_Pac","2061-2080",2,4,85,29,0.121003352441243,310,1.22476934054714,0.0935483870967742,0.0987968496886013,FALSE
"95","actinauge verrilli_Pac","2061-2080",2,5,45,55,0.25771946060805,530,2.83306293865202,0.10377358490566,0.090968491060306,TRUE
"96","actinauge verrilli_Pac","2061-2080",2,5,85,37,0.242822928944239,374,2.65202332004258,0.0989304812834225,0.0915613852672834,FALSE
"97","actinauge verrilli_Pac","2061-2080",2,6,45,54,0.306836576235989,518,3.03380786351457,0.104247104247104,0.10113909319245,TRUE
"98","actinauge verrilli_Pac","2061-2080",2,6,85,33,0.172897763574027,283,1.75624272719338,0.11660777385159,0.0984475328477697,TRUE
"99","actinauge verrilli_Pac","2061-2080",2,7,45,52,0.312754287657851,501,3.26708802001537,0.103792415169661,0.0957287608236462,TRUE
"100","actinauge verrilli_Pac","2061-2080",2,7,85,40,0.285488545927895,428,2.90826539724653,0.0934579439252336,0.0981645437855113,FALSE
"101","actinauge verrilli_Pac","2061-2080",2,8,45,41,0.312527899112721,444,3.38523793131266,0.0923423423423423,0.0923208074156062,FALSE
"102","actinauge verrilli_Pac","2061-2080",2,8,85,38,0.180925018783618,363,1.92943873776046,0.104683195592287,0.0937708024840538,TRUE
"103","actinauge verrilli_Pac","2061-2080",2,9,45,56,0.36850215757401,546,3.91279931770683,0.102564102564103,0.0941786500284858,TRUE
"104","actinauge verrilli_Pac","2061-2080",2,9,85,53,0.334723875238444,518,3.39746724814829,0.102316602316602,0.0985215899935097,TRUE
"105","actinauge verrilli_Pac","2081-2100",2,1,45,54,0.303283296125199,545,3.34555655607125,0.0990825688073395,0.090652568875222,FALSE
"106","actinauge verrilli_Pac","2081-2100",2,1,85,22,0.0844717754517005,200,0.896901411524526,0.11,0.0941817844930336,TRUE
"107","actinauge verrilli_Pac","2081-2100",2,10,45,52,0.356071646464839,518,3.79282487679039,0.1003861003861,0.0938803287870644,TRUE
"108","actinauge verrilli_Pac","2081-2100",2,10,85,43,0.231872286117167,454,2.34323155629802,0.0947136563876652,0.0989540643108667,FALSE
"109","actinauge verrilli_Pac","2081-2100",2,11,45,40,0.205733296202478,371,2.10697403112409,0.107816711590297,0.0976439638853628,TRUE
"110","actinauge verrilli_Pac","2081-2100",2,11,85,5,0.0333063707557584,65,0.348954120305155,0.0769230769230769,0.0954462745034576,FALSE
"111","actinauge verrilli_Pac","2081-2100",2,12,45,57,0.30469296812018,548,3.26877063000904,0.104014598540146,0.0932133216454338,TRUE
"112","actinauge verrilli_Pac","2081-2100",2,12,85,41,0.177499107471837,416,1.86923672683247,0.0985576923076923,0.094958067602609,FALSE
"113","actinauge verrilli_Pac","2081-2100",2,13,45,46,0.306403802009168,461,3.38398536209689,0.0997830802603037,0.0905452504142348,FALSE
"114","actinauge verrilli_Pac","2081-2100",2,13,85,52,0.316260881675102,504,3.24492526727747,0.103174603174603,0.0974632250746559,TRUE
"115","actinauge verrilli_Pac","2081-2100",2,2,45,60,0.370515580452111,556,3.92539242314607,0.107913669064748,0.0943894369050511,TRUE
"116","actinauge verrilli_Pac","2081-2100",2,2,85,34,0.170924737415792,343,1.79986289943457,0.0991253644314869,0.0949654206825909,FALSE
"117","actinauge verrilli_Pac","2081-2100",2,3,45,59,0.353901420656457,563,3.7769373640044,0.104795737122558,0.0937006326949629,TRUE
"118","actinauge verrilli_Pac","2081-2100",2,3,85,51,0.250995314950691,538,2.57658115173531,0.0947955390334572,0.0974140926171285,FALSE
"119","actinauge verrilli_Pac","2081-2100",2,4,45,52,0.259570636874921,490,2.45229152364648,0.106122448979592,0.105848197235926,TRUE
"120","actinauge verrilli_Pac","2081-2100",2,4,85,20,0.0460901612433054,191,0.457109012922602,0.104712041884817,0.100829692568563,TRUE
"121","actinauge verrilli_Pac","2081-2100",2,5,45,54,0.26679986378307,526,3.02046301625096,0.102661596958175,0.0883307831771521,TRUE
"122","actinauge verrilli_Pac","2081-2100",2,5,85,28,0.178919467224554,265,1.96414883874453,0.105660377358491,0.0910926217480129,TRUE
"123","actinauge verrilli_Pac","2081-2100",2,6,45,54,0.3231944074093,531,3.23359325149089,0.101694915254237,0.0999489986133191,TRUE
"124","actinauge verrilli_Pac","2081-2100",2,6,85,21,0.095557853882681,174,1.00643886951573,0.120689655172414,0.0949465057213669,TRUE
"125","actinauge verrilli_Pac","2081-2100",2,7,45,42,0.239692639378152,406,2.44447514112989,0.103448275862069,0.0980548483988102,TRUE
"126","actinauge verrilli_Pac","2081-2100",2,7,85,25,0.114987942105015,237,1.17438109290468,0.105485232067511,0.0979136523908154,TRUE
"127","actinauge verrilli_Pac","2081-2100",2,8,45,37,0.275576829425252,373,2.92118968673938,0.0991957104557641,0.0943371910000305,FALSE
"128","actinauge verrilli_Pac","2081-2100",2,8,85,21,0.0745356171230157,198,0.7728549250291,0.106060606060606,0.0964419255272382,TRUE
"129","actinauge verrilli_Pac","2081-2100",2,9,45,56,0.370942667329816,540,3.84306560916226,0.103703703703704,0.0965225955147501,TRUE
"130","actinauge verrilli_Pac","2081-2100",2,9,85,54,0.285794076308294,526,2.79867627170924,0.102661596958175,0.102117590089743,TRUE
"131","aforia circinata_Pac","2006-2020",2,1,45,42,8.08603704553266,406,75.9690241071268,0.103448275862069,0.106438606268395,TRUE
"132","aforia circinata_Pac","2006-2020",2,1,85,33,7.79127798936028,329,76.3228785999208,0.100303951367781,0.102083125430863,TRUE
"133","aforia circinata_Pac","2006-2020",2,10,45,35,9.42453759663313,323,88.5776932574125,0.108359133126935,0.106398544035741,TRUE
"134","aforia circinata_Pac","2006-2020",2,10,85,35,9.49020302783175,351,98.9410055933541,0.0997150997150997,0.0959177943555206,FALSE
"135","aforia circinata_Pac","2006-2020",2,11,45,30,7.70949395676444,297,63.4878662223163,0.101010101010101,0.121432557360929,TRUE
"136","aforia circinata_Pac","2006-2020",2,11,85,34,6.21544654915597,316,53.514789953065,0.107594936708861,0.116144463140138,TRUE
"137","aforia circinata_Pac","2006-2020",2,12,45,34,12.040459226455,324,118.712808193771,0.104938271604938,0.101425106605193,TRUE
"138","aforia circinata_Pac","2006-2020",2,12,85,34,10.6872366284196,334,104.621930319179,0.101796407185629,0.102151017437885,TRUE
"139","aforia circinata_Pac","2006-2020",2,13,45,31,8.11463417251025,294,71.9329046460616,0.105442176870748,0.112808376256144,TRUE
"140","aforia circinata_Pac","2006-2020",2,13,85,35,9.22455188589574,343,92.5211519966842,0.102040816326531,0.0997020863534679,TRUE
"141","aforia circinata_Pac","2006-2020",2,2,45,37,11.2625623673368,359,105.988027492994,0.103064066852368,0.10626259053723,TRUE
"142","aforia circinata_Pac","2006-2020",2,2,85,37,9.31182420458937,343,85.0172272503718,0.107871720116618,0.109528674431671,TRUE
"143","aforia circinata_Pac","2006-2020",2,3,45,38,10.3833748010297,380,98.2919044878588,0.1,0.105638148483656,TRUE
"144","aforia circinata_Pac","2006-2020",2,3,85,36,12.2534616667063,360,124.788006242727,0.1,0.0981942258366711,TRUE
"145","aforia circinata_Pac","2006-2020",2,4,45,33,8.78822651243984,315,93.1051361450309,0.104761904761905,0.0943903513416309,TRUE
"146","aforia circinata_Pac","2006-2020",2,4,85,30,7.38639180756468,313,76.5367777484856,0.0958466453674121,0.0965077447059212,FALSE
"147","aforia circinata_Pac","2006-2020",2,5,45,37,9.27371017837166,373,90.7708534883665,0.0991957104557641,0.102166167023649,FALSE
"148","aforia circinata_Pac","2006-2020",2,5,85,35,5.88942452250565,346,51.4105335567234,0.101156069364162,0.114556767165383,TRUE
"149","aforia circinata_Pac","2006-2020",2,6,45,36,8.6458697552148,333,78.710640917733,0.108108108108108,0.10984372194671,TRUE
"150","aforia circinata_Pac","2006-2020",2,6,85,34,7.71007882252953,314,70.4209838190344,0.10828025477707,0.109485531220959,TRUE
"151","aforia circinata_Pac","2006-2020",2,7,45,37,9.29999474376348,369,89.1808410600501,0.100271002710027,0.104282429199129,TRUE
"152","aforia circinata_Pac","2006-2020",2,7,85,38,6.0054240579409,347,55.7289632884404,0.109510086455331,0.107761273556413,TRUE
"153","aforia circinata_Pac","2006-2020",2,8,45,25,5.23862553336114,227,39.434596389843,0.110132158590308,0.132843391664848,TRUE
"154","aforia circinata_Pac","2006-2020",2,8,85,36,9.93200177416024,328,87.8634460816909,0.109756097560976,0.113039064788399,TRUE
"155","aforia circinata_Pac","2006-2020",2,9,45,37,11.1277916333538,343,106.087468377778,0.107871720116618,0.104892611761906,TRUE
"156","aforia circinata_Pac","2006-2020",2,9,85,36,10.8065374062636,361,105.593893249086,0.0997229916897507,0.10234055278909,FALSE
"157","aforia circinata_Pac","2021-2040",2,1,45,32,6.62974597688247,312,60.3593967631192,0.102564102564103,0.109837843524198,TRUE
"158","aforia circinata_Pac","2021-2040",2,1,85,27,4.96962857754039,222,43.9421850587298,0.121621621621622,0.113094707759716,TRUE
"159","aforia circinata_Pac","2021-2040",2,10,45,33,9.28802245930266,307,82.6782528790867,0.107491856677524,0.11233936538168,TRUE
"160","aforia circinata_Pac","2021-2040",2,10,85,25,7.36518916379574,243,59.2229840636084,0.102880658436214,0.124363695620017,TRUE
"161","aforia circinata_Pac","2021-2040",2,11,45,23,5.4881837264718,218,39.7438698995318,0.105504587155963,0.138088810685656,TRUE
"162","aforia circinata_Pac","2021-2040",2,11,85,26,4.69883143261418,217,35.9199873910066,0.119815668202765,0.130813838586999,TRUE
"163","aforia circinata_Pac","2021-2040",2,12,45,32,9.07501966979659,281,82.698281599765,0.113879003558719,0.109736496263816,TRUE
"164","aforia circinata_Pac","2021-2040",2,12,85,24,7.69339401981144,230,64.8403435120361,0.104347826086957,0.1186513457996,TRUE
"165","aforia circinata_Pac","2021-2040",2,13,45,29,7.5312644873792,268,64.2654796158379,0.108208955223881,0.117189890006254,TRUE
"166","aforia circinata_Pac","2021-2040",2,13,85,34,9.140187566193,327,85.1786399175297,0.103975535168196,0.107306098982592,TRUE
"167","aforia circinata_Pac","2021-2040",2,2,45,25,7.91494077662772,222,59.4641900333517,0.112612612612613,0.133104323327846,TRUE
"168","aforia circinata_Pac","2021-2040",2,2,85,29,7.96494735265747,278,66.7795919734131,0.10431654676259,0.119272177581267,TRUE
"169","aforia circinata_Pac","2021-2040",2,3,45,39,8.29105593185893,342,69.8888607303614,0.114035087719298,0.118632008666541,TRUE
"170","aforia circinata_Pac","2021-2040",2,3,85,38,9.04215435847419,357,83.2049665594354,0.106442577030812,0.108673252720018,TRUE
"171","aforia circinata_Pac","2021-2040",2,4,45,28,7.85580786737262,277,76.5825933438607,0.101083032490975,0.102579548750713,TRUE
"172","aforia circinata_Pac","2021-2040",2,4,85,31,5.97291694714457,293,56.8168085475227,0.10580204778157,0.105125879116366,TRUE
"173","aforia circinata_Pac","2021-2040",2,5,45,31,7.53807282732812,294,64.9515547008656,0.105442176870748,0.116056849786656,TRUE
"174","aforia circinata_Pac","2021-2040",2,5,85,34,7.12906110095591,332,60.4101245561113,0.102409638554217,0.118011031318668,TRUE
"175","aforia circinata_Pac","2021-2040",2,6,45,29,8.25760730895549,288,75.8068636028554,0.100694444444444,0.108929546963139,TRUE
"176","aforia circinata_Pac","2021-2040",2,6,85,30,5.60766299825461,286,50.8779343346764,0.104895104895105,0.110217977038282,TRUE
"177","aforia circinata_Pac","2021-2040",2,7,45,24,5.06108476951095,211,40.8347177619541,0.113744075829384,0.123940730997935,TRUE
"178","aforia circinata_Pac","2021-2040",2,7,85,24,4.0442063863798,202,30.7894079286188,0.118811881188119,0.131350573410043,TRUE
"179","aforia circinata_Pac","2021-2040",2,8,45,27,6.14866469977297,278,47.4034902591403,0.0971223021582734,0.129709113530673,FALSE
"180","aforia circinata_Pac","2021-2040",2,8,85,19,3.2100378672141,163,25.8771330068475,0.116564417177914,0.124049208479343,TRUE
"181","aforia circinata_Pac","2021-2040",2,9,45,32,9.78325106376524,311,87.1792900449601,0.102893890675241,0.112219898312086,TRUE
"182","aforia circinata_Pac","2021-2040",2,9,85,33,9.7866055555637,310,87.955214268104,0.106451612903226,0.111268054281947,TRUE
"183","aforia circinata_Pac","2041-2060",2,1,45,26,4.68174425704354,258,40.4302165915062,0.10077519379845,0.115798149298738,TRUE
"184","aforia circinata_Pac","2041-2060",2,1,85,26,4.37501973038527,235,39.0014343533672,0.11063829787234,0.112175867450053,TRUE
"185","aforia circinata_Pac","2041-2060",2,10,45,23,5.8159637692834,219,47.3411492517856,0.105022831050228,0.122852188026763,TRUE
"186","aforia circinata_Pac","2041-2060",2,10,85,25,7.41463612583056,227,56.9736577431426,0.110132158590308,0.130141479756458,TRUE
"187","aforia circinata_Pac","2041-2060",2,11,45,10,0.950248873422365,45,5.79355767329905,0.222222222222222,0.164018195210485,TRUE
"188","aforia circinata_Pac","2041-2060",2,11,85,1,0.358500887416796,7,2.36552611566338,0.142857142857143,0.151552284729801,TRUE
"189","aforia circinata_Pac","2041-2060",2,12,45,23,7.31401357861168,240,64.3322445316053,0.0958333333333333,0.113691254391387,FALSE
"190","aforia circinata_Pac","2041-2060",2,12,85,18,4.5947360658353,149,35.5014087467965,0.120805369127517,0.129424049017489,TRUE
"191","aforia circinata_Pac","2041-2060",2,13,45,36,8.44767583068496,341,77.6926488316286,0.105571847507331,0.108731983755533,TRUE
"192","aforia circinata_Pac","2041-2060",2,13,85,15,3.85598644790361,129,29.4206123797453,0.116279069767442,0.131064112402986,TRUE
"193","aforia circinata_Pac","2041-2060",2,2,45,25,6.73409896131721,216,51.199520882447,0.115740740740741,0.131526601133213,TRUE
"194","aforia circinata_Pac","2041-2060",2,2,85,19,2.82696540693079,143,21.1213135291674,0.132867132867133,0.133844204482212,TRUE
"195","aforia circinata_Pac","2041-2060",2,3,45,36,7.20904891487085,347,57.3959723601023,0.103746397694524,0.125601999904127,TRUE
"196","aforia circinata_Pac","2041-2060",2,3,85,15,2.78222269711786,77,17.1026669787466,0.194805194805195,0.162677709890236,TRUE
"197","aforia circinata_Pac","2041-2060",2,4,45,22,5.8782802991855,201,52.2110101895213,0.109452736318408,0.112586986496677,TRUE
"198","aforia circinata_Pac","2041-2060",2,4,85,17,4.13363832396884,160,34.1607563547598,0.10625,0.121005468410622,TRUE
"199","aforia circinata_Pac","2041-2060",2,5,45,29,4.74479305923073,269,43.237767960109,0.107806691449814,0.109737233975821,TRUE
"200","aforia circinata_Pac","2041-2060",2,5,85,25,4.17712936814859,248,35.3200343678528,0.100806451612903,0.118265155821889,TRUE
"201","aforia circinata_Pac","2041-2060",2,6,45,21,5.12303202303555,190,39.4081088263452,0.110526315789474,0.12999943858282,TRUE
