"","region","network","temprng","size","temprngnet","sizenet","fractemp","fracsize"
"1","ebs","ak",6.7040864256062,4390,1.93324097174573,79.9345675637529,0.288367549135663,0.0182083297411738
"2","gmex","eastcoast",20.895739691265,1302,19.8393866333761,286.718501474252,0.949446486532828,0.220213902822006
"3","goa","ak",8.07663950788887,1322,4.0035813816688,131.42784888327,0.495698907665533,0.0994159219994481
"4","maritime","eastcoast",9.87879137326281,2262,0,5.58222605219963e-05,0,2.46782760928366e-08
"5","neus","eastcoast",14.3740923418846,956,10.9219531733889,30.8510705911323,0.759836023980689,0.0322709943421886
"6","seus","eastcoast",18.9985785277884,538,18.1807394088867,46.6390028470758,0.956952615286166,0.0866895963700294
"7","wc","mlpa",13.6367681821261,456,8.67559758829483,12.2273900012482,0.636191616109313,0.0268144517571233
