"lat","lon","depth"
26.71875,262.96875,0
26.53125,263.03125,0
26.59375,263.03125,0
26.53125,263.09375,0
26.59375,263.09375,0
26.65625,263.03125,0
26.71875,263.03125,0
26.65625,263.09375,0
26.71875,263.09375,0
26.53125,263.15625,0
26.59375,263.15625,0
26.53125,263.21875,0
26.59375,263.21875,0
26.65625,263.15625,0
26.71875,263.15625,0
26.65625,263.21875,0
26.71875,263.21875,0
26.53125,263.28125,0
26.59375,263.28125,0
26.53125,263.34375,0
26.59375,263.34375,0
26.65625,263.28125,0
26.71875,263.28125,0
26.65625,263.34375,0
26.71875,263.34375,0
26.53125,263.40625,0
26.59375,263.40625,0
26.53125,263.46875,0
26.59375,263.46875,0
26.65625,263.40625,0
26.71875,263.40625,0
26.65625,263.46875,0
26.71875,263.46875,0
26.53125,263.53125,0
26.59375,263.53125,0
26.53125,263.59375,0
26.59375,263.59375,0
26.65625,263.53125,0
26.71875,263.53125,0
26.65625,263.59375,0
26.71875,263.59375,0
26.53125,263.65625,0
26.59375,263.65625,0
26.53125,263.71875,0
26.59375,263.71875,0
26.65625,263.65625,0
26.71875,263.65625,0
26.65625,263.71875,0
26.71875,263.71875,0
26.78125,262.53125,0
26.84375,262.53125,0
26.78125,262.59375,0
26.84375,262.59375,0
26.90625,262.53125,0
26.96875,262.53125,0
26.90625,262.59375,0
26.96875,262.59375,0
26.78125,262.65625,0
26.84375,262.65625,0
26.78125,262.71875,0
26.84375,262.71875,0
26.90625,262.65625,0
26.96875,262.65625,0
26.90625,262.71875,0
26.96875,262.71875,0
26.78125,262.78125,0
26.84375,262.78125,0
26.78125,262.84375,0
26.84375,262.84375,0
26.90625,262.78125,0
26.96875,262.78125,0
26.90625,262.84375,0
26.96875,262.84375,0
26.78125,262.90625,0
26.84375,262.90625,0
26.78125,262.96875,0
26.84375,262.96875,0
26.90625,262.90625,0
26.96875,262.90625,0
26.90625,262.96875,0
26.96875,262.96875,0
26.78125,263.03125,0
26.84375,263.03125,0
26.78125,263.09375,0
26.84375,263.09375,0
26.90625,263.03125,0
26.96875,263.03125,0
26.90625,263.09375,0
26.96875,263.09375,0
26.78125,263.15625,0
26.84375,263.15625,0
26.78125,263.21875,0
26.84375,263.21875,0
26.90625,263.15625,0
26.96875,263.15625,0
26.90625,263.21875,0
26.96875,263.21875,0
26.78125,263.28125,0
26.84375,263.28125,0
26.78125,263.34375,0
26.84375,263.34375,0
26.90625,263.28125,0
26.96875,263.28125,0
26.90625,263.34375,0
26.96875,263.34375,0
26.78125,263.40625,0
26.84375,263.40625,0
26.78125,263.46875,0
26.84375,263.46875,0
26.90625,263.40625,0
26.96875,263.40625,0
26.90625,263.46875,0
26.96875,263.46875,0
27.03125,262.53125,0
27.09375,262.53125,0
27.03125,262.59375,0
27.09375,262.59375,0
27.15625,262.53125,0
27.21875,262.53125,0
27.15625,262.59375,0
27.21875,262.59375,0
27.03125,262.65625,0
27.09375,262.65625,0
27.03125,262.71875,0
27.09375,262.71875,0
27.15625,262.65625,0
27.21875,262.65625,0
27.15625,262.71875,0
27.21875,262.71875,0
27.03125,262.78125,0
27.09375,262.78125,0
27.03125,262.84375,0
27.09375,262.84375,0
27.15625,262.78125,0
27.21875,262.78125,0
27.15625,262.84375,0
27.21875,262.84375,0
27.03125,262.90625,0
27.09375,262.90625,0
27.03125,262.96875,0
27.09375,262.96875,0
27.15625,262.90625,0
27.21875,262.90625,0
27.15625,262.96875,0
27.21875,262.96875,0
27.03125,263.03125,0
27.09375,263.03125,0
27.03125,263.09375,0
27.09375,263.09375,0
27.15625,263.03125,0
27.21875,263.03125,0
27.15625,263.09375,0
27.21875,263.09375,0
27.03125,263.15625,0
27.09375,263.15625,0
27.03125,263.21875,0
27.09375,263.21875,0
27.15625,263.15625,0
27.21875,263.15625,0
27.15625,263.21875,0
27.21875,263.21875,0
27.03125,263.28125,0
27.09375,263.28125,0
27.03125,263.34375,0
27.09375,263.34375,0
27.15625,263.28125,0
27.21875,263.28125,0
27.15625,263.34375,0
27.21875,263.34375,0
27.03125,263.40625,0
27.09375,263.40625,0
27.03125,263.46875,0
27.09375,263.46875,0
27.15625,263.40625,0
27.21875,263.40625,0
27.15625,263.46875,0
27.21875,263.46875,0
27.28125,262.53125,0
27.34375,262.53125,0
27.28125,262.59375,0
27.34375,262.59375,0
27.40625,262.53125,0
27.46875,262.53125,0
27.40625,262.59375,0
27.46875,262.59375,0
27.28125,262.65625,0
27.34375,262.65625,0
27.28125,262.71875,0
27.34375,262.71875,0
27.40625,262.65625,0
27.46875,262.65625,0
27.40625,262.71875,0
27.46875,262.71875,0
27.28125,262.78125,0
27.34375,262.78125,0
27.28125,262.84375,0
27.34375,262.84375,0
27.40625,262.78125,0
27.46875,262.78125,0
27.40625,262.84375,0
27.46875,262.84375,0
27.28125,262.90625,0
27.34375,262.90625,0
27.28125,262.96875,0
27.34375,262.96875,0
27.40625,262.90625,0
27.46875,262.90625,0
27.40625,262.96875,0
27.46875,262.96875,0
27.28125,263.03125,0
27.34375,263.03125,0
27.28125,263.09375,0
27.34375,263.09375,0
27.40625,263.03125,0
27.46875,263.03125,0
27.40625,263.09375,0
27.46875,263.09375,0
27.28125,263.15625,0
27.34375,263.15625,0
27.28125,263.21875,0
27.34375,263.21875,0
27.40625,263.15625,0
27.46875,263.15625,0
27.40625,263.21875,0
27.46875,263.21875,0
27.28125,263.28125,0
27.34375,263.28125,0
27.28125,263.34375,0
27.34375,263.34375,0
27.40625,263.28125,0
27.46875,263.28125,0
27.40625,263.34375,0
27.46875,263.34375,0
27.28125,263.40625,0
27.34375,263.40625,0
27.28125,263.46875,0
27.34375,263.46875,0
27.40625,263.40625,0
27.46875,263.40625,0
27.40625,263.46875,0
27.46875,263.46875,0
27.28125,263.53125,0
27.34375,263.53125,0
27.28125,263.59375,0
27.34375,263.59375,0
27.40625,263.53125,0
27.46875,263.53125,0
27.40625,263.59375,0
27.46875,263.59375,0
27.28125,263.65625,0
27.34375,263.65625,0
27.28125,263.71875,0
27.34375,263.71875,0
27.40625,263.65625,0
27.46875,263.65625,0
27.40625,263.71875,0
27.46875,263.71875,0
27.53125,262.78125,0
27.59375,262.78125,0
27.53125,262.84375,0
27.59375,262.84375,0
27.65625,262.78125,0
27.71875,262.78125,0
27.65625,262.84375,0
27.71875,262.84375,0
27.53125,262.90625,0
27.59375,262.90625,0
27.53125,262.96875,0
27.59375,262.96875,0
27.65625,262.90625,0
27.71875,262.90625,0
27.65625,262.96875,0
27.71875,262.96875,0
27.53125,263.03125,0
27.59375,263.03125,0
27.53125,263.09375,0
27.59375,263.09375,0
27.65625,263.03125,0
27.71875,263.03125,0
27.65625,263.09375,0
27.71875,263.09375,0
27.53125,263.15625,0
27.59375,263.15625,0
27.53125,263.21875,0
27.59375,263.21875,0
27.65625,263.15625,0
27.71875,263.15625,0
27.65625,263.21875,0
27.71875,263.21875,0
27.53125,263.28125,0
27.59375,263.28125,0
27.53125,263.34375,0
27.59375,263.34375,0
27.65625,263.28125,0
27.71875,263.28125,0
27.65625,263.34375,0
27.71875,263.34375,0
27.53125,263.40625,0
27.59375,263.40625,0
27.53125,263.46875,0
27.59375,263.46875,0
27.65625,263.40625,0
27.71875,263.40625,0
27.65625,263.46875,0
27.71875,263.46875,0
27.53125,263.53125,0
27.59375,263.53125,0
27.53125,263.59375,0
27.59375,263.59375,0
27.65625,263.53125,0
27.71875,263.53125,0
27.65625,263.59375,0
27.71875,263.59375,0
27.53125,263.65625,0
27.59375,263.65625,0
27.53125,263.71875,0
27.59375,263.71875,0
27.65625,263.65625,0
27.71875,263.65625,0
27.65625,263.71875,0
27.71875,263.71875,0
27.53125,263.78125,0
27.59375,263.78125,0
27.53125,263.84375,0
27.59375,263.84375,0
27.65625,263.78125,0
27.71875,263.78125,0
27.65625,263.84375,0
27.71875,263.84375,0
27.53125,263.90625,0
27.59375,263.90625,0
27.53125,263.96875,0
27.59375,263.96875,0
27.65625,263.90625,0
27.71875,263.90625,0
27.65625,263.96875,0
27.71875,263.96875,0
27.53125,264.03125,0
27.59375,264.03125,0
27.53125,264.09375,0
27.59375,264.09375,0
27.65625,264.03125,0
27.71875,264.03125,0
27.65625,264.09375,0
27.71875,264.09375,0
27.53125,264.15625,0
27.59375,264.15625,0
27.53125,264.21875,0
27.59375,264.21875,0
27.65625,264.15625,0
27.71875,264.15625,0
27.65625,264.21875,0
27.71875,264.21875,0
27.53125,264.28125,0
27.59375,264.28125,0
27.53125,264.34375,0
27.59375,264.34375,0
27.65625,264.28125,0
27.71875,264.28125,0
27.65625,264.34375,0
27.71875,264.34375,0
27.53125,264.40625,0
27.59375,264.40625,0
27.53125,264.46875,0
27.59375,264.46875,0
27.65625,264.40625,0
27.71875,264.40625,0
27.65625,264.46875,0
27.71875,264.46875,0
27.78125,262.78125,0
27.84375,262.78125,0
27.78125,262.84375,0
27.84375,262.84375,0
27.90625,262.78125,0
27.96875,262.78125,0
27.90625,262.84375,0
27.96875,262.84375,0
27.78125,262.90625,0
27.84375,262.90625,0
27.78125,262.96875,0
27.84375,262.96875,0
27.90625,262.90625,0
27.96875,262.90625,0
27.90625,262.96875,0
27.96875,262.96875,0
27.78125,263.03125,0
27.84375,263.03125,0
27.78125,263.09375,0
27.84375,263.09375,0
27.90625,263.03125,0
27.96875,263.03125,0
27.90625,263.09375,0
27.96875,263.09375,0
27.78125,263.15625,0
27.84375,263.15625,0
27.78125,263.21875,0
27.84375,263.21875,0
27.90625,263.15625,0
27.96875,263.15625,0
27.90625,263.21875,0
27.96875,263.21875,0
27.78125,263.28125,0
27.84375,263.28125,0
27.78125,263.34375,0
27.84375,263.34375,0
27.90625,263.28125,0
27.96875,263.28125,0
27.90625,263.34375,0
27.96875,263.34375,0
27.78125,263.40625,0
27.84375,263.40625,0
27.78125,263.46875,0
27.84375,263.46875,0
27.90625,263.40625,0
27.96875,263.40625,0
27.90625,263.46875,0
27.96875,263.46875,0
27.78125,263.53125,0
27.84375,263.53125,0
27.78125,263.59375,0
27.84375,263.59375,0
27.90625,263.53125,0
27.96875,263.53125,0
27.90625,263.59375,0
27.96875,263.59375,0
27.78125,263.65625,0
27.84375,263.65625,0
27.78125,263.71875,0
27.84375,263.71875,0
27.90625,263.65625,0
27.96875,263.65625,0
27.90625,263.71875,0
27.96875,263.71875,0
27.78125,263.78125,0
27.84375,263.78125,0
27.78125,263.84375,0
27.84375,263.84375,0
27.90625,263.78125,0
27.96875,263.78125,0
27.90625,263.84375,0
27.96875,263.84375,0
27.78125,263.90625,0
27.84375,263.90625,0
27.78125,263.96875,0
27.84375,263.96875,0
27.90625,263.90625,0
27.96875,263.90625,0
27.90625,263.96875,0
27.96875,263.96875,0
27.78125,264.03125,0
27.84375,264.03125,0
27.78125,264.09375,0
27.84375,264.09375,0
27.90625,264.03125,0
27.96875,264.03125,0
27.90625,264.09375,0
27.96875,264.09375,0
27.78125,264.15625,0
27.84375,264.15625,0
27.78125,264.21875,0
27.84375,264.21875,0
27.90625,264.15625,0
27.96875,264.15625,0
27.90625,264.21875,0
27.96875,264.21875,0
27.78125,264.28125,0
27.84375,264.28125,0
27.78125,264.34375,0
27.84375,264.34375,0
27.90625,264.28125,0
27.96875,264.28125,0
27.90625,264.34375,0
27.96875,264.34375,0
27.78125,264.40625,0
27.84375,264.40625,0
27.78125,264.46875,0
27.84375,264.46875,0
27.90625,264.40625,0
27.96875,264.40625,0
27.90625,264.46875,0
27.96875,264.46875,0
27.78125,264.53125,0
27.84375,264.53125,0
27.78125,264.59375,0
27.84375,264.59375,0
27.90625,264.53125,0
27.96875,264.53125,0
27.90625,264.59375,0
27.96875,264.59375,0
27.78125,264.65625,0
27.84375,264.65625,0
27.78125,264.71875,0
27.84375,264.71875,0
27.90625,264.65625,0
27.96875,264.65625,0
27.90625,264.71875,0
27.96875,264.71875,0
27.78125,264.78125,0
27.84375,264.78125,0
27.78125,264.84375,0
27.84375,264.84375,0
27.90625,264.78125,0
27.96875,264.78125,0
27.90625,264.84375,0
27.96875,264.84375,0
27.78125,264.90625,0
27.84375,264.90625,0
27.78125,264.96875,0
27.84375,264.96875,0
27.90625,264.90625,0
27.96875,264.90625,0
27.90625,264.96875,0
27.96875,264.96875,0
27.78125,265.03125,0
27.84375,265.03125,0
27.78125,265.09375,0
27.84375,265.09375,0
27.90625,265.03125,0
27.96875,265.03125,0
27.90625,265.09375,0
27.96875,265.09375,0
27.78125,265.15625,0
27.84375,265.15625,0
27.78125,265.21875,0
27.84375,265.21875,0
27.90625,265.15625,0
27.96875,265.15625,0
27.90625,265.21875,0
27.96875,265.21875,0
27.78125,265.28125,0
27.84375,265.28125,0
27.78125,265.34375,0
27.84375,265.34375,0
27.90625,265.28125,0
27.96875,265.28125,0
27.90625,265.34375,0
27.96875,265.34375,0
27.78125,265.40625,0
27.84375,265.40625,0
27.78125,265.46875,0
27.84375,265.46875,0
27.90625,265.40625,0
27.96875,265.40625,0
27.90625,265.46875,0
27.96875,265.46875,0
27.78125,265.53125,0
27.84375,265.53125,0
27.78125,265.59375,0
27.84375,265.59375,0
27.90625,265.53125,0
27.96875,265.53125,0
27.90625,265.59375,0
27.96875,265.59375,0
27.78125,265.65625,0
27.84375,265.65625,0
27.78125,265.71875,0
27.84375,265.71875,0
27.90625,265.65625,0
27.96875,265.65625,0
27.90625,265.71875,0
27.96875,265.71875,0
27.78125,265.78125,0
27.84375,265.78125,0
27.78125,265.84375,0
27.84375,265.84375,0
27.90625,265.78125,0
27.96875,265.78125,0
27.90625,265.84375,0
27.96875,265.84375,0
27.78125,265.90625,0
27.84375,265.90625,0
27.78125,265.96875,0
27.84375,265.96875,0
27.90625,265.90625,0
27.96875,265.90625,0
27.90625,265.96875,0
27.96875,265.96875,0
27.78125,266.03125,0
27.84375,266.03125,0
27.78125,266.09375,0
27.84375,266.09375,0
27.90625,266.03125,0
27.96875,266.03125,0
27.90625,266.09375,0
27.96875,266.09375,0
27.78125,266.15625,0
27.84375,266.15625,0
27.78125,266.21875,0
27.84375,266.21875,0
27.90625,266.15625,0
27.96875,266.15625,0
27.90625,266.21875,0
27.96875,266.21875,0
27.78125,266.28125,0
27.84375,266.28125,0
27.78125,266.34375,0
27.84375,266.34375,0
27.90625,266.28125,0
27.96875,266.28125,0
27.90625,266.34375,0
27.96875,266.34375,0
27.78125,266.40625,0
27.84375,266.40625,0
27.78125,266.46875,0
27.84375,266.46875,0
27.90625,266.40625,0
27.96875,266.40625,0
27.90625,266.46875,0
27.96875,266.46875,0
27.78125,266.53125,0
27.84375,266.53125,0
27.78125,266.59375,0
27.84375,266.59375,0
27.90625,266.53125,0
27.96875,266.53125,0
27.90625,266.59375,0
27.96875,266.59375,0
27.78125,266.65625,0
27.84375,266.65625,0
27.78125,266.71875,0
27.84375,266.71875,0
27.90625,266.65625,0
27.96875,266.65625,0
27.90625,266.71875,0
27.96875,266.71875,0
27.78125,266.78125,0
27.84375,266.78125,0
27.78125,266.84375,0
27.84375,266.84375,0
27.90625,266.78125,0
27.96875,266.78125,0
27.90625,266.84375,0
27.96875,266.84375,0
27.78125,266.90625,0
27.84375,266.90625,0
27.78125,266.96875,0
27.84375,266.96875,0
27.90625,266.90625,0
27.96875,266.90625,0
27.90625,266.96875,0
27.96875,266.96875,0
27.78125,267.28125,0
27.84375,267.28125,0
27.78125,267.34375,0
27.84375,267.34375,0
27.90625,267.28125,0
27.96875,267.28125,0
27.90625,267.34375,0
27.96875,267.34375,0
27.78125,267.40625,0
27.84375,267.40625,0
27.78125,267.46875,0
27.84375,267.46875,0
27.90625,267.40625,0
27.96875,267.40625,0
27.90625,267.46875,0
27.96875,267.46875,0
28.03125,263.03125,0
28.09375,263.03125,0
28.03125,263.09375,0
28.09375,263.09375,0
28.15625,263.03125,0
28.21875,263.03125,0
28.15625,263.09375,0
28.21875,263.09375,0
28.03125,263.15625,0
28.09375,263.15625,0
28.03125,263.21875,0
28.09375,263.21875,0
28.15625,263.15625,0
28.21875,263.15625,0
28.15625,263.21875,0
28.21875,263.21875,0
28.03125,263.28125,0
28.09375,263.28125,0
28.03125,263.34375,0
28.09375,263.34375,0
28.15625,263.28125,0
28.21875,263.28125,0
28.15625,263.34375,0
28.21875,263.34375,0
28.03125,263.40625,0
28.09375,263.40625,0
28.03125,263.46875,0
28.09375,263.46875,0
28.15625,263.40625,0
28.21875,263.40625,0
28.15625,263.46875,0
28.21875,263.46875,0
28.03125,263.53125,0
28.09375,263.53125,0
28.03125,263.59375,0
28.09375,263.59375,0
28.15625,263.53125,0
28.21875,263.53125,0
28.15625,263.59375,0
28.21875,263.59375,0
28.03125,263.65625,0
28.09375,263.65625,0
28.03125,263.71875,0
28.09375,263.71875,0
28.15625,263.65625,0
28.21875,263.65625,0
28.15625,263.71875,0
28.21875,263.71875,0
28.03125,263.78125,0
28.09375,263.78125,0
28.03125,263.84375,0
28.09375,263.84375,0
28.15625,263.78125,0
28.21875,263.78125,0
28.15625,263.84375,0
28.21875,263.84375,0
28.03125,263.90625,0
28.09375,263.90625,0
28.03125,263.96875,0
28.09375,263.96875,0
28.15625,263.90625,0
28.21875,263.90625,0
28.15625,263.96875,0
28.21875,263.96875,0
28.03125,264.03125,0
28.09375,264.03125,0
28.03125,264.09375,0
28.09375,264.09375,0
28.15625,264.03125,0
28.21875,264.03125,0
28.15625,264.09375,0
28.21875,264.09375,0
28.03125,264.15625,0
28.09375,264.15625,0
28.03125,264.21875,0
28.09375,264.21875,0
28.15625,264.15625,0
28.21875,264.15625,0
28.15625,264.21875,0
28.21875,264.21875,0
28.03125,264.28125,0
28.09375,264.28125,0
28.03125,264.34375,0
28.09375,264.34375,0
28.15625,264.28125,0
28.21875,264.28125,0
28.15625,264.34375,0
28.21875,264.34375,0
28.03125,264.40625,0
28.09375,264.40625,0
28.03125,264.46875,0
28.09375,264.46875,0
28.15625,264.40625,0
28.21875,264.40625,0
28.15625,264.46875,0
28.21875,264.46875,0
28.03125,264.53125,0
28.09375,264.53125,0
28.03125,264.59375,0
28.09375,264.59375,0
28.15625,264.53125,0
28.21875,264.53125,0
28.15625,264.59375,0
28.21875,264.59375,0
28.03125,264.65625,0
28.09375,264.65625,0
28.03125,264.71875,0
28.09375,264.71875,0
28.15625,264.65625,0
28.21875,264.65625,0
28.15625,264.71875,0
28.21875,264.71875,0
28.03125,264.78125,0
28.09375,264.78125,0
28.03125,264.84375,0
28.09375,264.84375,0
28.15625,264.78125,0
28.21875,264.78125,0
28.15625,264.84375,0
28.21875,264.84375,0
28.03125,264.90625,0
28.09375,264.90625,0
28.03125,264.96875,0
28.09375,264.96875,0
28.15625,264.90625,0
28.21875,264.90625,0
28.15625,264.96875,0
28.21875,264.96875,0
28.03125,265.03125,0
28.09375,265.03125,0
28.03125,265.09375,0
28.09375,265.09375,0
28.15625,265.03125,0
28.21875,265.03125,0
28.15625,265.09375,0
28.21875,265.09375,0
28.03125,265.15625,0
28.09375,265.15625,0
28.03125,265.21875,0
28.09375,265.21875,0
28.15625,265.15625,0
28.21875,265.15625,0
28.15625,265.21875,0
28.21875,265.21875,0
28.03125,265.28125,0
28.09375,265.28125,0
28.03125,265.34375,0
28.09375,265.34375,0
28.15625,265.28125,0
28.21875,265.28125,0
28.15625,265.34375,0
28.21875,265.34375,0
28.03125,265.40625,0
28.09375,265.40625,0
28.03125,265.46875,0
28.09375,265.46875,0
28.15625,265.40625,0
28.21875,265.40625,0
28.15625,265.46875,0
28.21875,265.46875,0
28.03125,265.53125,0
28.09375,265.53125,0
28.03125,265.59375,0
28.09375,265.59375,0
28.15625,265.53125,0
28.21875,265.53125,0
28.15625,265.59375,0
28.21875,265.59375,0
28.03125,265.65625,0
28.09375,265.65625,0
28.03125,265.71875,0
28.09375,265.71875,0
28.15625,265.65625,0
28.21875,265.65625,0
28.15625,265.71875,0
28.21875,265.71875,0
28.03125,265.78125,0
28.09375,265.78125,0
28.03125,265.84375,0
28.09375,265.84375,0
28.15625,265.78125,0
28.21875,265.78125,0
28.15625,265.84375,0
28.21875,265.84375,0
28.03125,265.90625,0
28.09375,265.90625,0
28.03125,265.96875,0
28.09375,265.96875,0
28.15625,265.90625,0
28.21875,265.90625,0
28.15625,265.96875,0
28.21875,265.96875,0
28.03125,266.03125,0
28.09375,266.03125,0
28.03125,266.09375,0
28.09375,266.09375,0
28.15625,266.03125,0
28.21875,266.03125,0
28.15625,266.09375,0
28.21875,266.09375,0
28.03125,266.15625,0
28.09375,266.15625,0
28.03125,266.21875,0
28.09375,266.21875,0
28.15625,266.15625,0
28.21875,266.15625,0
28.15625,266.21875,0
28.21875,266.21875,0
28.03125,266.28125,0
28.09375,266.28125,0
28.03125,266.34375,0
28.09375,266.34375,0
28.15625,266.28125,0
28.21875,266.28125,0
28.15625,266.34375,0
28.21875,266.34375,0
28.03125,266.40625,0
28.09375,266.40625,0
28.03125,266.46875,0
28.09375,266.46875,0
28.15625,266.40625,0
28.21875,266.40625,0
28.15625,266.46875,0
28.21875,266.46875,0
28.03125,266.53125,0
28.09375,266.53125,0
28.03125,266.59375,0
28.09375,266.59375,0
28.15625,266.53125,0
28.21875,266.53125,0
28.15625,266.59375,0
28.21875,266.59375,0
28.03125,266.65625,0
28.09375,266.65625,0
28.03125,266.71875,0
28.09375,266.71875,0
28.15625,266.65625,0
28.21875,266.65625,0
28.15625,266.71875,0
28.21875,266.71875,0
28.03125,266.78125,0
28.09375,266.78125,0
28.03125,266.84375,0
28.09375,266.84375,0
28.15625,266.78125,0
28.21875,266.78125,0
28.15625,266.84375,0
28.21875,266.84375,0
28.03125,266.90625,0
28.09375,266.90625,0
28.03125,266.96875,0
28.09375,266.96875,0
28.15625,266.90625,0
28.21875,266.90625,0
28.15625,266.96875,0
28.21875,266.96875,0
28.03125,267.03125,0
28.09375,267.03125,0
28.03125,267.09375,0
28.09375,267.09375,0
28.15625,267.03125,0
28.21875,267.03125,0
28.15625,267.09375,0
28.21875,267.09375,0
28.03125,267.15625,0
28.09375,267.15625,0
28.03125,267.21875,0
28.09375,267.21875,0
28.15625,267.15625,0
28.21875,267.15625,0
28.15625,267.21875,0
28.21875,267.21875,0
28.03125,267.28125,0
28.09375,267.28125,0
28.03125,267.34375,0
28.09375,267.34375,0
28.15625,267.28125,0
28.21875,267.28125,0
28.15625,267.34375,0
28.21875,267.34375,0
28.03125,267.40625,0
28.09375,267.40625,0
28.03125,267.46875,0
28.09375,267.46875,0
28.15625,267.40625,0
28.21875,267.40625,0
28.15625,267.46875,0
28.21875,267.46875,0
28.03125,267.53125,0
28.09375,267.53125,0
28.03125,267.59375,0
28.09375,267.59375,0
28.15625,267.53125,0
28.21875,267.53125,0
28.15625,267.59375,0
28.21875,267.59375,0
28.03125,267.65625,0
28.09375,267.65625,0
28.03125,267.71875,0
28.09375,267.71875,0
28.15625,267.65625,0
28.21875,267.65625,0
28.15625,267.71875,0
28.21875,267.71875,0
28.03125,267.78125,0
28.09375,267.78125,0
28.03125,267.84375,0
28.09375,267.84375,0
28.15625,267.78125,0
28.21875,267.78125,0
28.15625,267.84375,0
28.21875,267.84375,0
28.03125,267.90625,0
28.09375,267.90625,0
28.03125,267.96875,0
28.09375,267.96875,0
