"","lat","lon","region","bottemp.clim","surftemp.clim","depth","bottemp.clim.int","surftemp.clim.int","latgrid","longrid"
"22",27.125,263.125,"SEFSC_GOMex",21.4371195106597,28.4026625321253,100.786251020294,21.4371195106597,28.4026625321253,27.5,263.5
"23",27.125,263.375,"SEFSC_GOMex",20.4476476270036,28.4898931322761,153.333481635086,20.4476476270036,28.4898931322761,27.5,263.5
"24",27.375,262.625,"SEFSC_GOMex",27.6865853658537,28.4023475609756,22.02561,27.6865853658537,28.4023475609756,27.5,262.5
"25",27.375,262.875,"SEFSC_GOMex",24.8706207691349,28.0903207670584,44.0814694601105,24.8706207691349,28.0903207670584,27.5,262.5
"26",27.375,263.125,"SEFSC_GOMex",22.8073178109099,28.4332853010974,76.9555479337851,22.8073178109099,28.4332853010974,27.5,263.5
"27",27.375,263.375,"SEFSC_GOMex",20.7443314134496,28.4371463409254,129.7562087042,20.7443314134496,28.4371463409254,27.5,263.5
"28",27.375,263.625,"SEFSC_GOMex",19.9666920731707,28.1292375213563,167.060790176817,19.9666920731707,28.1292375213563,27.5,263.5
"29",27.625,262.875,"SEFSC_GOMex",26.5093532009636,28.2489751806701,29.3623832384846,26.5093532009636,28.2489751806701,27.5,262.5
"30",27.625,263.125,"SEFSC_GOMex",23.4974360382985,28.2082363443729,57.8978296055788,23.4974360382985,28.2082363443729,27.5,263.5
"31",27.625,263.375,"SEFSC_GOMex",22.0450485720974,28.5792756727966,87.9604017720211,22.0450485720974,28.5792756727966,27.5,263.5
"32",27.625,263.625,"SEFSC_GOMex",20.498536144012,28.3317471804841,128.721098093023,20.498536144012,28.3317471804841,27.5,263.5
"33",27.625,263.875,"SEFSC_GOMex",20.7302727272727,29.2005825032019,163.85658893617,20.7302727272727,29.2005825032019,27.5,263.5
"34",27.625,264.125,"SEFSC_GOMex",20.4386274509804,28.618443627451,151.000111372549,20.4386274509804,28.618443627451,27.5,264.5
"35",27.625,264.375,"SEFSC_GOMex",20.5876724137931,29.3622413793103,157.994919310345,20.5876724137931,29.3622413793103,27.5,264.5
"36",27.875,262.875,"SEFSC_GOMex",26.7224489795918,28.705612244898,20.0906742857143,26.7224489795918,28.705612244898,27.5,262.5
"37",27.875,263.125,"SEFSC_GOMex",26.9033134490617,28.6943708230834,29.9301366325428,26.9033134490617,28.6943708230834,27.5,263.5
"38",27.875,263.375,"SEFSC_GOMex",25.0796519362831,28.6134094751532,52.1773857975986,25.0796519362831,28.6134094751532,27.5,263.5
"39",27.875,263.625,"SEFSC_GOMex",23.219541985967,29.0575329022999,70.5349705316204,23.219541985967,29.0575329022999,27.5,263.5
"40",27.875,263.875,"SEFSC_GOMex",20.9134139784946,28.051687226431,95.9175943783784,20.9134139784946,28.051687226431,27.5,263.5
"41",27.875,264.125,"SEFSC_GOMex",21.293576535925,28.8898385148855,100.877216661191,21.293576535925,28.8898385148855,27.5,264.5
"42",27.875,264.375,"SEFSC_GOMex",21.1212878690629,28.6857591014604,118.320059670768,21.1212878690629,28.6857591014604,27.5,264.5
"43",27.875,264.625,"SEFSC_GOMex",19.4405653373756,28.7520346822131,138.799620644172,19.4405653373756,28.7520346822131,27.5,264.5
"44",27.875,264.875,"SEFSC_GOMex",19.2133405010214,28.3057579717785,162.679882359473,19.2133405010214,28.3057579717785,27.5,264.5
"45",27.875,265.125,"SEFSC_GOMex",18.9188952048269,28.9623499523658,162.304797835503,18.9188952048269,28.9623499523658,27.5,265.5
"46",27.875,265.375,"SEFSC_GOMex",20.0329158085252,28.8589407701792,139.961224249292,20.0329158085252,28.8589407701792,27.5,265.5
"47",27.875,265.625,"SEFSC_GOMex",18.9001914672785,29.30487281916,152.197730479523,18.9001914672785,29.30487281916,27.5,265.5
"48",27.875,265.875,"SEFSC_GOMex",19.347783171521,28.8163590368068,158.904023493686,19.347783171521,28.8163590368068,27.5,265.5
"49",27.875,266.125,"SEFSC_GOMex",NA,NA,157.4295048,20.9441945621416,29.1582586050858,27.5,266.5
"50",27.875,266.375,"SEFSC_GOMex",NA,NA,171.782071578947,21.022951635293,29.2174847102676,27.5,266.5
"51",27.875,266.625,"SEFSC_GOMex",NA,NA,184.676796,21.0972652464246,29.2719759833703,27.5,266.5
"52",27.875,266.875,"SEFSC_GOMex",NA,29.6684747811629,187.26912,21.0772663167379,29.6684747811629,27.5,266.5
"53",27.875,267.375,"SEFSC_GOMex",NA,NA,167.15232,20.9476015860956,29.2887757848096,27.5,267.5
"54",28.125,263.125,"SEFSC_GOMex",27.3758227848101,28.8721497162811,25.0021147097337,27.3758227848101,28.8721497162811,28.5,263.5
"55",28.125,263.375,"SEFSC_GOMex",26.3342263694055,28.7770644413828,30.4008107915832,26.3342263694055,28.7770644413828,28.5,263.5
"56",28.125,263.625,"SEFSC_GOMex",24.4017647058824,28.6835,48.1110215294118,24.4017647058824,28.6835,28.5,263.5
"57",28.125,263.875,"SEFSC_GOMex",23.3568490803729,28.6693396321492,56.4748967981859,23.3568490803729,28.6693396321492,28.5,263.5
"58",28.125,264.125,"SEFSC_GOMex",22.576360602655,28.5382548124433,68.9598653631614,22.576360602655,28.5382548124433,28.5,264.5
"59",28.125,264.375,"SEFSC_GOMex",22.3501687845572,28.9630537592112,77.414494468652,22.3501687845572,28.9630537592112,28.5,264.5
"60",28.125,264.625,"SEFSC_GOMex",21.5005963999132,28.464575494349,89.1216904587549,21.5005963999132,28.464575494349,28.5,264.5
"61",28.125,264.875,"SEFSC_GOMex",21.9596794685444,28.8272701788242,97.9747731818493,21.9596794685444,28.8272701788242,28.5,264.5
"62",28.125,265.125,"SEFSC_GOMex",20.2072113107391,28.5151085269005,114.555442064516,20.2072113107391,28.5151085269005,28.5,265.5
"63",28.125,265.375,"SEFSC_GOMex",20.7817128940793,29.3858222581465,104.152933552707,20.7817128940793,29.3858222581465,28.5,265.5
"64",28.125,265.625,"SEFSC_GOMex",20.5005251293422,29.0742201129741,109.212867641998,20.5005251293422,29.0742201129741,28.5,265.5
"65",28.125,265.875,"SEFSC_GOMex",19.7298420693505,29.2002690417283,120.016182099312,19.7298420693505,29.2002690417283,28.5,265.5
"66",28.125,266.125,"SEFSC_GOMex",19.3261701298701,29.5599572115208,125.337373244612,19.3261701298701,29.5599572115208,28.5,266.5
"67",28.125,266.375,"SEFSC_GOMex",19.6914862068965,29.4489382197969,127.516685803922,19.6914862068965,29.4489382197969,28.5,266.5
"68",28.125,266.625,"SEFSC_GOMex",20.6754813891658,29.364566787372,133.508014975233,20.6754813891658,29.364566787372,28.5,266.5
"69",28.125,266.875,"SEFSC_GOMex",19.6852709725316,29.242100777428,137.748347106169,19.6852709725316,29.242100777428,28.5,266.5
"70",28.125,267.125,"SEFSC_GOMex",19.5432939422975,29.3868878664191,141.067672197226,19.5432939422975,29.3868878664191,28.5,267.5
"71",28.125,267.375,"SEFSC_GOMex",19.3061028205178,28.884125726481,141.946887512347,19.3061028205178,28.884125726481,28.5,267.5
"72",28.125,267.625,"SEFSC_GOMex",19.6036953242836,29.1820023493917,144.04093243346,19.6036953242836,29.1820023493917,28.5,267.5
"73",28.125,267.875,"SEFSC_GOMex",19.2943503571919,29.1363722726152,153.445354311502,19.2943503571919,29.1363722726152,28.5,267.5
"74",28.125,268.125,"SEFSC_GOMex",19.2609466221852,29.551846994893,145.791686536824,19.2609466221852,29.551846994893,28.5,268.5
"75",28.125,268.375,"SEFSC_GOMex",18.950379481312,29.5792606851732,157.356056834783,18.950379481312,29.5792606851732,28.5,268.5
"76",28.125,268.625,"SEFSC_GOMex",18.9204635100607,29.3636241396086,157.130459621483,18.9204635100607,29.3636241396086,28.5,268.5
"77",28.125,268.875,"SEFSC_GOMex",20.4027502780868,29.5458620689655,156.626887741935,20.4027502780868,29.5458620689655,28.5,268.5
"78",28.125,269.125,"SEFSC_GOMex",19.3358401360544,29.7991099773243,151.146110857143,19.3358401360544,29.7991099773243,28.5,269.5
"79",28.125,269.375,"SEFSC_GOMex",19.3904670846395,29.5814843260188,139.772030896552,19.3904670846395,29.5814843260188,28.5,269.5
"80",28.125,269.625,"SEFSC_GOMex",18.945119047619,29.8278486394558,156.277024897959,18.945119047619,29.8278486394558,28.5,269.5
"81",28.125,269.875,"SEFSC_GOMex",NA,NA,186.35472,21.383130706493,29.6916192326502,28.5,269.5
"82",28.375,263.625,"SEFSC_GOMex",26.0979134304207,28.9045109223301,24.4747519805825,26.0979134304207,28.9045109223301,28.5,263.5
"83",28.375,263.875,"SEFSC_GOMex",26.8576510029299,28.8102841634738,32.7787120216362,26.8576510029299,28.8102841634738,28.5,263.5
"84",28.375,264.125,"SEFSC_GOMex",25.4236148441722,28.6209090399312,40.8577392359932,25.4236148441722,28.6209090399312,28.5,264.5
"85",28.375,264.375,"SEFSC_GOMex",24.5331214355834,28.9212077865287,51.0695696768879,24.5331214355834,28.9212077865287,28.5,264.5
"86",28.375,264.625,"SEFSC_GOMex",22.7330229120473,28.8471283188356,61.4329650690773,22.7330229120473,28.8471283188356,28.5,264.5
"87",28.375,264.875,"SEFSC_GOMex",22.6948018558043,28.7212214014656,68.198489569378,22.6948018558043,28.7212214014656,28.5,264.5
"88",28.375,265.125,"SEFSC_GOMex",23.5925792188651,29.2614711576644,77.4086704919931,23.5925792188651,29.2614711576644,28.5,265.5
"89",28.375,265.375,"SEFSC_GOMex",21.967619047619,29.1336974305671,74.194416,21.967619047619,29.1336974305671,28.5,265.5
"90",28.375,265.625,"SEFSC_GOMex",NA,28.8140666696059,84.1062570342205,22.9441630110619,28.8140666696059,28.5,265.5
"91",28.375,265.875,"SEFSC_GOMex",21.9397600929699,29.1559926114465,81.8771241176471,21.9397600929699,29.1559926114465,28.5,265.5
"92",28.375,266.125,"SEFSC_GOMex",20.8708083267091,28.8017415750445,91.9626637130651,20.8708083267091,28.8017415750445,28.5,266.5
"93",28.375,266.375,"SEFSC_GOMex",21.5618710664336,29.0273224476364,93.2690265832901,21.5618710664336,29.0273224476364,28.5,266.5
"94",28.375,266.625,"SEFSC_GOMex",21.9613809629138,28.6121432212194,88.2988886306796,21.9613809629138,28.6121432212194,28.5,266.5
"95",28.375,266.875,"SEFSC_GOMex",20.3056427615735,28.9204849717108,91.7091816643071,20.3056427615735,28.9204849717108,28.5,266.5
"96",28.375,267.125,"SEFSC_GOMex",20.8323245614035,29.7822890660121,96.1457603940887,20.8323245614035,29.7822890660121,28.5,267.5
"97",28.375,267.375,"SEFSC_GOMex",21.1728394461078,29.8003302592825,104.368457323971,21.1728394461078,29.8003302592825,28.5,267.5
"98",28.375,267.625,"SEFSC_GOMex",22.1947494456763,29.2351229141381,104.660113329415,22.1947494456763,29.2351229141381,28.5,267.5
"99",28.375,267.875,"SEFSC_GOMex",NA,NA,106.858026873786,22.5206423336264,29.3792367447301,28.5,267.5
"100",28.375,268.125,"SEFSC_GOMex",21.3212149425287,29.4525688864689,112.139895758943,21.3212149425287,29.4525688864689,28.5,268.5
"101",28.375,268.375,"SEFSC_GOMex",20.5672302169551,29.4816355785868,105.275262212917,20.5672302169551,29.4816355785868,28.5,268.5
"102",28.375,268.625,"SEFSC_GOMex",20.2200226871185,29.6304219426189,110.917600104322,20.2200226871185,29.6304219426189,28.5,268.5
"103",28.375,268.875,"SEFSC_GOMex",21.427674263595,29.6367910546622,87.342585309364,21.427674263595,29.6367910546622,28.5,268.5
"104",28.375,269.125,"SEFSC_GOMex",22.0800224730652,29.4860238444929,74.6570117259709,22.0800224730652,29.4860238444929,28.5,269.5
"105",28.375,269.375,"SEFSC_GOMex",21.7180963827168,29.9612619751036,79.6526784398586,21.7180963827168,29.9612619751036,28.5,269.5
"106",28.375,269.625,"SEFSC_GOMex",20.8251444788442,29.735392719546,90.8720214332066,20.8251444788442,29.735392719546,28.5,269.5
"107",28.375,269.875,"SEFSC_GOMex",19.6372500578302,29.7643920888272,145.271246223456,19.6372500578302,29.7643920888272,28.5,269.5
"108",28.625,263.875,"SEFSC_GOMex",27.875625,28.5501041666667,17.20215,27.875625,28.5501041666667,28.5,263.5
"109",28.625,264.125,"SEFSC_GOMex",27.4454002624672,28.862396068328,24.2968801709402,27.4454002624672,28.862396068328,28.5,264.5
"110",28.625,264.375,"SEFSC_GOMex",26.2842351609658,28.6522570370464,33.0361491636112,26.2842351609658,28.6522570370464,28.5,264.5
"111",28.625,264.625,"SEFSC_GOMex",24.9595029034578,28.7939556762162,43.2130375123243,24.9595029034578,28.7939556762162,28.5,264.5
"112",28.625,264.875,"SEFSC_GOMex",24.815735137537,29.0191719694493,49.6420643476949,24.815735137537,29.0191719694493,28.5,264.5
"113",28.625,265.125,"SEFSC_GOMex",24.0315629427241,29.0731188741435,52.941003871975,24.0315629427241,29.0731188741435,28.5,265.5
"114",28.625,265.375,"SEFSC_GOMex",24.5819836248144,28.9259851509652,55.2888920046197,24.5819836248144,28.9259851509652,28.5,265.5
"115",28.625,265.625,"SEFSC_GOMex",24.1283487565067,28.9314880039271,59.4992058947368,24.1283487565067,28.9314880039271,28.5,265.5
"116",28.625,265.875,"SEFSC_GOMex",24.2520025745652,29.1246240828202,62.6282606281323,24.2520025745652,29.1246240828202,28.5,265.5
"117",28.625,266.125,"SEFSC_GOMex",24.2969880533958,29.2714774491551,59.250457483882,24.2969880533958,29.2714774491551,28.5,266.5
"118",28.625,266.375,"SEFSC_GOMex",23.3106933225017,29.4146545441608,62.0879620982493,23.3106933225017,29.4146545441608,28.5,266.5
"119",28.625,266.625,"SEFSC_GOMex",24.5086977522656,29.295331469763,61.7454610585251,24.5086977522656,29.295331469763,28.5,266.5
"120",28.625,266.875,"SEFSC_GOMex",23.5236704948573,29.2784019518974,64.9435469167749,23.5236704948573,29.2784019518974,28.5,266.5
"121",28.625,267.125,"SEFSC_GOMex",23.5039455445545,29.0110206360942,66.0927161474566,23.5039455445545,29.0110206360942,28.5,267.5
"122",28.625,267.375,"SEFSC_GOMex",23.3007020361933,29.2880336934629,71.7115614066949,23.3007020361933,29.2880336934629,28.5,267.5
"123",28.625,267.625,"SEFSC_GOMex",22.5296736578714,29.5449995097646,74.9480710901205,22.5296736578714,29.5449995097646,28.5,267.5
"124",28.625,267.875,"SEFSC_GOMex",23.2474457230533,29.346185077884,71.759181878453,23.2474457230533,29.346185077884,28.5,267.5
"125",28.625,268.125,"SEFSC_GOMex",23.4338971037361,29.2987189913832,69.5444619866303,23.4338971037361,29.2987189913832,28.5,268.5
"126",28.625,268.375,"SEFSC_GOMex",23.1553969522592,29.3295106300494,65.8387868601851,23.1553969522592,29.3295106300494,28.5,268.5
"127",28.625,268.625,"SEFSC_GOMex",24.3754016413001,29.2996798598442,50.9441930877205,24.3754016413001,29.2996798598442,28.5,268.5
"128",28.625,268.875,"SEFSC_GOMex",24.4373816498231,29.4971395765644,46.0180728078353,24.4373816498231,29.4971395765644,28.5,268.5
"129",28.625,269.125,"SEFSC_GOMex",24.2305339251782,29.5636817575251,44.1084539625199,24.2305339251782,29.5636817575251,28.5,269.5
"130",28.625,269.375,"SEFSC_GOMex",24.3487332161125,29.6848239434565,46.2150363561497,24.3487332161125,29.6848239434565,28.5,269.5
"131",28.625,269.625,"SEFSC_GOMex",23.2281127347499,29.8741184106215,55.7827841391445,23.2281127347499,29.8741184106215,28.5,269.5
"132",28.625,269.875,"SEFSC_GOMex",20.992484496124,29.9215646229739,102.599037310782,20.992484496124,29.9215646229739,28.5,269.5
"133",28.625,270.125,"SEFSC_GOMex",19.0641288014311,29.742939177102,145.717082790698,19.0641288014311,29.742939177102,28.5,270.5
"134",28.625,270.375,"SEFSC_GOMex",16.805,29.24,167.15232,16.805,29.24,28.5,270.5
"135",28.875,264.375,"SEFSC_GOMex",28.4275,29.4481578947368,16.64208,28.4275,29.4481578947368,28.5,264.5
"136",28.875,264.625,"SEFSC_GOMex",27.2446490453592,28.9683401390575,20.794864787551,27.2446490453592,28.9683401390575,28.5,264.5
"137",28.875,264.875,"SEFSC_GOMex",26.138970068988,29.3469462277788,31.6983813328857,26.138970068988,29.3469462277788,28.5,264.5
"138",28.875,265.125,"SEFSC_GOMex",26.499231211895,29.0529929720623,36.7685052631579,26.499231211895,29.0529929720623,28.5,265.5
"139",28.875,265.375,"SEFSC_GOMex",26.6769341308063,29.2693778157527,39.0498873947491,26.6769341308063,29.2693778157527,28.5,265.5
"140",28.875,265.625,"SEFSC_GOMex",26.2001296296296,29.3783796296296,37.25672,26.2001296296296,29.3783796296296,28.5,265.5
"141",28.875,265.875,"SEFSC_GOMex",25.7456626453361,29.1689224334082,39.7399117396746,25.7456626453361,29.1689224334082,28.5,265.5
"142",28.875,266.125,"SEFSC_GOMex",25.7974270652256,29.177558883302,40.7380232701027,25.7974270652256,29.177558883302,28.5,266.5
"143",28.875,266.375,"SEFSC_GOMex",25.5676926406926,29.3144372294372,42.7988284675325,25.5676926406926,29.3144372294372,28.5,266.5
"144",28.875,266.625,"SEFSC_GOMex",25.008313253012,28.8534471289502,47.7040591858407,25.008313253012,28.8534471289502,28.5,266.5
"145",28.875,266.875,"SEFSC_GOMex",24.8735190217391,29.2881385869565,47.9232567391304,24.8735190217391,29.2881385869565,28.5,266.5
"146",28.875,267.125,"SEFSC_GOMex",25.2268377959061,29.2967025062869,48.3669708628231,25.2268377959061,29.2967025062869,28.5,267.5
"147",28.875,267.375,"SEFSC_GOMex",24.6091778460212,29.1130542839941,50.1462362809365,24.6091778460212,29.1130542839941,28.5,267.5
"148",28.875,267.625,"SEFSC_GOMex",24.4820154273082,29.1550540329714,53.9611663578947,24.4820154273082,29.1550540329714,28.5,267.5
"149",28.875,267.875,"SEFSC_GOMex",24.821194706356,29.1964165302995,52.2137173287618,24.821194706356,29.1964165302995,28.5,267.5
"150",28.875,268.125,"SEFSC_GOMex",25.1938243161094,29.687162752954,45.1481213620235,25.1938243161094,29.687162752954,28.5,268.5
"151",28.875,268.375,"SEFSC_GOMex",25.7626210482305,29.10835145123,37.8757259203712,25.7626210482305,29.10835145123,28.5,268.5
"152",28.875,268.625,"SEFSC_GOMex",27.4760915320607,29.7614547318852,23.3866280042534,27.4760915320607,29.7614547318852,28.5,268.5
"153",28.875,268.875,"SEFSC_GOMex",28.4346124614858,29.6445530527946,17.6791042622951,28.4346124614858,29.6445530527946,28.5,268.5
"154",28.875,269.125,"SEFSC_GOMex",28.1202242167541,29.798151087517,21.8108510744891,28.1202242167541,29.798151087517,28.5,269.5
"155",28.875,269.375,"SEFSC_GOMex",27.4109139016018,29.3667627488826,22.8974714506298,27.4109139016018,29.3667627488826,28.5,269.5
"156",28.875,269.625,"SEFSC_GOMex",26.3025077292552,29.4260776524427,31.8083709366957,26.3025077292552,29.4260776524427,28.5,269.5
"157",28.875,269.875,"SEFSC_GOMex",23.6215360630005,29.4508252419436,50.0479389089268,23.6215360630005,29.4508252419436,28.5,269.5
"158",28.875,270.125,"SEFSC_GOMex",22.2015111464968,29.5878845887566,76.3129524142897,22.2015111464968,29.5878845887566,28.5,270.5
"159",28.875,270.375,"SEFSC_GOMex",22.2814221443864,29.6137729381678,71.1064967487798,22.2814221443864,29.6137729381678,28.5,270.5
"160",28.875,270.625,"SEFSC_GOMex",22.6526616915423,29.6023631840796,58.2732107462687,22.6526616915423,29.6023631840796,28.5,270.5
"161",28.875,270.875,"SEFSC_GOMex",NA,NA,64.8349356521739,21.8721338255755,28.5623266882894,28.5,270.5
"162",28.875,271.125,"SEFSC_GOMex",19.6803636363636,27.4233636363636,163.672612363636,19.6803636363636,27.4233636363636,28.5,271.5
"163",28.875,279.125,"NEFSC_NEUSFall",NA,NA,15,NA,NA,28.5,279.5
"164",28.875,279.375,"NEFSC_NEUSFall",NA,NA,13,NA,NA,28.5,279.5
"165",28.875,279.875,"NEFSC_NEUSFall",NA,NA,86,NA,NA,28.5,279.5
"166",28.875,280.125,"NEFSC_NEUSFall",NA,NA,307,NA,NA,28.5,280.5
"167",29.125,264.875,"SEFSC_GOMex",NA,NA,21.1935316853933,26.0906200227152,29.0232205058605,29.5,264.5
"168",29.125,265.125,"SEFSC_GOMex",27.3487155963303,28.827752293578,25.1711669724771,27.3487155963303,28.827752293578,29.5,265.5
"169",29.125,265.375,"SEFSC_GOMex",27.3173092592593,29.3464333333333,27.7906818666667,27.3173092592593,29.3464333333333,29.5,265.5
"170",29.125,265.625,"SEFSC_GOMex",27.4722838345865,29.1756672932331,28.5725936842105,27.4722838345865,29.1756672932331,29.5,265.5
"171",29.125,265.875,"SEFSC_GOMex",28.0073137147048,28.9825256540809,29.0908443816254,28.0073137147048,28.9825256540809,29.5,265.5
"172",29.125,266.125,"SEFSC_GOMex",27.867767693541,29.4086725764048,32.45687287822,27.867767693541,29.4086725764048,29.5,266.5
"173",29.125,266.375,"SEFSC_GOMex",27.0543039772727,29.2727934694214,35.0046625492087,27.0543039772727,29.2727934694214,29.5,266.5
"174",29.125,266.625,"SEFSC_GOMex",27.3560744680851,29.3940372340426,34.4042027234043,27.3560744680851,29.3940372340426,29.5,266.5
"175",29.125,266.875,"SEFSC_GOMex",26.3477192376062,29.9465187423979,37.7411218306636,26.3477192376062,29.9465187423979,29.5,266.5
"176",29.125,267.125,"SEFSC_GOMex",26.489087395295,29.351227676223,40.8562214949207,26.489087395295,29.351227676223,29.5,267.5
"177",29.125,267.375,"SEFSC_GOMex",25.8467903177458,29.0746014258523,40.1127576073998,25.8467903177458,29.0746014258523,29.5,267.5
"178",29.125,267.625,"SEFSC_GOMex",26.4291489948758,29.6965289712259,32.4676876625936,26.4291489948758,29.6965289712259,29.5,267.5
"179",29.125,267.875,"SEFSC_GOMex",26.849510974201,29.4530567319061,27.2642977959184,26.849510974201,29.4530567319061,29.5,267.5
"180",29.125,268.125,"SEFSC_GOMex",27.0266992611908,30.0041074291717,22.6071861928934,27.0266992611908,30.0041074291717,29.5,268.5
"181",29.125,268.375,"SEFSC_GOMex",28.962862745098,29.6409889332635,13.0845950769231,28.962862745098,29.6409889332635,29.5,268.5
"182",29.125,268.625,"SEFSC_GOMex",NA,NA,8.35152,25.7498917195998,29.5969594562449,29.5,268.5
"183",29.125,268.875,"SEFSC_GOMex",NA,NA,10.0584,25.6930291256103,29.6284997979455,29.5,268.5
"184",29.125,269.125,"SEFSC_GOMex",NA,NA,8.21250841121495,25.6173294997199,29.6468563570699,29.5,269.5
"185",29.125,269.375,"SEFSC_GOMex",29.9224038461538,30.2129862055742,8.97864298473714,29.9224038461538,30.2129862055742,29.5,269.5
"186",29.125,269.625,"SEFSC_GOMex",28.234475862069,29.3576702033599,12.9592551724138,28.234475862069,29.3576702033599,29.5,269.5
"187",29.125,269.875,"SEFSC_GOMex",26.9577751122117,29.6297686037024,25.7843612030075,26.9577751122117,29.6297686037024,29.5,269.5
"188",29.125,270.125,"SEFSC_GOMex",24.9332137559743,29.6048178936295,40.4791811712469,24.9332137559743,29.6048178936295,29.5,270.5
"189",29.125,270.375,"SEFSC_GOMex",25.3970813904453,30.0451554077883,37.8389243447923,25.3970813904453,30.0451554077883,29.5,270.5
"190",29.125,270.625,"SEFSC_GOMex",NA,NA,20.1168,22.7740161741103,28.8074659014906,29.5,270.5
"191",29.125,270.875,"SEFSC_GOMex",22.705,28.56,41.05656,22.705,28.56,29.5,270.5
"192",29.125,271.125,"SEFSC_GOMex",20.2761707741897,28.3099292074487,113.819000766321,20.2761707741897,28.3099292074487,29.5,271.5
"193",29.125,271.375,"SEFSC_GOMex",19.5100641346234,28.3511729564401,149.327751752574,19.5100641346234,28.3511729564401,29.5,271.5
"194",29.125,271.625,"SEFSC_GOMex",20.3801957780048,28.7728243105209,157.570516363636,20.3801957780048,28.7728243105209,29.5,271.5
"195",29.125,274.375,"SEFSC_GOMex",NA,NA,147.2184,NA,NA,29.5,274.5
"196",29.125,279.125,"NEFSC_NEUSFall",NA,NA,14.2025316455696,NA,NA,29.5,279.5
"197",29.125,279.375,"NEFSC_NEUSFall",NA,NA,20.6666666666667,NA,NA,29.5,279.5
"198",29.375,265.375,"SEFSC_GOMex",27.8861831076725,28.3293874919407,18.3346338104449,27.8861831076725,28.3293874919407,29.5,265.5
"199",29.375,265.625,"SEFSC_GOMex",28.2019303030303,29.1698808717653,23.2151093942054,28.2019303030303,29.1698808717653,29.5,265.5
"200",29.375,265.875,"SEFSC_GOMex",28.3567647058824,29.8622801780307,24.2440690909091,28.3567647058824,29.8622801780307,29.5,265.5
"201",29.375,266.125,"SEFSC_GOMex",28.3916563051925,29.2934087457326,23.4208007240445,28.3916563051925,29.2934087457326,29.5,266.5
"202",29.375,266.375,"SEFSC_GOMex",28.2372564935065,29.1181905594406,22.1687647552448,28.2372564935065,29.1181905594406,29.5,266.5
"203",29.375,266.625,"SEFSC_GOMex",27.9192823616601,29.1197677865613,29.0044156126482,27.9192823616601,29.1197677865613,29.5,266.5
