"","latgrid","longrid","id","dummycost","solution_1_conservation","solution_1_fishery","solution_1_energy"
"114",52.125,-180.125,114,0.01,0,1,0
"115",52.125,-179.875,115,0.01,0,1,0
"116",52.125,-179.625,116,0.01,0,0,1
"117",52.125,-176.375,117,0.01,0,0,0
"118",52.125,-176.125,118,0.01,0,0,1
"119",52.125,-175.875,119,0.01,0,0,1
"120",52.125,-175.625,120,0.01,0,0,1
"121",52.125,-175.375,121,0.01,0,0,1
"122",52.125,-175.125,122,0.01,0,0,1
"123",52.125,-174.875,123,0.01,0,0,1
"124",52.125,-174.625,124,0.01,0,0,1
"125",52.125,-174.375,125,0.01,0,0,1
"126",52.125,-174.125,126,0.01,0,0,1
"127",52.125,-173.875,127,0.01,0,0,1
"128",52.125,-173.625,128,0.01,0,0,1
"129",52.125,-173.375,129,0.01,0,0,1
"130",52.125,-173.125,130,0.01,0,1,0
"131",52.125,-172.875,131,0.01,0,1,0
"132",52.125,-172.625,132,0.01,0,1,0
"133",52.125,-172.375,133,0.01,0,1,0
"134",52.125,-172.125,134,0.01,0,1,0
"135",52.125,-171.875,135,0.01,0,1,0
"136",52.125,-171.625,136,0.01,0,0,0
"137",52.125,-170.875,137,0.01,0,0,0
"138",52.125,-170.625,138,0.01,0,0,0
"139",52.375,-187.125,139,0.01,0,0,0
"140",52.375,-186.875,140,0.01,0,0,0
"141",52.375,-186.625,141,0.01,0,1,0
"142",52.375,-186.375,142,0.01,0,0,0
"143",52.375,-186.125,143,0.01,0,1,0
"144",52.375,-185.875,144,0.01,0,1,0
"145",52.375,-185.625,145,0.01,0,1,0
"146",52.375,-185.375,146,0.01,0,0,0
"147",52.375,-185.125,147,0.01,0,0,0
"148",52.375,-184.875,148,0.01,0,0,0
"149",52.375,-184.625,149,0.01,0,0,0
"150",52.375,-184.375,150,0.01,0,0,0
"151",52.375,-184.125,151,0.01,0,1,0
"152",52.375,-183.875,152,0.01,0,0,0
"153",52.375,-183.625,153,0.01,0,0,0
"154",52.375,-180.625,154,0.01,0,0,0
"155",52.375,-180.375,155,0.01,0,1,0
"156",52.375,-180.125,156,0.01,0,1,0
"157",52.375,-179.875,157,0.01,0,1,0
"158",52.375,-179.625,158,0.01,0,0,0
"159",52.375,-174.875,159,0.01,0,0,0
"160",52.375,-174.625,160,0.01,0,0,1
"161",52.375,-174.375,161,0.01,0,0,1
"162",52.375,-173.875,162,0.01,0,0,1
"163",52.375,-173.625,163,0.01,0,0,0
"164",52.375,-173.375,164,0.01,0,0,0
"165",52.375,-173.125,165,0.01,0,0,0
"166",52.375,-172.875,166,0.01,0,0,0
"167",52.375,-172.625,167,0.01,0,0,1
"168",52.375,-172.375,168,0.01,0,0,1
"169",52.375,-172.125,169,0.01,0,1,0
"170",52.375,-171.875,170,0.01,1,0,0
"171",52.375,-171.625,171,0.01,0,0,0
"172",52.375,-171.375,172,0.01,0,0,1
"173",52.375,-171.125,173,0.01,0,0,1
"174",52.375,-170.875,174,0.01,0,1,0
"175",52.375,-170.625,175,0.01,0,1,0
"176",52.375,-170.375,176,0.01,0,0,0
"177",52.375,-170.125,177,0.01,0,0,0
"178",52.375,-169.875,178,0.01,0,0,0
"179",52.375,-169.625,179,0.01,0,0,0
"180",52.625,-187.375,180,0.01,0,0,0
"181",52.625,-187.125,181,0.01,0,1,0
"182",52.625,-186.875,182,0.01,0,1,0
"183",52.625,-186.625,183,0.01,0,1,0
"184",52.625,-186.375,184,0.01,0,1,0
"185",52.625,-186.125,185,0.01,0,1,0
"186",52.625,-185.875,186,0.01,0,1,0
"187",52.625,-185.625,187,0.01,0,1,0
"188",52.625,-185.375,188,0.01,0,0,0
"189",52.625,-180.125,189,0.01,0,0,0
"190",52.625,-179.875,190,0.01,0,0,0
"191",52.625,-179.625,191,0.01,0,0,0
"192",52.625,-179.375,192,0.01,0,0,0
"193",52.625,-173.375,193,0.01,0,0,0
"194",52.625,-172.375,194,0.01,0,0,0
"195",52.625,-172.125,195,0.01,0,0,0
"196",52.625,-171.875,196,0.01,0,0,0
"197",52.625,-171.625,197,0.01,0,0,0
"198",52.625,-171.375,198,0.01,0,0,1
"199",52.625,-171.125,199,0.01,0,0,1
"200",52.625,-170.875,200,0.01,0,0,1
"201",52.625,-170.625,201,0.01,0,0,1
"202",52.625,-170.375,202,0.01,0,1,0
"203",52.625,-170.125,203,0.01,0,1,0
"204",52.625,-169.875,204,0.01,0,1,0
"205",52.625,-169.625,205,0.01,0,1,0
"206",52.625,-169.375,206,0.01,0,1,0
"207",52.625,-169.125,207,0.01,0,0,1
"208",52.625,-168.875,208,0.01,0,0,0
"209",52.875,-189.125,209,0.01,0,0,0
"210",52.875,-187.875,210,0.01,0,0,0
"211",52.875,-187.625,211,0.01,0,1,0
"212",52.875,-187.375,212,0.01,0,0,0
"213",52.875,-187.125,213,0.01,0,0,0
"214",52.875,-186.875,214,0.01,0,0,0
"215",52.875,-186.625,215,0.01,1,0,0
"216",52.875,-186.375,216,0.01,0,0,0
"217",52.875,-186.125,217,0.01,0,0,0
"218",52.875,-185.875,218,0.01,0,0,0
"219",52.875,-171.875,219,0.01,0,0,0
"220",52.875,-171.625,220,0.01,0,1,0
"221",52.875,-171.375,221,0.01,0,0,1
"222",52.875,-171.125,222,0.01,0,0,1
"223",52.875,-170.625,223,0.01,0,0,0
"224",52.875,-170.375,224,0.01,0,1,0
"225",52.875,-170.125,225,0.01,0,0,1
"226",52.875,-169.875,226,0.01,0,0,1
"227",52.875,-169.625,227,0.01,0,1,0
"228",52.875,-169.375,228,0.01,0,1,0
"229",52.875,-169.125,229,0.01,0,1,0
"230",52.875,-168.875,230,0.01,0,0,1
"231",52.875,-168.625,231,0.01,0,1,0
"232",52.875,-168.375,232,0.01,0,0,1
"233",52.875,-168.125,233,0.01,0,0,0
"234",52.875,-167.875,234,0.01,0,0,0
"235",52.875,-167.625,235,0.01,0,0,0
"236",52.875,-167.375,236,0.01,0,0,0
"237",53.125,-189.125,237,0.01,0,0,0
"238",53.125,-188.875,238,0.01,0,0,0
"239",53.125,-188.125,239,0.01,0,0,0
"240",53.125,-187.375,240,0.01,0,0,0
"241",53.125,-187.125,241,0.01,0,0,0
"242",53.125,-186.875,242,0.01,0,0,0
"243",53.125,-170.375,243,0.01,0,0,0
"244",53.125,-170.125,244,0.01,0,0,0
"245",53.125,-169.875,245,0.01,0,0,1
"246",53.125,-169.625,246,0.01,0,0,1
"247",53.125,-169.125,247,0.01,0,0,0
"248",53.125,-168.875,248,0.01,0,0,1
"249",53.125,-168.625,249,0.01,0,0,1
"250",53.125,-168.375,250,0.01,0,0,1
"251",53.125,-168.125,251,0.01,1,0,0
"252",53.125,-167.875,252,0.01,0,1,0
"253",53.125,-167.625,253,0.01,0,1,0
"254",53.125,-167.375,254,0.01,0,1,0
"255",53.125,-167.125,255,0.01,0,1,0
"256",53.125,-166.875,256,0.01,0,0,0
"257",53.125,-166.625,257,0.01,0,0,0
"258",53.375,-168.875,258,0.01,0,0,0
"259",53.375,-168.625,259,0.01,0,1,0
"260",53.375,-168.375,260,0.01,0,0,1
"261",53.375,-168.125,261,0.01,0,0,1
"262",53.375,-167.875,262,0.01,0,0,1
"263",53.375,-167.625,263,0.01,0,0,1
"264",53.375,-167.375,264,0.01,0,0,0
"265",53.375,-167.125,265,0.01,0,0,0
"266",53.375,-166.875,266,0.01,0,1,0
"267",53.375,-166.625,267,0.01,0,1,0
"268",53.375,-166.375,268,0.01,0,1,0
"269",53.375,-166.125,269,0.01,0,1,0
"270",53.375,-165.875,270,0.01,0,0,0
"271",53.625,-168.375,271,0.01,0,0,0
"272",53.625,-168.125,272,0.01,0,0,1
"273",53.625,-167.875,273,0.01,0,0,1
"274",53.625,-167.625,274,0.01,0,0,0
"275",53.625,-167.375,275,0.01,0,1,0
"276",53.625,-167.125,276,0.01,0,0,0
"277",53.625,-166.625,277,0.01,0,0,0
"278",53.625,-166.375,278,0.01,0,1,0
"279",53.625,-166.125,279,0.01,0,1,0
"280",53.625,-165.875,280,0.01,0,1,0
"281",53.625,-165.625,281,0.01,0,1,0
"282",53.625,-165.375,282,0.01,0,0,0
"283",53.625,-165.125,283,0.01,0,0,0
"284",53.625,-164.875,284,0.01,0,0,0
"285",53.625,-164.625,285,0.01,0,0,1
"286",53.625,-164.375,286,0.01,0,0,0
"287",53.625,-164.125,287,0.01,0,0,0
"288",53.875,-167.375,288,0.01,0,0,0
"289",53.875,-167.125,289,0.01,0,0,0
"290",53.875,-166.875,290,0.01,0,0,0
"291",53.875,-166.625,291,0.01,0,0,0
"292",53.875,-166.375,292,0.01,0,0,0
"293",53.875,-166.125,293,0.01,0,0,0
"294",53.875,-165.875,294,0.01,0,1,0
"295",53.875,-165.625,295,0.01,0,1,0
"296",53.875,-165.375,296,0.01,0,1,0
"297",53.875,-165.125,297,0.01,0,1,0
"298",53.875,-164.875,298,0.01,0,0,1
"299",53.875,-164.625,299,0.01,0,0,1
"300",53.875,-164.375,300,0.01,0,0,1
"301",53.875,-164.125,301,0.01,0,0,1
"302",53.875,-163.875,302,0.01,0,0,1
"303",53.875,-163.625,303,0.01,1,0,0
"304",53.875,-163.375,304,0.01,0,0,0
"305",53.875,-163.125,305,0.01,0,0,0
"306",54.125,-166.875,306,0.01,0,0,0
"307",54.125,-166.625,307,0.01,0,0,0
"308",54.125,-166.375,308,0.01,0,0,0
"309",54.125,-166.125,309,0.01,0,0,0
"310",54.125,-165.875,310,0.01,0,0,1
"311",54.125,-165.625,311,0.01,0,0,1
"312",54.125,-165.375,312,0.01,0,0,1
"313",54.125,-165.125,313,0.01,0,0,1
"314",54.125,-164.875,314,0.01,0,0,1
"315",54.125,-164.625,315,0.01,0,1,0
"316",54.125,-164.375,316,0.01,0,1,0
"317",54.125,-164.125,317,0.01,1,0,0
"318",54.125,-163.875,318,0.01,0,1,0
"319",54.125,-163.625,319,0.01,0,1,0
"320",54.125,-163.375,320,0.01,0,1,0
"321",54.125,-163.125,321,0.01,0,1,0
"322",54.125,-162.875,322,0.01,0,1,0
"323",54.125,-162.625,323,0.01,0,0,1
"324",54.125,-162.375,324,0.01,0,1,0
"325",54.125,-162.125,325,0.01,0,0,0
"326",54.125,-161.875,326,0.01,0,0,1
"327",54.125,-161.625,327,0.01,0,0,1
"328",54.125,-161.375,328,0.01,0,0,0
"329",54.375,-166.125,329,0.01,0,0,0
"330",54.375,-165.875,330,0.01,0,0,0
"331",54.375,-165.625,331,0.01,0,1,0
"332",54.375,-165.375,332,0.01,0,1,0
"333",54.375,-165.125,333,0.01,0,1,0
"334",54.375,-164.875,334,0.01,0,0,0
"335",54.375,-164.625,335,0.01,0,0,0
"336",54.375,-164.375,336,0.01,1,0,0
"337",54.375,-164.125,337,0.01,0,1,0
"338",54.375,-163.875,338,0.01,0,1,0
"339",54.375,-163.625,339,0.01,0,1,0
"340",54.375,-163.375,340,0.01,0,1,0
"341",54.375,-163.125,341,0.01,0,1,0
"342",54.375,-162.875,342,0.01,0,0,0
"343",54.375,-162.625,343,0.01,0,0,0
"344",54.375,-162.375,344,0.01,0,1,0
"345",54.375,-162.125,345,0.01,0,1,0
"346",54.375,-161.875,346,0.01,0,1,0
"347",54.375,-161.625,347,0.01,0,1,0
"348",54.375,-161.375,348,0.01,0,1,0
"349",54.375,-161.125,349,0.01,0,1,0
"350",54.375,-160.875,350,0.01,0,1,0
"351",54.375,-160.625,351,0.01,0,1,0
"352",54.375,-160.375,352,0.01,0,1,0
"353",54.375,-160.125,353,0.01,0,1,0
"354",54.375,-159.875,354,0.01,1,0,0
"355",54.375,-159.625,355,0.01,0,0,1
"356",54.375,-159.375,356,0.01,0,0,1
"357",54.375,-159.125,357,0.01,0,0,1
"358",54.625,-167.125,358,0.01,0,0,0
"359",54.625,-166.875,359,0.01,0,0,0
"360",54.625,-166.625,360,0.01,0,0,0
"361",54.625,-166.375,361,0.01,0,0,0
"362",54.625,-166.125,362,0.01,0,0,0
"363",54.625,-165.875,363,0.01,0,0,0
"364",54.625,-165.625,364,0.01,0,1,0
"365",54.625,-165.375,365,0.01,0,1,0
"366",54.625,-165.125,366,0.01,0,1,0
"367",54.625,-164.875,367,0.01,0,0,0
"368",54.625,-164.125,368,0.01,0,0,0
"369",54.625,-163.875,369,0.01,0,0,0
"370",54.625,-163.625,370,0.01,0,0,0
"371",54.625,-163.375,371,0.01,0,0,0
"372",54.625,-163.125,372,0.01,0,0,0
"373",54.625,-162.875,373,0.01,0,1,0
"374",54.625,-162.625,374,0.01,0,1,0
"375",54.625,-162.375,375,0.01,0,0,0
"376",54.625,-162.125,376,0.01,0,0,0
"377",54.625,-161.875,377,0.01,0,1,0
"378",54.625,-161.625,378,0.01,0,1,0
"379",54.625,-161.375,379,0.01,0,1,0
"380",54.625,-161.125,380,0.01,0,0,1
"381",54.625,-160.875,381,0.01,0,0,1
"382",54.625,-160.625,382,0.01,0,0,1
"383",54.625,-160.375,383,0.01,0,0,1
"384",54.625,-160.125,384,0.01,0,0,1
"385",54.625,-159.875,385,0.01,0,0,1
"386",54.625,-159.625,386,0.01,0,1,0
"387",54.625,-159.375,387,0.01,0,1,0
"388",54.625,-159.125,388,0.01,1,0,0
"389",54.625,-158.875,389,0.01,0,1,0
"390",54.625,-158.625,390,0.01,1,0,0
"391",54.625,-158.375,391,0.01,0,0,0
"392",54.625,-158.125,392,0.01,0,0,0
"393",54.625,-157.875,393,0.01,0,0,0
"394",54.875,-167.625,394,0.01,0,0,0
"395",54.875,-167.375,395,0.01,0,0,0
"396",54.875,-167.125,396,0.01,0,1,0
"397",54.875,-166.875,397,0.01,0,1,0
"398",54.875,-166.625,398,0.01,0,1,0
"399",54.875,-166.375,399,0.01,0,1,0
"400",54.875,-166.125,400,0.01,0,1,0
"401",54.875,-165.875,401,0.01,0,1,0
"402",54.875,-165.625,402,0.01,0,1,0
"403",54.875,-165.375,403,0.01,0,1,0
"404",54.875,-165.125,404,0.01,0,0,0
"405",54.875,-164.875,405,0.01,0,0,0
"406",54.875,-164.625,406,0.01,0,0,0
"407",54.875,-164.375,407,0.01,0,0,0
"408",54.875,-163.375,408,0.01,0,0,0
"409",54.875,-163.125,409,0.01,0,0,0
"410",54.875,-162.875,410,0.01,0,0,0
"411",54.875,-162.625,411,0.01,0,0,0
"412",54.875,-162.375,412,0.01,0,0,1
"413",54.875,-162.125,413,0.01,0,0,0
"414",54.875,-161.875,414,0.01,0,0,0
"415",54.875,-161.625,415,0.01,0,1,0
"416",54.875,-161.375,416,0.01,0,1,0
"417",54.875,-161.125,417,0.01,0,1,0
"418",54.875,-160.875,418,0.01,0,1,0
"419",54.875,-160.625,419,0.01,0,0,0
"420",54.875,-160.375,420,0.01,0,1,0
"421",54.875,-160.125,421,0.01,0,0,1
"422",54.875,-159.875,422,0.01,0,0,1
"423",54.875,-159.625,423,0.01,0,1,0
"424",54.875,-159.375,424,0.01,0,1,0
"425",54.875,-159.125,425,0.01,0,1,0
"426",54.875,-158.875,426,0.01,1,0,0
"427",54.875,-158.625,427,0.01,0,1,0
"428",54.875,-158.375,428,0.01,0,1,0
"429",54.875,-158.125,429,0.01,0,1,0
"430",54.875,-157.875,430,0.01,0,1,0
"431",54.875,-157.625,431,0.01,0,1,0
"432",54.875,-157.375,432,0.01,0,0,0
"433",54.875,-157.125,433,0.01,0,0,0
"434",55.125,-167.875,434,0.01,0,0,0
"435",55.125,-167.625,435,0.01,0,1,0
"436",55.125,-167.375,436,0.01,0,1,0
"437",55.125,-167.125,437,0.01,0,1,0
"438",55.125,-166.875,438,0.01,0,1,0
"439",55.125,-166.625,439,0.01,1,0,0
"440",55.125,-166.375,440,0.01,0,0,0
"441",55.125,-166.125,441,0.01,0,1,0
"442",55.125,-165.875,442,0.01,0,0,0
"443",55.125,-165.625,443,0.01,0,0,0
"444",55.125,-165.375,444,0.01,0,0,0
"445",55.125,-165.125,445,0.01,0,0,0
"446",55.125,-164.875,446,0.01,0,0,0
"447",55.125,-164.625,447,0.01,0,0,0
"448",55.125,-164.375,448,0.01,0,1,0
"449",55.125,-164.125,449,0.01,0,0,0
"450",55.125,-163.875,450,0.01,0,0,0
"451",55.125,-163.625,451,0.01,0,0,0
"452",55.125,-163.375,452,0.01,0,0,0
"453",55.125,-163.125,453,0.01,0,0,0
"454",55.125,-162.375,454,0.01,0,0,0
"455",55.125,-162.125,455,0.01,0,0,0
"456",55.125,-161.875,456,0.01,0,0,0
"457",55.125,-161.625,457,0.01,0,0,0
"458",55.125,-161.375,458,0.01,0,0,0
"459",55.125,-161.125,459,0.01,0,1,0
"460",55.125,-160.875,460,0.01,1,0,0
"461",55.125,-160.625,461,0.01,0,0,0
"462",55.125,-160.375,462,0.01,0,1,0
"463",55.125,-160.125,463,0.01,0,0,0
"464",55.125,-159.875,464,0.01,0,0,0
"465",55.125,-159.625,465,0.01,0,0,0
"466",55.125,-159.375,466,0.01,0,0,0
"467",55.125,-159.125,467,0.01,0,1,0
"468",55.125,-158.875,468,0.01,0,1,0
"469",55.125,-158.625,469,0.01,0,1,0
"470",55.125,-158.375,470,0.01,0,1,0
"471",55.125,-158.125,471,0.01,0,1,0
"472",55.125,-157.875,472,0.01,0,1,0
"473",55.125,-157.625,473,0.01,0,1,0
"474",55.125,-157.375,474,0.01,0,1,0
"475",55.125,-157.125,475,0.01,0,1,0
"476",55.125,-156.875,476,0.01,0,1,0
"477",55.125,-156.625,477,0.01,0,0,0
"478",55.125,-156.375,478,0.01,0,0,0
"479",55.125,-156.125,479,0.01,0,0,0
"480",55.375,-168.375,480,0.01,0,0,0
"481",55.375,-168.125,481,0.01,0,0,0
"482",55.375,-167.875,482,0.01,0,1,0
"483",55.375,-167.625,483,0.01,0,1,0
"484",55.375,-167.375,484,0.01,1,0,0
"485",55.375,-167.125,485,0.01,0,1,0
"486",55.375,-166.875,486,0.01,1,0,0
"487",55.375,-166.625,487,0.01,0,1,0
"488",55.375,-166.375,488,0.01,0,1,0
"489",55.375,-166.125,489,0.01,1,0,0
"490",55.375,-165.875,490,0.01,0,0,0
"491",55.375,-165.625,491,0.01,0,0,0
"492",55.375,-165.375,492,0.01,0,0,0
"493",55.375,-165.125,493,0.01,0,0,0
"494",55.375,-164.875,494,0.01,0,0,0
"495",55.375,-164.625,495,0.01,0,0,0
"496",55.375,-164.375,496,0.01,0,0,0
"497",55.375,-164.125,497,0.01,0,0,0
"498",55.375,-163.875,498,0.01,0,0,0
"499",55.375,-163.625,499,0.01,0,0,0
"500",55.375,-163.375,500,0.01,0,0,0
"501",55.375,-163.125,501,0.01,0,0,0
"502",55.375,-162.875,502,0.01,0,0,0
"503",55.375,-162.625,503,0.01,0,0,0
"504",55.375,-161.875,504,0.01,0,0,0
"505",55.375,-161.625,505,0.01,0,0,0
"506",55.375,-161.375,506,0.01,0,0,0
"507",55.375,-161.125,507,0.01,0,0,0
"508",55.375,-160.875,508,0.01,0,0,0
"509",55.375,-160.375,509,0.01,0,0,0
"510",55.375,-160.125,510,0.01,0,0,0
"511",55.375,-159.875,511,0.01,0,1,0
"512",55.375,-159.625,512,0.01,0,1,0
"513",55.375,-159.375,513,0.01,0,1,0
"514",55.375,-159.125,514,0.01,1,0,0
"515",55.375,-158.875,515,0.01,0,1,0
"516",55.375,-158.625,516,0.01,0,0,0
"517",55.375,-158.375,517,0.01,0,1,0
"518",55.375,-158.125,518,0.01,0,1,0
"519",55.375,-157.875,519,0.01,1,0,0
"520",55.375,-157.625,520,0.01,0,1,0
"521",55.375,-157.375,521,0.01,1,0,0
"522",55.375,-157.125,522,0.01,0,0,1
"523",55.375,-156.875,523,0.01,0,0,1
"524",55.375,-156.625,524,0.01,0,1,0
"525",55.375,-156.375,525,0.01,1,0,0
"526",55.375,-156.125,526,0.01,0,1,0
"527",55.625,-168.875,527,0.01,0,0,0
"528",55.625,-168.625,528,0.01,0,0,0
"529",55.625,-168.375,529,0.01,0,1,0
"530",55.625,-168.125,530,0.01,0,1,0
"531",55.625,-167.875,531,0.01,0,1,0
"532",55.625,-167.625,532,0.01,1,0,0
"533",55.625,-167.375,533,0.01,1,0,0
"534",55.625,-167.125,534,0.01,0,0,0
"535",55.625,-166.875,535,0.01,0,1,0
"536",55.625,-166.625,536,0.01,1,0,0
"537",55.625,-166.375,537,0.01,0,1,0
"538",55.625,-166.125,538,0.01,0,1,0
"539",55.625,-165.875,539,0.01,0,0,0
"540",55.625,-165.625,540,0.01,0,0,0
"541",55.625,-165.375,541,0.01,0,0,0
"542",55.625,-165.125,542,0.01,0,0,0
"543",55.625,-164.875,543,0.01,0,0,0
"544",55.625,-164.625,544,0.01,0,0,0
"545",55.625,-164.375,545,0.01,0,0,0
"546",55.625,-164.125,546,0.01,0,0,0
"547",55.625,-163.875,547,0.01,1,0,0
"548",55.625,-163.625,548,0.01,0,0,0
"549",55.625,-163.375,549,0.01,1,0,0
"550",55.625,-163.125,550,0.01,0,0,0
"551",55.625,-162.875,551,0.01,1,0,0
"552",55.625,-162.625,552,0.01,1,0,0
"553",55.625,-162.375,553,0.01,0,0,0
"554",55.625,-160.375,554,0.01,0,0,0
"555",55.625,-160.125,555,0.01,0,0,0
"556",55.625,-159.875,556,0.01,1,0,0
"557",55.625,-159.625,557,0.01,0,0,0
"558",55.625,-159.375,558,0.01,0,1,0
"559",55.625,-159.125,559,0.01,0,1,0
"560",55.625,-158.875,560,0.01,0,1,0
"561",55.625,-158.625,561,0.01,0,1,0
"562",55.625,-158.375,562,0.01,0,1,0
"563",55.625,-158.125,563,0.01,0,1,0
"564",55.625,-157.875,564,0.01,1,0,0
"565",55.625,-157.625,565,0.01,1,0,0
"566",55.625,-157.375,566,0.01,1,0,0
"567",55.625,-157.125,567,0.01,0,1,0
"568",55.625,-156.875,568,0.01,0,1,0
"569",55.625,-156.625,569,0.01,0,1,0
"570",55.625,-156.375,570,0.01,1,0,0
"571",55.625,-156.125,571,0.01,0,1,0
"572",55.875,-170.125,572,0.01,0,0,0
"573",55.875,-168.875,573,0.01,0,0,0
"574",55.875,-168.625,574,0.01,0,1,0
"575",55.875,-168.375,575,0.01,0,1,0
"576",55.875,-168.125,576,0.01,0,1,0
"577",55.875,-167.875,577,0.01,0,1,0
"578",55.875,-167.625,578,0.01,0,0,0
"579",55.875,-167.375,579,0.01,0,0,0
