"","latgrid","longrid","id","dummycost","solution_1_conservation","solution_1_fishery","solution_1_energy"
"166",45.625,-50.625,166,0.01,0,1,0
"167",45.625,-50.375,167,0.01,0,1,0
"168",45.625,-50.125,168,0.01,0,1,0
"169",45.625,-49.875,169,0.01,0,1,0
"170",45.625,-49.625,170,0.01,0,1,0
"171",45.625,-49.375,171,0.01,0,1,0
"172",45.625,-49.125,172,0.01,0,1,0
"173",45.625,-48.875,173,0.01,0,1,0
"174",45.625,-48.625,174,0.01,0,0,0
"175",45.625,-48.375,175,0.01,0,0,0
"176",45.625,-48.125,176,0.01,0,0,0
"177",45.875,-52.875,177,0.01,0,0,0
"178",45.875,-52.625,178,0.01,0,0,0
"179",45.875,-52.375,179,0.01,1,0,0
"180",45.875,-52.125,180,0.01,1,0,0
"181",45.875,-51.875,181,0.01,1,0,0
"182",45.875,-51.625,182,0.01,0,1,0
"183",45.875,-51.375,183,0.01,0,1,0
"184",45.875,-51.125,184,0.01,1,0,0
"185",45.875,-50.875,185,0.01,0,1,0
"186",45.875,-50.625,186,0.01,0,1,0
"187",45.875,-50.375,187,0.01,0,1,0
"188",45.875,-50.125,188,0.01,0,1,0
"189",45.875,-49.875,189,0.01,0,1,0
"190",45.875,-49.625,190,0.01,0,1,0
"191",45.875,-49.375,191,0.01,0,1,0
"192",45.875,-49.125,192,0.01,0,1,0
"193",45.875,-48.875,193,0.01,0,1,0
"194",45.875,-48.625,194,0.01,0,1,0
"195",45.875,-48.375,195,0.01,0,0,0
"196",45.875,-48.125,196,0.01,0,0,0
"197",45.875,-47.875,197,0.01,0,0,0
"198",46.125,-52.875,198,0.01,0,0,0
"199",46.125,-52.625,199,0.01,0,0,0
"200",46.125,-52.375,200,0.01,0,0,0
"201",46.125,-52.125,201,0.01,0,0,0
"202",46.125,-51.875,202,0.01,0,0,0
"203",46.125,-51.625,203,0.01,0,0,0
"204",46.125,-51.375,204,0.01,0,1,0
"205",46.125,-51.125,205,0.01,0,1,0
"206",46.125,-50.875,206,0.01,0,0,0
"207",46.125,-50.625,207,0.01,1,0,0
"208",46.125,-50.375,208,0.01,0,1,0
"209",46.125,-50.125,209,0.01,0,1,0
"210",46.125,-49.875,210,0.01,0,1,0
"211",46.125,-49.625,211,0.01,0,1,0
"212",46.125,-49.375,212,0.01,0,1,0
"213",46.125,-49.125,213,0.01,0,1,0
"214",46.125,-48.875,214,0.01,0,1,0
"215",46.125,-48.625,215,0.01,0,1,0
"216",46.125,-48.375,216,0.01,0,0,0
"217",46.125,-48.125,217,0.01,0,0,0
"218",46.125,-47.875,218,0.01,0,0,0
"219",46.125,-47.625,219,0.01,0,0,0
"220",46.125,-47.375,220,0.01,0,0,0
"221",46.375,-52.875,221,0.01,0,1,0
"222",46.375,-52.625,222,0.01,0,1,0
"223",46.375,-52.375,223,0.01,0,1,0
"224",46.375,-52.125,224,0.01,0,1,0
"225",46.375,-51.875,225,0.01,0,0,0
"226",46.375,-51.625,226,0.01,0,0,1
"227",46.375,-51.375,227,0.01,0,0,1
"228",46.375,-51.125,228,0.01,0,0,1
"229",46.375,-50.875,229,0.01,0,1,0
"230",46.375,-50.625,230,0.01,0,0,0
"231",46.375,-50.375,231,0.01,1,0,0
"232",46.375,-50.125,232,0.01,0,1,0
"233",46.375,-49.875,233,0.01,0,1,0
"234",46.375,-49.625,234,0.01,0,1,0
"235",46.375,-49.375,235,0.01,0,1,0
"236",46.375,-49.125,236,0.01,0,1,0
"237",46.375,-48.875,237,0.01,0,1,0
"238",46.375,-48.625,238,0.01,1,0,0
"239",46.375,-48.375,239,0.01,0,1,0
"240",46.375,-48.125,240,0.01,0,1,0
"241",46.375,-47.875,241,0.01,0,1,0
"242",46.375,-47.625,242,0.01,0,0,0
"243",46.375,-47.375,243,0.01,0,0,0
"244",46.375,-45.625,244,0.01,0,0,0
"245",46.375,-45.375,245,0.01,0,0,0
"246",46.625,-52.875,246,0.01,0,1,0
"247",46.625,-52.625,247,0.01,0,1,0
"248",46.625,-52.375,248,0.01,0,0,0
"249",46.625,-52.125,249,0.01,0,0,0
"250",46.625,-51.875,250,0.01,0,0,0
"251",46.625,-51.625,251,0.01,0,0,1
"252",46.625,-51.375,252,0.01,0,0,1
"253",46.625,-51.125,253,0.01,0,0,1
"254",46.625,-50.875,254,0.01,0,0,1
"255",46.625,-50.625,255,0.01,0,1,0
"256",46.625,-50.375,256,0.01,0,0,0
"257",46.625,-50.125,257,0.01,0,0,0
"258",46.625,-49.875,258,0.01,0,1,0
"259",46.625,-49.625,259,0.01,0,1,0
"260",46.625,-49.375,260,0.01,0,1,0
"261",46.625,-49.125,261,0.01,0,1,0
"262",46.625,-48.875,262,0.01,0,1,0
"263",46.625,-48.625,263,0.01,0,1,0
"264",46.625,-48.375,264,0.01,0,1,0
"265",46.625,-48.125,265,0.01,0,1,0
"266",46.625,-47.875,266,0.01,0,1,0
"267",46.625,-47.625,267,0.01,0,1,0
"268",46.625,-47.375,268,0.01,0,1,0
"269",46.625,-46.375,269,0.01,0,0,0
"270",46.625,-46.125,270,0.01,0,0,0
"271",46.625,-45.875,271,0.01,0,0,0
"272",46.625,-45.625,272,0.01,0,0,0
"273",46.625,-45.375,273,0.01,0,0,0
"274",46.625,-45.125,274,0.01,0,0,0
"275",46.625,-44.875,275,0.01,0,0,0
"276",46.625,-44.625,276,0.01,0,0,0
"277",46.625,-44.375,277,0.01,0,0,0
"278",46.625,-44.125,278,0.01,0,0,0
"279",46.875,-52.875,279,0.01,0,0,0
"280",46.875,-52.625,280,0.01,0,0,0
"281",46.875,-52.375,281,0.01,1,0,0
"282",46.875,-52.125,282,0.01,0,0,0
"283",46.875,-51.875,283,0.01,0,0,0
"284",46.875,-51.625,284,0.01,0,0,1
"285",46.875,-51.375,285,0.01,0,0,1
"286",46.875,-51.125,286,0.01,0,0,1
"287",46.875,-50.875,287,0.01,0,0,1
"288",46.875,-50.625,288,0.01,0,0,1
"289",46.875,-50.375,289,0.01,0,0,1
"290",46.875,-50.125,290,0.01,0,0,0
"291",46.875,-49.875,291,0.01,1,0,0
"292",46.875,-49.625,292,0.01,0,1,0
"293",46.875,-49.375,293,0.01,0,1,0
"294",46.875,-49.125,294,0.01,0,1,0
"295",46.875,-48.875,295,0.01,0,1,0
"296",46.875,-48.625,296,0.01,0,1,0
"297",46.875,-48.375,297,0.01,0,1,0
"298",46.875,-48.125,298,0.01,0,0,0
"299",46.875,-47.875,299,0.01,0,1,0
"300",46.875,-47.625,300,0.01,0,1,0
"301",46.875,-47.375,301,0.01,0,1,0
"302",46.875,-46.625,302,0.01,0,0,0
"303",46.875,-46.375,303,0.01,0,0,0
"304",46.875,-46.125,304,0.01,0,0,0
"305",46.875,-45.875,305,0.01,0,0,0
"306",46.875,-45.625,306,0.01,0,0,0
"307",46.875,-45.375,307,0.01,0,0,0
"308",46.875,-45.125,308,0.01,0,0,0
"309",46.875,-44.875,309,0.01,0,0,0
"310",46.875,-44.625,310,0.01,0,0,0
"311",46.875,-44.375,311,0.01,0,0,0
"312",46.875,-44.125,312,0.01,0,0,0
"313",47.125,-52.875,313,0.01,0,0,0
"314",47.125,-52.625,314,0.01,0,0,0
"315",47.125,-52.375,315,0.01,0,0,0
"316",47.125,-52.125,316,0.01,0,0,0
"317",47.125,-51.875,317,0.01,0,0,0
"318",47.125,-51.625,318,0.01,0,0,1
"319",47.125,-51.375,319,0.01,0,0,1
"320",47.125,-51.125,320,0.01,0,0,1
"321",47.125,-50.875,321,0.01,0,0,1
"322",47.125,-50.625,322,0.01,0,0,1
"323",47.125,-50.375,323,0.01,0,0,1
"324",47.125,-50.125,324,0.01,1,0,0
"325",47.125,-49.875,325,0.01,0,0,0
"326",47.125,-49.625,326,0.01,0,0,0
"327",47.125,-49.375,327,0.01,0,0,0
"328",47.125,-49.125,328,0.01,0,0,0
"329",47.125,-48.875,329,0.01,0,1,0
"330",47.125,-48.625,330,0.01,0,1,0
"331",47.125,-48.375,331,0.01,0,0,0
"332",47.125,-48.125,332,0.01,0,0,0
"333",47.125,-47.875,333,0.01,0,0,0
"334",47.125,-47.625,334,0.01,0,1,0
"335",47.125,-47.375,335,0.01,1,0,0
"336",47.125,-46.625,336,0.01,0,0,0
"337",47.125,-46.375,337,0.01,0,0,0
"338",47.125,-46.125,338,0.01,0,0,0
"339",47.125,-45.875,339,0.01,0,0,0
"340",47.125,-45.625,340,0.01,0,0,0
"341",47.125,-45.375,341,0.01,0,0,0
"342",47.125,-45.125,342,0.01,0,0,0
"343",47.125,-44.875,343,0.01,0,1,0
"344",47.125,-44.625,344,0.01,0,1,0
"345",47.125,-44.375,345,0.01,0,0,0
"346",47.125,-44.125,346,0.01,0,0,0
"347",47.125,-43.875,347,0.01,0,0,0
"348",47.375,-52.625,348,0.01,0,0,0
"349",47.375,-52.375,349,0.01,0,0,0
"350",47.375,-52.125,350,0.01,0,0,0
"351",47.375,-51.875,351,0.01,0,0,0
"352",47.375,-51.625,352,0.01,0,0,1
"353",47.375,-51.375,353,0.01,0,0,1
"354",47.375,-51.125,354,0.01,0,0,1
"355",47.375,-50.875,355,0.01,0,0,1
"356",47.375,-50.625,356,0.01,0,0,1
"357",47.375,-50.375,357,0.01,0,0,1
"358",47.375,-50.125,358,0.01,0,0,1
"359",47.375,-49.875,359,0.01,1,0,0
"360",47.375,-49.625,360,0.01,0,0,0
"361",47.375,-49.375,361,0.01,0,0,0
"362",47.375,-49.125,362,0.01,0,0,0
"363",47.375,-48.875,363,0.01,0,1,0
"364",47.375,-48.625,364,0.01,0,0,0
"365",47.375,-48.375,365,0.01,1,0,0
"366",47.375,-48.125,366,0.01,0,0,0
"367",47.375,-47.875,367,0.01,0,0,0
"368",47.375,-47.625,368,0.01,0,1,0
"369",47.375,-47.375,369,0.01,0,1,0
"370",47.375,-47.125,370,0.01,0,0,0
"371",47.375,-46.125,371,0.01,0,0,0
"372",47.375,-45.875,372,0.01,1,0,0
"373",47.375,-45.625,373,0.01,0,0,0
"374",47.375,-45.375,374,0.01,0,0,0
"375",47.375,-45.125,375,0.01,0,0,0
"376",47.375,-44.875,376,0.01,0,1,0
"377",47.375,-44.625,377,0.01,0,0,0
"378",47.375,-44.375,378,0.01,0,0,0
"379",47.375,-44.125,379,0.01,0,0,0
"380",47.375,-43.875,380,0.01,0,0,0
"381",47.625,-53.125,381,0.01,0,0,0
"382",47.625,-52.875,382,0.01,0,0,0
"383",47.625,-52.625,383,0.01,0,0,0
"384",47.625,-52.375,384,0.01,0,0,0
"385",47.625,-52.125,385,0.01,0,0,0
"386",47.625,-51.875,386,0.01,0,0,0
"387",47.625,-51.625,387,0.01,0,0,1
"388",47.625,-51.375,388,0.01,0,0,1
"389",47.625,-51.125,389,0.01,0,0,1
"390",47.625,-50.875,390,0.01,0,0,1
"391",47.625,-50.625,391,0.01,0,0,1
"392",47.625,-50.375,392,0.01,0,0,1
"393",47.625,-50.125,393,0.01,0,0,0
"394",47.625,-49.875,394,0.01,0,0,0
"395",47.625,-49.625,395,0.01,0,0,0
"396",47.625,-49.375,396,0.01,0,0,0
"397",47.625,-49.125,397,0.01,0,0,0
"398",47.625,-48.875,398,0.01,0,0,0
"399",47.625,-48.625,399,0.01,1,0,0
"400",47.625,-48.375,400,0.01,0,0,0
"401",47.625,-48.125,401,0.01,0,0,0
"402",47.625,-47.875,402,0.01,0,1,0
"403",47.625,-47.625,403,0.01,0,1,0
"404",47.625,-47.375,404,0.01,0,1,0
"405",47.625,-47.125,405,0.01,0,0,0
"406",47.625,-45.875,406,0.01,0,0,0
"407",47.625,-45.625,407,0.01,0,0,0
"408",47.625,-45.375,408,0.01,0,0,0
"409",47.625,-45.125,409,0.01,0,0,0
"410",47.625,-44.875,410,0.01,1,0,0
"411",47.625,-44.625,411,0.01,1,0,0
"412",47.625,-44.375,412,0.01,0,0,0
"413",47.625,-44.125,413,0.01,0,0,0
"414",47.875,-53.125,414,0.01,0,0,0
"415",47.875,-52.875,415,0.01,0,0,0
"416",47.875,-52.625,416,0.01,0,0,0
"417",47.875,-52.375,417,0.01,0,0,0
"418",47.875,-52.125,418,0.01,0,0,0
"419",47.875,-51.875,419,0.01,0,0,0
"420",47.875,-51.625,420,0.01,0,0,0
"421",47.875,-51.375,421,0.01,0,0,0
"422",47.875,-51.125,422,0.01,0,0,1
"423",47.875,-50.875,423,0.01,0,0,1
"424",47.875,-50.625,424,0.01,0,0,1
"425",47.875,-50.375,425,0.01,0,1,0
"426",47.875,-50.125,426,0.01,0,0,0
"427",47.875,-49.875,427,0.01,0,0,0
"428",47.875,-49.625,428,0.01,0,0,0
"429",47.875,-49.375,429,0.01,0,0,0
"430",47.875,-49.125,430,0.01,0,0,0
"431",47.875,-48.875,431,0.01,0,0,0
"432",47.875,-48.625,432,0.01,0,1,0
"433",47.875,-48.375,433,0.01,0,1,0
"434",47.875,-48.125,434,0.01,0,0,0
"435",47.875,-47.875,435,0.01,0,1,0
"436",47.875,-47.625,436,0.01,0,1,0
"437",47.875,-47.375,437,0.01,0,0,0
"438",47.875,-47.125,438,0.01,0,0,0
"439",47.875,-45.875,439,0.01,0,0,0
"440",47.875,-45.625,440,0.01,0,0,0
"441",47.875,-45.375,441,0.01,0,1,0
"442",47.875,-45.125,442,0.01,0,0,0
"443",47.875,-44.875,443,0.01,0,1,0
"444",47.875,-44.625,444,0.01,0,0,0
"445",47.875,-44.375,445,0.01,0,0,0
"446",47.875,-44.125,446,0.01,0,0,0
"447",48.125,-53.125,447,0.01,0,0,0
"448",48.125,-52.875,448,0.01,0,0,0
"449",48.125,-52.625,449,0.01,0,0,0
"450",48.125,-52.375,450,0.01,0,0,0
"451",48.125,-52.125,451,0.01,0,0,0
"452",48.125,-51.875,452,0.01,0,0,0
"453",48.125,-51.625,453,0.01,0,1,0
"454",48.125,-51.375,454,0.01,0,1,0
"455",48.125,-51.125,455,0.01,0,1,0
"456",48.125,-50.875,456,0.01,0,1,0
"457",48.125,-50.625,457,0.01,0,1,0
"458",48.125,-50.375,458,0.01,0,1,0
"459",48.125,-50.125,459,0.01,0,0,0
"460",48.125,-49.875,460,0.01,0,1,0
"461",48.125,-49.625,461,0.01,0,1,0
"462",48.125,-49.375,462,0.01,0,0,0
"463",48.125,-49.125,463,0.01,0,1,0
"464",48.125,-48.875,464,0.01,1,0,0
"465",48.125,-48.625,465,0.01,0,0,0
"466",48.125,-48.375,466,0.01,0,0,0
"467",48.125,-48.125,467,0.01,0,0,0
"468",48.125,-47.875,468,0.01,0,0,0
"469",48.125,-47.625,469,0.01,0,0,0
"470",48.125,-45.625,470,0.01,0,0,0
"471",48.125,-45.375,471,0.01,1,0,0
"472",48.125,-45.125,472,0.01,0,0,0
"473",48.125,-44.875,473,0.01,0,0,0
"474",48.125,-44.625,474,0.01,0,0,0
"475",48.375,-53.125,475,0.01,0,0,0
"476",48.375,-52.875,476,0.01,1,0,0
"477",48.375,-52.625,477,0.01,0,0,0
"478",48.375,-52.375,478,0.01,0,0,0
"479",48.375,-52.125,479,0.01,0,0,0
"480",48.375,-51.875,480,0.01,0,0,0
"481",48.375,-51.625,481,0.01,0,1,0
"482",48.375,-51.375,482,0.01,0,1,0
"483",48.375,-51.125,483,0.01,0,1,0
"484",48.375,-50.875,484,0.01,0,1,0
"485",48.375,-50.625,485,0.01,0,1,0
"486",48.375,-50.375,486,0.01,0,1,0
"487",48.375,-50.125,487,0.01,0,0,0
"488",48.375,-49.875,488,0.01,0,1,0
"489",48.375,-49.625,489,0.01,0,1,0
"490",48.375,-49.375,490,0.01,0,0,0
"491",48.375,-49.125,491,0.01,0,0,0
"492",48.625,-53.625,492,0.01,0,0,0
"493",48.625,-53.375,493,0.01,0,0,0
"494",48.625,-53.125,494,0.01,0,0,0
"495",48.625,-52.875,495,0.01,1,0,0
"496",48.625,-52.625,496,0.01,1,0,0
"497",48.625,-52.375,497,0.01,1,0,0
"498",48.625,-52.125,498,0.01,0,1,0
"499",48.625,-51.875,499,0.01,0,1,0
"500",48.625,-51.625,500,0.01,0,1,0
"501",48.625,-51.375,501,0.01,0,1,0
"502",48.625,-51.125,502,0.01,0,1,0
"503",48.625,-50.875,503,0.01,0,1,0
"504",48.625,-50.625,504,0.01,0,0,0
"505",48.625,-50.375,505,0.01,1,0,0
"506",48.625,-50.125,506,0.01,1,0,0
"507",48.625,-49.875,507,0.01,1,0,0
"508",48.625,-49.625,508,0.01,0,0,0
"509",48.875,-53.875,509,0.01,0,0,0
"510",48.875,-53.625,510,0.01,1,0,0
"511",48.875,-53.375,511,0.01,0,0,0
"512",48.875,-53.125,512,0.01,1,0,0
"513",48.875,-52.875,513,0.01,1,0,0
"514",48.875,-52.625,514,0.01,0,1,0
"515",48.875,-52.375,515,0.01,0,1,0
"516",48.875,-52.125,516,0.01,0,1,0
"517",48.875,-51.875,517,0.01,0,1,0
"518",48.875,-51.625,518,0.01,0,1,0
"519",48.875,-51.375,519,0.01,0,1,0
"520",48.875,-51.125,520,0.01,0,1,0
"521",48.875,-50.875,521,0.01,0,0,0
"522",48.875,-50.625,522,0.01,0,0,0
"523",48.875,-50.375,523,0.01,0,0,0
"524",48.875,-50.125,524,0.01,0,0,0
"525",48.875,-49.875,525,0.01,0,0,0
"526",49.125,-53.625,526,0.01,0,0,0
"527",49.125,-53.375,527,0.01,0,0,0
"528",49.125,-53.125,528,0.01,1,0,0
"529",49.125,-52.875,529,0.01,0,1,0
"530",49.125,-52.625,530,0.01,0,1,0
"531",49.125,-52.375,531,0.01,0,1,0
"532",49.125,-52.125,532,0.01,0,1,0
"533",49.125,-51.875,533,0.01,0,1,0
"534",49.125,-51.625,534,0.01,0,1,0
"535",49.125,-51.375,535,0.01,0,1,0
"536",49.125,-51.125,536,0.01,0,0,0
"537",49.125,-50.875,537,0.01,1,0,0
"538",49.125,-50.625,538,0.01,0,0,0
"539",49.125,-50.375,539,0.01,0,0,0
"540",49.125,-50.125,540,0.01,0,0,0
"541",49.375,-55.125,541,0.01,0,0,0
"542",49.375,-54.875,542,0.01,0,0,0
"543",49.375,-54.375,543,0.01,0,0,0
"544",49.375,-54.125,544,0.01,0,0,0
"545",49.375,-53.875,545,0.01,0,0,0
"546",49.375,-53.625,546,0.01,0,0,0
"547",49.375,-53.375,547,0.01,0,0,0
"548",49.375,-53.125,548,0.01,0,0,0
"549",49.375,-52.875,549,0.01,0,1,0
"550",49.375,-52.625,550,0.01,0,1,0
"551",49.375,-52.375,551,0.01,0,1,0
"552",49.375,-52.125,552,0.01,0,1,0
"553",49.375,-51.875,553,0.01,0,1,0
"554",49.375,-51.625,554,0.01,0,1,0
"555",49.375,-51.375,555,0.01,0,1,0
"556",49.375,-51.125,556,0.01,0,0,0
"557",49.375,-50.875,557,0.01,1,0,0
"558",49.375,-50.625,558,0.01,0,0,0
"559",49.375,-50.375,559,0.01,0,0,0
"560",49.375,-50.125,560,0.01,0,0,0
"561",49.625,-55.875,561,0.01,0,0,0
"562",49.625,-55.625,562,0.01,0,0,0
"563",49.625,-55.375,563,0.01,0,0,0
"564",49.625,-55.125,564,0.01,0,1,0
"565",49.625,-54.875,565,0.01,0,0,0
"566",49.625,-54.625,566,0.01,0,0,0
"567",49.625,-54.375,567,0.01,0,0,0
"568",49.625,-54.125,568,0.01,0,0,0
"569",49.625,-53.875,569,0.01,0,0,0
"570",49.625,-53.625,570,0.01,0,1,0
"571",49.625,-53.375,571,0.01,0,1,0
"572",49.625,-53.125,572,0.01,0,1,0
"573",49.625,-52.875,573,0.01,0,0,0
"574",49.625,-52.625,574,0.01,0,0,0
"575",49.625,-52.375,575,0.01,0,1,0
"576",49.625,-52.125,576,0.01,0,1,0
"577",49.625,-51.875,577,0.01,0,1,0
"578",49.625,-51.625,578,0.01,0,1,0
"579",49.625,-51.375,579,0.01,0,1,0
