"","latgrid","longrid","id","dummycost","solution_1_conservation","solution_1_fishery","solution_1_energy"
"63",37.625,-74.625,63,0.01,0,0,0
"64",37.625,-74.375,64,0.01,0,0,0
"65",37.625,-74.125,65,0.01,0,0,0
"66",37.875,-76.375,66,0.01,0,0,0
"67",37.875,-76.125,67,0.01,0,0,0
"68",37.875,-75.875,68,0.01,0,0,0
"69",37.875,-75.375,69,0.01,0,0,0
"70",37.875,-75.125,70,0.01,0,1,0
"71",37.875,-74.875,71,0.01,0,0,0
"72",37.875,-74.625,72,0.01,0,1,0
"73",37.875,-74.375,73,0.01,0,0,0
"74",37.875,-74.125,74,0.01,0,0,0
"75",37.875,-73.875,75,0.01,0,0,0
"76",38.125,-76.375,76,0.01,0,0,0
"77",38.125,-76.125,77,0.01,1,0,0
"78",38.125,-75.875,78,0.01,0,0,0
"79",38.125,-75.125,79,0.01,0,0,0
"80",38.125,-74.875,80,0.01,0,0,0
"81",38.125,-74.625,81,0.01,0,0,0
"82",38.125,-74.375,82,0.01,0,0,0
"83",38.125,-74.125,83,0.01,0,0,0
"84",38.125,-73.875,84,0.01,0,0,0
"85",38.125,-73.625,85,0.01,0,0,0
"86",38.375,-76.375,86,0.01,0,0,0
"87",38.375,-76.125,87,0.01,0,0,0
"88",38.375,-75.875,88,0.01,0,0,0
"89",38.375,-75.125,89,0.01,0,0,0
"90",38.375,-74.875,90,0.01,0,1,0
"91",38.375,-74.625,91,0.01,1,0,0
"92",38.375,-74.375,92,0.01,0,0,0
"93",38.375,-74.125,93,0.01,1,0,0
"94",38.375,-73.875,94,0.01,0,0,0
"95",38.375,-73.625,95,0.01,0,0,0
"96",38.375,-73.375,96,0.01,0,0,0
"97",38.625,-75.125,97,0.01,0,0,0
"98",38.625,-74.875,98,0.01,0,1,0
"99",38.625,-74.625,99,0.01,0,1,0
"100",38.625,-74.375,100,0.01,0,0,0
"101",38.625,-74.125,101,0.01,0,0,0
"102",38.625,-73.875,102,0.01,0,1,0
"103",38.625,-73.625,103,0.01,1,0,0
"104",38.625,-73.375,104,0.01,0,0,0
"105",38.625,-73.125,105,0.01,0,0,0
"106",38.875,-75.375,106,0.01,0,0,0
"107",38.875,-75.125,107,0.01,0,0,0
"108",38.875,-74.875,108,0.01,0,0,0
"109",38.875,-74.625,109,0.01,0,1,0
"110",38.875,-74.375,110,0.01,0,0,0
"111",38.875,-74.125,111,0.01,0,0,0
"112",38.875,-73.875,112,0.01,0,1,0
"113",38.875,-73.625,113,0.01,0,1,0
"114",38.875,-73.375,114,0.01,0,0,1
"115",38.875,-73.125,115,0.01,0,0,0
"116",38.875,-72.875,116,0.01,0,0,0
"117",39.125,-75.375,117,0.01,0,0,0
"118",39.125,-75.125,118,0.01,0,0,0
"119",39.125,-74.875,119,0.01,0,0,0
"120",39.125,-74.625,120,0.01,0,0,0
"121",39.125,-74.375,121,0.01,0,1,0
"122",39.125,-74.125,122,0.01,0,0,0
"123",39.125,-73.875,123,0.01,0,0,0
"124",39.125,-73.625,124,0.01,0,0,0
"125",39.125,-73.375,125,0.01,0,0,0
"126",39.125,-73.125,126,0.01,0,0,0
"127",39.125,-72.875,127,0.01,0,0,0
"128",39.125,-72.625,128,0.01,0,0,0
"129",39.125,-72.375,129,0.01,0,0,0
"130",39.375,-74.375,130,0.01,1,0,0
"131",39.375,-74.125,131,0.01,0,1,0
"132",39.375,-73.875,132,0.01,0,1,0
"133",39.375,-73.625,133,0.01,1,0,0
"134",39.375,-73.375,134,0.01,0,0,0
"135",39.375,-73.125,135,0.01,0,0,1
"136",39.375,-72.875,136,0.01,0,0,1
"137",39.375,-72.625,137,0.01,0,0,0
"138",39.375,-72.375,138,0.01,0,0,0
"139",39.375,-72.125,139,0.01,0,0,0
"140",39.625,-74.125,140,0.01,0,0,0
"141",39.625,-73.875,141,0.01,0,1,0
"142",39.625,-73.625,142,0.01,0,1,0
"143",39.625,-73.375,143,0.01,0,0,0
"144",39.625,-73.125,144,0.01,0,0,0
"145",39.625,-72.875,145,0.01,0,0,1
"146",39.625,-72.625,146,0.01,0,0,1
"147",39.625,-72.375,147,0.01,0,0,0
"148",39.625,-72.125,148,0.01,0,0,0
"149",39.625,-71.875,149,0.01,0,0,0
"150",39.875,-74.125,150,0.01,0,0,0
"151",39.875,-73.875,151,0.01,0,1,0
"152",39.875,-73.625,152,0.01,0,1,0
"153",39.875,-73.375,153,0.01,0,1,0
"154",39.875,-73.125,154,0.01,0,0,0
"155",39.875,-72.875,155,0.01,0,1,0
"156",39.875,-72.625,156,0.01,0,0,1
"157",39.875,-72.375,157,0.01,0,0,1
"158",39.875,-72.125,158,0.01,0,0,0
"159",39.875,-71.875,159,0.01,0,0,0
"160",39.875,-71.625,160,0.01,1,0,0
"161",39.875,-71.375,161,0.01,0,0,0
"162",39.875,-71.125,162,0.01,0,0,0
"163",39.875,-70.875,163,0.01,0,0,0
"164",39.875,-70.625,164,0.01,0,0,0
"165",39.875,-70.375,165,0.01,0,0,0
"166",39.875,-70.125,166,0.01,0,0,0
"167",39.875,-69.875,167,0.01,0,0,0
"168",39.875,-69.625,168,0.01,0,0,0
"169",39.875,-69.375,169,0.01,0,0,0
"170",40.125,-74.125,170,0.01,0,0,0
"171",40.125,-73.875,171,0.01,0,1,0
"172",40.125,-73.625,172,0.01,0,1,0
"173",40.125,-73.375,173,0.01,0,1,0
"174",40.125,-73.125,174,0.01,0,0,0
"175",40.125,-72.875,175,0.01,0,0,0
"176",40.125,-72.625,176,0.01,0,0,0
"177",40.125,-72.375,177,0.01,0,0,1
"178",40.125,-72.125,178,0.01,0,0,1
"179",40.125,-71.875,179,0.01,0,0,1
"180",40.125,-71.625,180,0.01,0,0,0
"181",40.125,-71.375,181,0.01,0,0,0
"182",40.125,-71.125,182,0.01,0,1,0
"183",40.125,-70.875,183,0.01,0,0,0
"184",40.125,-70.625,184,0.01,0,1,0
"185",40.125,-70.375,185,0.01,0,0,0
"186",40.125,-70.125,186,0.01,0,0,0
"187",40.125,-69.875,187,0.01,0,0,0
"188",40.125,-69.625,188,0.01,0,0,0
"189",40.125,-69.375,189,0.01,0,0,0
"190",40.125,-69.125,190,0.01,0,0,0
"191",40.125,-68.875,191,0.01,0,0,0
"192",40.125,-68.625,192,0.01,0,0,0
"193",40.125,-68.375,193,0.01,0,0,0
"194",40.375,-73.875,194,0.01,0,1,0
"195",40.375,-73.625,195,0.01,0,1,0
"196",40.375,-73.375,196,0.01,0,1,0
"197",40.375,-73.125,197,0.01,0,1,0
"198",40.375,-72.875,198,0.01,0,1,0
"199",40.375,-72.625,199,0.01,0,1,0
"200",40.375,-72.375,200,0.01,0,1,0
"201",40.375,-72.125,201,0.01,0,1,0
"202",40.375,-71.875,202,0.01,0,1,0
"203",40.375,-71.625,203,0.01,0,0,0
"204",40.375,-71.375,204,0.01,0,0,0
"205",40.375,-71.125,205,0.01,0,0,0
"206",40.375,-70.875,206,0.01,0,0,0
"207",40.375,-70.625,207,0.01,0,0,0
"208",40.375,-70.375,208,0.01,0,0,0
"209",40.375,-70.125,209,0.01,0,0,0
"210",40.375,-69.875,210,0.01,0,1,0
"211",40.375,-69.625,211,0.01,0,1,0
"212",40.375,-69.375,212,0.01,0,1,0
"213",40.375,-69.125,213,0.01,0,1,0
"214",40.375,-68.875,214,0.01,0,1,0
"215",40.375,-68.625,215,0.01,0,1,0
"216",40.375,-68.375,216,0.01,0,0,1
"217",40.375,-68.125,217,0.01,1,0,0
"218",40.375,-67.875,218,0.01,1,0,0
"219",40.375,-67.625,219,0.01,0,0,0
"220",40.375,-67.375,220,0.01,0,0,0
"221",40.375,-67.125,221,0.01,0,0,0
"222",40.625,-73.625,222,0.01,0,0,0
"223",40.625,-73.375,223,0.01,0,0,0
"224",40.625,-73.125,224,0.01,0,1,0
"225",40.625,-72.875,225,0.01,0,1,0
"226",40.625,-72.625,226,0.01,0,1,0
"227",40.625,-72.375,227,0.01,0,1,0
"228",40.625,-72.125,228,0.01,0,1,0
"229",40.625,-71.875,229,0.01,1,0,0
"230",40.625,-71.625,230,0.01,0,0,0
"231",40.625,-71.375,231,0.01,0,0,0
"232",40.625,-71.125,232,0.01,0,0,0
"233",40.625,-70.875,233,0.01,0,0,1
"234",40.625,-70.625,234,0.01,0,0,0
"235",40.625,-70.375,235,0.01,0,1,0
"236",40.625,-70.125,236,0.01,0,1,0
"237",40.625,-69.875,237,0.01,0,1,0
"238",40.625,-69.625,238,0.01,0,1,0
"239",40.625,-69.375,239,0.01,0,1,0
"240",40.625,-69.125,240,0.01,0,1,0
"241",40.625,-68.875,241,0.01,0,1,0
"242",40.625,-68.625,242,0.01,0,1,0
"243",40.625,-68.375,243,0.01,0,1,0
"244",40.625,-68.125,244,0.01,0,1,0
"245",40.625,-67.875,245,0.01,0,0,1
"246",40.625,-67.625,246,0.01,0,0,1
"247",40.625,-67.375,247,0.01,0,0,0
"248",40.625,-67.125,248,0.01,0,0,0
"249",40.625,-66.875,249,0.01,0,0,0
"250",40.875,-72.625,250,0.01,0,0,0
"251",40.875,-72.375,251,0.01,0,0,0
"252",40.875,-72.125,252,0.01,0,0,0
"253",40.875,-71.875,253,0.01,1,0,0
"254",40.875,-71.625,254,0.01,0,1,0
"255",40.875,-71.375,255,0.01,0,1,0
"256",40.875,-71.125,256,0.01,0,1,0
"257",40.875,-70.875,257,0.01,0,1,0
"258",40.875,-70.625,258,0.01,1,0,0
"259",40.875,-70.375,259,0.01,0,1,0
"260",40.875,-70.125,260,0.01,1,0,0
"261",40.875,-69.875,261,0.01,0,0,0
"262",40.875,-69.625,262,0.01,0,0,0
"263",40.875,-69.375,263,0.01,1,0,0
"264",40.875,-69.125,264,0.01,0,1,0
"265",40.875,-68.875,265,0.01,0,1,0
"266",40.875,-68.625,266,0.01,0,1,0
"267",40.875,-68.375,267,0.01,0,1,0
"268",40.875,-68.125,268,0.01,0,1,0
"269",40.875,-67.875,269,0.01,0,1,0
"270",40.875,-67.625,270,0.01,0,1,0
"271",40.875,-67.375,271,0.01,0,1,0
"272",40.875,-67.125,272,0.01,0,1,0
"273",40.875,-66.875,273,0.01,0,0,0
"274",40.875,-66.625,274,0.01,0,0,1
"275",40.875,-66.375,275,0.01,0,0,0
"276",41.125,-72.875,276,0.01,1,0,0
"277",41.125,-72.625,277,0.01,1,0,0
"278",41.125,-72.375,278,0.01,0,0,0
"279",41.125,-72.125,279,0.01,0,0,0
"280",41.125,-71.875,280,0.01,0,1,0
"281",41.125,-71.625,281,0.01,0,1,0
"282",41.125,-71.375,282,0.01,0,1,0
"283",41.125,-71.125,283,0.01,1,0,0
"284",41.125,-70.875,284,0.01,0,1,0
"285",41.125,-70.625,285,0.01,0,1,0
"286",41.125,-70.375,286,0.01,1,0,0
"287",41.125,-70.125,287,0.01,0,1,0
"288",41.125,-69.875,288,0.01,0,1,0
"289",41.125,-69.625,289,0.01,0,0,0
"290",41.125,-69.375,290,0.01,0,0,0
"291",41.125,-69.125,291,0.01,1,0,0
"292",41.125,-68.875,292,0.01,0,1,0
"293",41.125,-68.625,293,0.01,0,1,0
"294",41.125,-68.375,294,0.01,1,0,0
"295",41.125,-68.125,295,0.01,1,0,0
"296",41.125,-67.875,296,0.01,0,0,1
"297",41.125,-67.625,297,0.01,0,0,1
"298",41.125,-67.375,298,0.01,0,1,0
"299",41.125,-67.125,299,0.01,0,1,0
"300",41.125,-66.875,300,0.01,0,1,0
"301",41.125,-66.625,301,0.01,0,1,0
"302",41.125,-66.375,302,0.01,1,0,0
"303",41.375,-72.875,303,0.01,0,0,0
"304",41.375,-72.125,304,0.01,0,0,0
"305",41.375,-71.875,305,0.01,0,0,0
"306",41.375,-71.625,306,0.01,0,0,0
"307",41.375,-71.375,307,0.01,0,1,0
"308",41.375,-71.125,308,0.01,0,1,0
"309",41.375,-70.875,309,0.01,0,1,0
"310",41.375,-70.625,310,0.01,0,0,0
"311",41.375,-70.375,311,0.01,0,1,0
"312",41.375,-70.125,312,0.01,0,0,0
"313",41.375,-69.875,313,0.01,0,0,0
"314",41.375,-69.625,314,0.01,0,0,0
"315",41.375,-69.375,315,0.01,0,1,0
"316",41.375,-69.125,316,0.01,1,0,0
"317",41.375,-68.875,317,0.01,0,0,0
"318",41.375,-68.625,318,0.01,0,0,0
"319",41.375,-68.375,319,0.01,0,1,0
"320",41.375,-68.125,320,0.01,0,0,1
"321",41.375,-67.875,321,0.01,0,0,1
"322",41.375,-67.625,322,0.01,0,0,1
"323",41.375,-67.375,323,0.01,0,0,1
"324",41.375,-67.125,324,0.01,0,0,1
"325",41.375,-66.875,325,0.01,0,1,0
"326",41.375,-66.625,326,0.01,0,1,0
"327",41.625,-71.125,327,0.01,0,0,0
"328",41.625,-70.875,328,0.01,0,0,0
"329",41.625,-70.625,329,0.01,0,0,0
"330",41.625,-70.375,330,0.01,0,0,0
"331",41.625,-70.125,331,0.01,0,0,0
"332",41.625,-69.875,332,0.01,0,0,0
"333",41.625,-69.625,333,0.01,0,0,0
"334",41.625,-69.375,334,0.01,0,0,0
"335",41.625,-69.125,335,0.01,0,1,0
"336",41.625,-68.875,336,0.01,0,0,0
"337",41.625,-68.625,337,0.01,0,0,0
"338",41.625,-68.375,338,0.01,0,1,0
"339",41.625,-68.125,339,0.01,0,0,1
"340",41.625,-67.875,340,0.01,0,0,1
"341",41.625,-67.625,341,0.01,0,0,1
"342",41.625,-67.375,342,0.01,0,0,1
"343",41.625,-67.125,343,0.01,0,0,1
"344",41.625,-66.875,344,0.01,0,1,0
"345",41.875,-70.625,345,0.01,0,0,0
"346",41.875,-70.375,346,0.01,0,0,0
"347",41.875,-70.125,347,0.01,0,0,0
"348",41.875,-69.875,348,0.01,0,0,0
"349",41.875,-69.625,349,0.01,0,0,0
"350",41.875,-69.375,350,0.01,0,1,0
"351",41.875,-69.125,351,0.01,0,1,0
"352",41.875,-68.875,352,0.01,0,1,0
"353",41.875,-68.625,353,0.01,0,1,0
"354",41.875,-68.375,354,0.01,0,0,0
"355",41.875,-68.125,355,0.01,0,0,1
"356",41.875,-67.875,356,0.01,0,0,1
"357",41.875,-67.625,357,0.01,0,0,1
"358",41.875,-67.375,358,0.01,0,0,1
"359",41.875,-67.125,359,0.01,0,0,1
"360",42.125,-70.625,360,0.01,1,0,0
"361",42.125,-70.375,361,0.01,1,0,0
"362",42.125,-70.125,362,0.01,0,0,0
"363",42.125,-69.875,363,0.01,1,0,0
"364",42.125,-69.625,364,0.01,0,1,0
"365",42.125,-69.375,365,0.01,0,1,0
"366",42.125,-69.125,366,0.01,0,1,0
"367",42.125,-68.875,367,0.01,0,0,0
"368",42.125,-68.625,368,0.01,0,0,0
"369",42.125,-68.375,369,0.01,0,0,0
"370",42.125,-68.125,370,0.01,1,0,0
"371",42.125,-67.875,371,0.01,0,0,0
"372",42.125,-67.625,372,0.01,0,0,0
"373",42.125,-67.375,373,0.01,0,0,1
"374",42.375,-70.875,374,0.01,0,0,0
"375",42.375,-70.625,375,0.01,0,1,0
"376",42.375,-70.375,376,0.01,0,1,0
"377",42.375,-70.125,377,0.01,0,1,0
"378",42.375,-69.875,378,0.01,0,0,0
"379",42.375,-69.625,379,0.01,0,1,0
"380",42.375,-69.375,380,0.01,0,1,0
"381",42.375,-69.125,381,0.01,1,0,0
"382",42.375,-68.875,382,0.01,0,0,0
"383",42.375,-68.625,383,0.01,0,0,0
"384",42.375,-68.375,384,0.01,0,0,0
"385",42.375,-68.125,385,0.01,0,0,0
"386",42.375,-67.875,386,0.01,1,0,0
"387",42.375,-67.625,387,0.01,0,0,0
"388",42.625,-70.625,388,0.01,0,1,0
"389",42.625,-70.375,389,0.01,0,1,0
"390",42.625,-70.125,390,0.01,0,0,0
"391",42.625,-69.875,391,0.01,0,0,0
"392",42.625,-69.625,392,0.01,0,1,0
"393",42.625,-69.375,393,0.01,0,0,0
"394",42.625,-69.125,394,0.01,0,0,0
"395",42.625,-68.875,395,0.01,0,1,0
"396",42.625,-68.625,396,0.01,0,0,0
"397",42.625,-68.375,397,0.01,0,0,0
"398",42.625,-68.125,398,0.01,1,0,0
"399",42.625,-67.875,399,0.01,0,0,0
"400",42.625,-67.625,400,0.01,0,0,0
"401",42.875,-70.625,401,0.01,0,1,0
"402",42.875,-70.375,402,0.01,0,1,0
"403",42.875,-70.125,403,0.01,0,1,0
"404",42.875,-69.875,404,0.01,0,1,0
"405",42.875,-69.625,405,0.01,0,1,0
"406",42.875,-69.375,406,0.01,1,0,0
"407",42.875,-69.125,407,0.01,1,0,0
"408",42.875,-68.875,408,0.01,0,1,0
"409",42.875,-68.625,409,0.01,0,0,0
"410",42.875,-68.375,410,0.01,0,0,0
"411",42.875,-68.125,411,0.01,0,0,0
"412",42.875,-67.875,412,0.01,1,0,0
"413",43.125,-70.625,413,0.01,0,0,0
"414",43.125,-70.375,414,0.01,0,1,0
"415",43.125,-70.125,415,0.01,0,1,0
"416",43.125,-69.875,416,0.01,0,1,0
"417",43.125,-69.625,417,0.01,0,1,0
"418",43.125,-69.375,418,0.01,0,0,0
"419",43.125,-69.125,419,0.01,1,0,0
"420",43.125,-68.875,420,0.01,0,0,0
"421",43.125,-68.625,421,0.01,0,0,0
"422",43.125,-68.375,422,0.01,1,0,0
"423",43.125,-68.125,423,0.01,0,1,0
"424",43.125,-67.875,424,0.01,0,0,0
"425",43.375,-70.625,425,0.01,0,0,0
"426",43.375,-70.375,426,0.01,0,0,0
"427",43.375,-70.125,427,0.01,0,1,0
"428",43.375,-69.875,428,0.01,0,1,0
"429",43.375,-69.625,429,0.01,0,1,0
"430",43.375,-69.375,430,0.01,1,0,0
"431",43.375,-69.125,431,0.01,0,0,0
"432",43.375,-68.875,432,0.01,0,0,0
"433",43.375,-68.625,433,0.01,0,0,0
"434",43.375,-68.375,434,0.01,0,0,0
"435",43.375,-68.125,435,0.01,0,1,0
"436",43.375,-67.875,436,0.01,0,0,0
"437",43.375,-67.625,437,0.01,0,1,0
"438",43.625,-70.375,438,0.01,0,0,0
"439",43.625,-70.125,439,0.01,0,0,0
"440",43.625,-69.875,440,0.01,0,1,0
"441",43.625,-69.625,441,0.01,0,1,0
"442",43.625,-69.375,442,0.01,0,1,0
"443",43.625,-69.125,443,0.01,0,1,0
"444",43.625,-68.875,444,0.01,0,1,0
"445",43.625,-68.625,445,0.01,0,1,0
"446",43.625,-68.375,446,0.01,0,1,0
"447",43.625,-68.125,447,0.01,0,1,0
"448",43.625,-67.875,448,0.01,1,0,0
"449",43.625,-67.625,449,0.01,0,1,0
"450",43.875,-70.125,450,0.01,0,0,0
"451",43.875,-69.875,451,0.01,0,0,0
"452",43.875,-69.625,452,0.01,0,0,0
"453",43.875,-69.375,453,0.01,0,1,0
"454",43.875,-69.125,454,0.01,0,1,0
"455",43.875,-68.875,455,0.01,0,1,0
"456",43.875,-68.625,456,0.01,0,1,0
"457",43.875,-68.375,457,0.01,0,1,0
"458",43.875,-68.125,458,0.01,0,1,0
"459",43.875,-67.875,459,0.01,0,1,0
"460",43.875,-67.625,460,0.01,0,1,0
"461",44.125,-69.125,461,0.01,0,0,0
"462",44.125,-68.875,462,0.01,0,1,0
"463",44.125,-68.625,463,0.01,0,1,0
"464",44.125,-68.375,464,0.01,0,1,0
"465",44.125,-68.125,465,0.01,0,1,0
"466",44.125,-67.875,466,0.01,0,1,0
"467",44.125,-67.625,467,0.01,0,1,0
"468",44.125,-67.375,468,0.01,0,1,0
"469",44.375,-68.875,469,0.01,0,0,0
"470",44.375,-68.625,470,0.01,0,0,0
"471",44.375,-68.375,471,0.01,0,0,0
"472",44.375,-68.125,472,0.01,0,0,0
"473",44.375,-67.875,473,0.01,0,0,0
"474",44.375,-67.625,474,0.01,0,1,0
"475",44.375,-67.375,475,0.01,0,1,0
"476",44.625,-67.625,476,0.01,0,0,0
"477",44.625,-67.375,477,0.01,0,0,0
"478",44.625,-67.125,478,0.01,0,1,0
