"","latgrid","longrid","id","dummycost","solution_1_conservation","solution_1_fishery","solution_1_energy"
"90",51.875,-131.125,90,0.01,0,0,0
"91",51.875,-130.875,91,0.01,0,1,0
"92",51.875,-130.625,92,0.01,0,1,0
"93",51.875,-130.375,93,0.01,0,1,0
"94",51.875,-130.125,94,0.01,0,1,0
"95",51.875,-129.875,95,0.01,0,1,0
"96",51.875,-129.625,96,0.01,1,0,0
"97",51.875,-129.375,97,0.01,0,0,0
"98",51.875,-129.125,98,0.01,1,0,0
"99",51.875,-128.875,99,0.01,0,1,0
"100",51.875,-128.625,100,0.01,0,1,0
"101",51.875,-128.375,101,0.01,0,1,0
"102",51.875,-128.125,102,0.01,0,0,0
"103",51.875,-127.875,103,0.01,0,0,0
"104",52.125,-131.375,104,0.01,0,0,0
"105",52.125,-131.125,105,0.01,0,0,0
"106",52.125,-130.875,106,0.01,0,1,0
"107",52.125,-130.625,107,0.01,0,1,0
"108",52.125,-130.375,108,0.01,0,0,0
"109",52.125,-130.125,109,0.01,1,0,0
"110",52.125,-129.875,110,0.01,0,0,0
"111",52.125,-129.625,111,0.01,0,0,0
"112",52.125,-129.375,112,0.01,0,0,0
"113",52.125,-129.125,113,0.01,0,0,0
"114",52.125,-128.875,114,0.01,0,1,0
"115",52.125,-128.625,115,0.01,0,1,0
"116",52.125,-128.375,116,0.01,0,0,0
"117",52.375,-131.875,117,0.01,0,0,0
"118",52.375,-131.625,118,0.01,0,0,0
"119",52.375,-131.375,119,0.01,0,0,0
"120",52.375,-131.125,120,0.01,0,0,0
"121",52.375,-130.875,121,0.01,0,1,0
"122",52.375,-130.625,122,0.01,0,1,0
"123",52.375,-130.375,123,0.01,0,1,0
"124",52.375,-130.125,124,0.01,1,0,0
"125",52.375,-129.875,125,0.01,0,0,0
"126",52.375,-129.625,126,0.01,0,0,0
"127",52.375,-129.375,127,0.01,0,1,0
"128",52.375,-129.125,128,0.01,0,1,0
"129",52.375,-128.875,129,0.01,0,1,0
"130",52.375,-128.625,130,0.01,0,0,0
"131",52.375,-128.375,131,0.01,0,0,0
"132",52.625,-132.125,132,0.01,0,0,0
"133",52.625,-131.875,133,0.01,0,0,0
"134",52.625,-131.625,134,0.01,0,0,0
"135",52.625,-131.375,135,0.01,0,0,0
"136",52.625,-131.125,136,0.01,0,0,0
"137",52.625,-130.875,137,0.01,0,0,0
"138",52.625,-130.625,138,0.01,0,1,0
"139",52.625,-130.375,139,0.01,0,0,0
"140",52.625,-130.125,140,0.01,0,0,0
"141",52.625,-129.875,141,0.01,0,0,0
"142",52.625,-129.625,142,0.01,0,1,0
"143",52.625,-129.375,143,0.01,0,0,0
"144",52.625,-129.125,144,0.01,0,0,0
"145",52.625,-128.875,145,0.01,0,0,0
"146",52.875,-132.375,146,0.01,0,0,0
"147",52.875,-132.125,147,0.01,0,0,0
"148",52.875,-131.625,148,0.01,0,0,0
"149",52.875,-131.375,149,0.01,0,0,0
"150",52.875,-131.125,150,0.01,0,0,0
"151",52.875,-130.875,151,0.01,1,0,0
"152",52.875,-130.625,152,0.01,0,1,0
"153",52.875,-130.375,153,0.01,0,0,0
"154",52.875,-130.125,154,0.01,0,0,0
"155",52.875,-129.875,155,0.01,0,1,0
"156",52.875,-129.625,156,0.01,0,1,0
"157",52.875,-129.375,157,0.01,0,0,0
"158",52.875,-129.125,158,0.01,0,0,0
"159",53.125,-132.875,159,0.01,0,0,0
"160",53.125,-132.625,160,0.01,0,0,0
"161",53.125,-131.625,161,0.01,0,0,0
"162",53.125,-131.375,162,0.01,1,0,0
"163",53.125,-131.125,163,0.01,0,1,0
"164",53.125,-130.875,164,0.01,0,1,0
"165",53.125,-130.625,165,0.01,0,1,0
"166",53.125,-130.375,166,0.01,0,1,0
"167",53.125,-130.125,167,0.01,0,1,0
"168",53.125,-129.875,168,0.01,0,0,0
"169",53.125,-129.625,169,0.01,0,0,0
"170",53.125,-129.375,170,0.01,0,0,0
"171",53.375,-133.125,171,0.01,0,0,0
"172",53.375,-132.875,172,0.01,0,1,0
"173",53.375,-131.875,173,0.01,0,0,0
"174",53.375,-131.625,174,0.01,0,1,0
"175",53.375,-131.375,175,0.01,0,1,0
"176",53.375,-131.125,176,0.01,0,1,0
"177",53.375,-130.875,177,0.01,0,1,0
"178",53.375,-130.625,178,0.01,0,1,0
"179",53.375,-130.375,179,0.01,0,0,0
"180",53.375,-130.125,180,0.01,0,0,0
"181",53.375,-129.375,181,0.01,0,0,0
"182",53.625,-133.375,182,0.01,0,0,0
"183",53.625,-133.125,183,0.01,0,1,0
"184",53.625,-132.875,184,0.01,0,0,0
"185",53.625,-131.875,185,0.01,0,0,0
"186",53.625,-131.625,186,0.01,0,1,0
"187",53.625,-131.375,187,0.01,0,1,0
"188",53.625,-131.125,188,0.01,1,0,0
"189",53.625,-130.875,189,0.01,0,1,0
"190",53.625,-130.625,190,0.01,0,1,0
"191",53.625,-130.375,191,0.01,0,0,0
"192",53.875,-133.625,192,0.01,0,0,0
"193",53.875,-133.375,193,0.01,0,1,0
"194",53.875,-133.125,194,0.01,0,0,0
"195",53.875,-131.875,195,0.01,0,0,0
"196",53.875,-131.625,196,0.01,0,1,0
"197",53.875,-131.375,197,0.01,0,1,0
"198",53.875,-131.125,198,0.01,0,1,0
"199",53.875,-130.875,199,0.01,0,1,0
"200",53.875,-130.625,200,0.01,0,0,0
"201",54.125,-133.875,201,0.01,0,0,0
"202",54.125,-133.625,202,0.01,0,1,0
"203",54.125,-133.375,203,0.01,0,1,0
"204",54.125,-133.125,204,0.01,0,0,0
"205",54.125,-132.875,205,0.01,0,0,0
"206",54.125,-132.625,206,0.01,0,0,0
"207",54.125,-132.375,207,0.01,0,0,0
"208",54.125,-132.125,208,0.01,0,0,0
"209",54.125,-131.875,209,0.01,0,0,0
"210",54.125,-131.625,210,0.01,0,0,0
"211",54.125,-131.375,211,0.01,0,1,0
"212",54.125,-131.125,212,0.01,0,1,0
"213",54.125,-130.875,213,0.01,0,1,0
"214",54.125,-130.625,214,0.01,0,0,0
"215",54.125,-130.375,215,0.01,0,0,0
"216",54.375,-133.875,216,0.01,0,0,0
"217",54.375,-133.625,217,0.01,0,1,0
"218",54.375,-133.375,218,0.01,0,1,0
"219",54.375,-133.125,219,0.01,0,1,0
"220",54.375,-132.875,220,0.01,0,1,0
"221",54.375,-132.625,221,0.01,0,1,0
"222",54.375,-132.375,222,0.01,0,1,0
"223",54.375,-132.125,223,0.01,0,1,0
"224",54.375,-131.875,224,0.01,1,0,0
"225",54.375,-131.625,225,0.01,0,0,0
"226",54.375,-131.375,226,0.01,0,1,0
"227",54.375,-131.125,227,0.01,0,1,0
"228",54.375,-130.875,228,0.01,0,0,0
"229",54.375,-130.625,229,0.01,0,1,0
"230",54.375,-130.375,230,0.01,0,0,0
"231",54.625,-131.375,231,0.01,0,0,0
"232",54.625,-131.125,232,0.01,0,0,0
"233",54.625,-130.875,233,0.01,0,0,0
"234",54.625,-130.625,234,0.01,0,1,0
"235",54.625,-130.375,235,0.01,0,1,0
"236",54.875,-130.625,236,0.01,0,0,0
"237",54.875,-130.375,237,0.01,0,0,0
